agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Sam Varrica,Raine & Horne Five Dock | Drummoyne,Preview | Contact Agent,"6/366 Great North Rd,",ABBOTSFORD,NSW,2046,2,1,1,0,,Sam Varrica,Apartment / Unit / Flat
Melissa Strazzeri,Belle Property Drummoyne,Auction - Contact Agent,"86/54A Blackwall Point Road,",CHISWICK,NSW,2046,2,2,1,0,,Melissa Strazzeri,Apartment / Unit / Flat
Adam Scappatura,Time Realty,"Price guide $719,000","410/4-12 Garfield Street,",FIVE DOCK,NSW,2046,1,1,2,101m²,,Adam Scappatura,Apartment / Unit / Flat
Fayez Yammine,The Agency Inner West - Drummoyne,For Sale - Contact Agent,"29 Blackwall Point Road,",CHISWICK,NSW,2046,5,2,5,986m²,,Fayez Yammine,House
Antonio Ariola,Belle Property Drummoyne,Auction - contact agent,"43 Potter Street,",RUSSELL LEA,NSW,2046,3,1,1,0,,Antonio Ariola,House
Dib Chidiac,DibChidiac®,"Buyers guide $1,050,000","22/27 Windward Parade,",CHISWICK,NSW,2046,2,2,2,0,,Dib Chidiac,Apartment / Unit / Flat
Dib Chidiac,DibChidiac®,Auction this Saturday,"3 Myalora Street,",RUSSELL LEA,NSW,2046,3,2,3,575m²,AUCTION SAT 8 FEB,Dib Chidiac,House
Arthur Syrios,McGrath Strathfield,"Auction | Guide $980,000","79/1 Manta Place,",CHISWICK,NSW,2046,2,2,1,0,AUCTION THU 13 FEB,Arthur Syrios,Apartment / Unit / Flat
Alessio Scivetti,Horwood Nolan,"Buyers Guide $1,350,000","9/112 Edenholme Road,",WAREEMBA,NSW,2046,2,1,2,202m²,AUCTION SAT 8 FEB,Alessio Scivetti,Townhouse
Adrienne Williams,BresicWhitney Balmain,"Guide $1,400,000","6/1-3 Bay Road,",RUSSELL LEA,NSW,2046,3,2,2,0,,Adrienne Williams,Apartment / Unit / Flat
Lee Chan,Landmark Realty Group,Contact Agent,"372/3 Bechert Road,",CHISWICK,NSW,2046,1,1,1,0,,Lee Chan,Apartment / Unit / Flat
Christian Leung,Ray White Concord | Five Dock,"For Sale $1,000,000 - $1,100,000","105/50 East Street,",FIVE DOCK,NSW,2046,3,2,1,137m²,,Christian Leung,Apartment / Unit / Flat
Christian Leung,Ray White Concord | Five Dock,"For Sale | $950,000 - $1,050,000","13/239 Great North Road,",FIVE DOCK,NSW,2046,2,2,2,113m²,,Christian Leung,Apartment / Unit / Flat
,,"$1,320,000","3/18 Rokeby Road,",ABBOTSFORD,NSW,2046,2,2,1,0,SOLD,"Picture of 3/18 Rokeby Road, ABBOTSFORD NSW 2046",Townhouse
,,"$1,375,000","9/9 Bortfield Drive,",CHISWICK,NSW,2046,3,1,1,0,SOLD,"Picture of 9/9 Bortfield Drive, CHISWICK NSW 2046",Apartment / Unit / Flat
,,"$2,580,000","218 Great North Road,",FIVE DOCK,NSW,2046,3,1,1,638m²,SOLD,"Picture of 218 Great North Road, FIVE DOCK NSW 2046",House
Fiona Hellams,Ray White (IW Group),On Site Auction | Fiona Hellams,"20 Bouvardia Street,",RUSSELL LEA,NSW,2046,3,2,1,0,AUCTION SAT 8 FEB,Fiona Hellams,House
Dib Chidiac,DibChidiac®,"Buyers guide $2,400,000","1 Whittall Street,",RUSSELL LEA,NSW,2046,3,2,2,226m²,,Dib Chidiac,Duplex
Sam Cognetta,Raine & Horne Five Dock | Drummoyne,For Sale | Contact Agent,"5 Liege Street,",RUSSELL LEA,NSW,2046,5,3,3,404m²,,Sam Cognetta,House
Samuel Williams,Warwick Williams,For Sale Sam Williams,"69 Henley Marine Drive,",RODD POINT,NSW,2046,2,1,4,374m²,,Samuel Williams,House
Joe Rizzo,PRB Real Estate,"For Sale, Price on Request","5/7 Montrose Road,",ABBOTSFORD,NSW,2046,2,2,2,175m²,,Joe Rizzo,Townhouse
Lee Chan,Landmark Realty Group,Contact Agent,"366/3 Bechert Road,",CHISWICK,NSW,2046,1,1,1,0,,Lee Chan,Apartment / Unit / Flat
Liz Gu,Raine & Horne Turramurra,"Price Guide $3,300,000-$3,600,000","16 Rickard Street,",RODD POINT,NSW,2046,5,3,2,300m²,,Liz  Gu,Duplex
Michael Carbone,Ray White Concord | Five Dock,"For Sale $650,000","103/56 Fairlight Street,",FIVE DOCK,NSW,2046,1,1,1,0,,Michael Carbone,Apartment / Unit / Flat
Lee Chan,Landmark Realty Group,"For Sale | Guide $1,050,000","258/4 Bechert Road,",CHISWICK,NSW,2046,2,2,1,0,,Lee Chan,Apartment / Unit / Flat
Gianpiero Spitalieri,Wiseberry Bankstown,Contact Agent,"11 Russell Street,",RUSSELL LEA,NSW,2046,4,3,4,574m²,,Gianpiero Spitalieri,House
Sam Varrica,Raine & Horne Five Dock | Drummoyne,Expressions Of Interest | Contact Agent,"90 Henley Marine Drive,",RUSSELL LEA,NSW,2046,4,5,3,613m²,,Sam Varrica,House
Joseph Rupolo,Laing & Simmons Five Dock | Drummoyne,"$2,300,000","263 Lyons Road,",RUSSELL LEA,NSW,2046,4,2,0,322m²,,Joseph Rupolo,House
Sam Varrica,Raine & Horne Five Dock | Drummoyne,For sale $3mil to $3.1mil,"23 Trevanion Street,",FIVE DOCK,NSW,2046,4,3,3,0,,Sam Varrica,House
Gavin Sanna,Strathfield Partners,Auction - Contact Agent,"6/7 Abbotsford Parade,",ABBOTSFORD,NSW,2046,2,1,2,0,,Gavin Sanna,Apartment / Unit / Flat
Fiona Hellams,Ray White (IW Group),Auction | Fiona Hellams,"58 Wareemba Street,",WAREEMBA,NSW,2046,4,3,1,0,,Fiona Hellams,House
Ben Horwood,Horwood Nolan,"Auction Guide $1,800,000","24 Liege Street,",RUSSELL LEA,NSW,2046,2,1,3,252m²,,Ben Horwood,House
Fayez Yammine,The Agency Inner West - Drummoyne,Contact Agent,"1/96-98 Hampden Road,",RUSSELL LEA,NSW,2046,2,1,1,106m²,,Fayez Yammine,Apartment / Unit / Flat
Fiona Hellams,Ray White (IW Group),For Sale | Contact Agent,"8a Myalora Street,",RUSSELL LEA,NSW,2046,4,3,1,0,,Fiona Hellams,House
Alessio Scivetti,Horwood Nolan,"For Sale | $1,300,000 - $1,400,000","4/25 Walton Crescent,",ABBOTSFORD,NSW,2046,3,2,1,146m²,,Alessio Scivetti,Apartment / Unit / Flat
Jacob Saleh,Horwood Nolan,Contact Agent,"347/1 The Promenade,",CHISWICK,NSW,2046,2,2,1,0,,Jacob Saleh,Apartment / Unit / Flat
,,"$1,320,000","3/18 Rokeby Road,",ABBOTSFORD,NSW,2046,2,2,1,0,SOLD,"Picture of 3/18 Rokeby Road, ABBOTSFORD NSW 2046",Townhouse
,,"$1,375,000","9/9 Bortfield Drive,",CHISWICK,NSW,2046,3,1,1,0,SOLD,"Picture of 9/9 Bortfield Drive, CHISWICK NSW 2046",Apartment / Unit / Flat
,,"$2,580,000","218 Great North Road,",FIVE DOCK,NSW,2046,3,1,1,638m²,SOLD,"Picture of 218 Great North Road, FIVE DOCK NSW 2046",House
Mario Carbone,Ray White Drummoyne,Contact Agent | Mario & Jessica Carbone,"19 Fortescue Street,",CHISWICK,NSW,2046,3,4,3,878m²,,"Picture of 19 Fortescue Street, CHISWICK NSW 2046",House
Jacob Saleh,Horwood Nolan,Contact Agent,"41 Mons Street,",RUSSELL LEA,NSW,2046,5,3,4,404m²,,"Picture of 41 Mons Street, RUSSELL LEA NSW 2046",House
Alessio Scivetti,Horwood Nolan,For Sale | Contact Alessio Scivetti,"13 Fitzroy Street,",ABBOTSFORD,NSW,2046,6,5,4,459m²,,Alessio Scivetti,House
Cameron Nicholls,Nicholls & Co Estate Agents,"$700,000-$770,000 || CAMERON NICHOLLS","334/3 The Promenade,",CHISWICK,NSW,2046,1,1,1,0,,Cameron Nicholls,Apartment / Unit / Flat
George Vumbaca,The Agency Inner West - Drummoyne,Auction - If Not Sold Prior,"3/5 Blackwall Point Road,",CHISWICK,NSW,2046,3,2,2,0,,George  Vumbaca,Townhouse
Adam Scappatura,Time Realty,"For Sale $2,489,000","35A Harris Road,",FIVE DOCK,NSW,2046,4,3,2,0,,Adam Scappatura,Semi-detached
Craig Stokes,The Agency Inner West - Drummoyne,"$3,495,000","31 First Avenue,",RODD POINT,NSW,2046,5,2,4,413m²,,Craig Stokes,House
Eric Chan,Landmark Realty Group,For Sale | Contact Agent,"404/3 Bechert Road,",CHISWICK,NSW,2046,2,2,1,0,,Eric Chan,Apartment / Unit / Flat
Alessio Scivetti,Horwood Nolan,"For Sale | $980,000","9/129 Regatta Road,",CANADA BAY,NSW,2046,2,1,1,0,,Alessio Scivetti,Apartment / Unit / Flat
Eugene Ganke,Century 21 APEX,For Sale | Contact Agent,"Blackwall Point Road,",CHISWICK,NSW,2046,4,3,1,318m²,,Eugene Ganke,Duplex
Fiona Hellams,Ray White (IW Group),For Sale | Fiona Hellams,"50 Hampden Road,",RUSSELL LEA,NSW,2046,3,1,4,443m²,,Fiona Hellams,House
,,Offers Welcome!,"1/7 Montrose Road,",ABBOTSFORD,NSW,2046,2,2,1,102m²,,Prestige Realty Group,Townhouse
,,Preview | Contact Agent,"8/30 Ramsay Road,",FIVE DOCK,NSW,2046,2,1,1,0,NEW,Raine & Horne Five Dock | Drummoyne,Apartment / Unit / Flat
,,For Sale - Contact Agent,"9/4 Bortfield Drive,",CHISWICK,NSW,2046,2,1,1,112m²,,The Agency Inner West - Drummoyne,Apartment / Unit / Flat
,,Private sale,"12/5 Bortfield Drive,",CHISWICK,NSW,2046,2,1,1,0,,buymyplace,Apartment / Unit / Flat
,,"$1,320,000","3/18 Rokeby Road,",ABBOTSFORD,NSW,2046,2,2,1,0,SOLD,"Picture of 3/18 Rokeby Road, ABBOTSFORD NSW 2046",Townhouse
,,"$1,375,000","9/9 Bortfield Drive,",CHISWICK,NSW,2046,3,1,1,0,SOLD,"Picture of 9/9 Bortfield Drive, CHISWICK NSW 2046",Apartment / Unit / Flat
,,"$2,580,000","218 Great North Road,",FIVE DOCK,NSW,2046,3,1,1,638m²,SOLD,"Picture of 218 Great North Road, FIVE DOCK NSW 2046",House
