agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Angelo Bouras,Richardson & Wrench Elizabeth Bay / Potts Point,"For Sale $850,000 - $925,000","1/7 Springfield Avenue,",POTTS POINT,NSW,2011,1,1,0,0,,"Picture of 1/7 Springfield Avenue, POTTS POINT NSW 2011",Apartment / Unit / Flat
Christopher Breedon,BresicWhitney Inner East,"Guide $1,300,000","13/71 Victoria Street,",POTTS POINT,NSW,2011,2,2,1,0,NEW,"Picture of 13/71 Victoria Street, POTTS POINT NSW 2011",Apartment / Unit / Flat
Jason Boon,Richardson & Wrench Elizabeth Bay / Potts Point,Auction,"143 Brougham Street,",WOOLLOOMOOLOO,NSW,2011,5,3,1,0,NEW,Jason Boon,Terrace
Alexander Phillips,PPD Real Estate,Contact Agent,"406/37 Bayswater Road,",POTTS POINT,NSW,2011,1,1,0,0,NEW,Alexander Phillips,Apartment / Unit / Flat
Jane Schumann,Raine & Horne Unlimited,Forthcoming auction,"7/6 Mcdonald Street,",POTTS POINT,NSW,2011,2,1,0,0,NEW,Jane Schumann,Apartment / Unit / Flat
Renee Cross,Ray White The Woollahra Group,Auction,"6/19-21 Billyard Avenue,",ELIZABETH BAY,NSW,2011,1,1,1,0,NEW,Renee Cross,Apartment / Unit / Flat
Christopher Breedon,BresicWhitney Inner East,"Guide $600,000","50/8 Wylde Street,",POTTS POINT,NSW,2011,1,1,0,0,NEW,Christopher Breedon,Apartment / Unit / Flat
Luisa Delana Gabriela Vulagi-Piliae,SydneyLinks Real Estate,"$85,000","Level Carspace, 112/33 Bayswater Road,",POTTS POINT,NSW,2011,0,1,1,0,NEW,Luisa Delana Gabriela Vulagi-Piliae,Studio
Renee Cross,Ray White The Woollahra Group,Auction,"1/24-26 Onslow Avenue,",ELIZABETH BAY,NSW,2011,1,1,0,0,NEW,Renee Cross,Apartment / Unit / Flat
Noel Jenkins,Morton Woolloomooloo,"$950,000","567/6 Cowper Wharf Roadway,",WOOLLOOMOOLOO,NSW,2011,1,1,0,0,NEW,Noel Jenkins,Apartment / Unit / Flat
Renee Cross,Ray White The Woollahra Group,Auction,"14/8 Onslow Ave,",ELIZABETH BAY,NSW,2011,2,1,0,0,NEW,Renee Cross,Apartment / Unit / Flat
Noel Jenkins,Morton Woolloomooloo,"Guide $2,950,000","544/6 Cowper Wharf Roadway,",WOOLLOOMOOLOO,NSW,2011,3,3,1,0,NEW,Noel Jenkins,Apartment / Unit / Flat
Jane Schumann,Raine & Horne Unlimited,Contact Agent,"4/16 Macleay Street,",ELIZABETH BAY,NSW,2011,2,1,0,0,NEW,Jane Schumann,Apartment / Unit / Flat
Ty Demirezen,Ray White Eastern Beaches,Auction 8th March,"1C/153-167 Bayswater Road,",RUSHCUTTERS BAY,NSW,2011,2,2,1,0,NEW,Ty Demirezen,Apartment / Unit / Flat
Mark Daley,Bradfield BadgerFox,AUCTION,"49/41-49 Roslyn Gardens,",ELIZABETH BAY,NSW,2011,1,1,2,0,NEW,Mark Daley,Apartment / Unit / Flat
David Smith-Cameron,BresicWhitney Inner East,"Guide $1,900,000","603/1 McLachlan Avenue,",RUSHCUTTERS BAY,NSW,2011,2,2,1,0,NEW,David Smith-Cameron,Apartment / Unit / Flat
David Smith-Cameron,BresicWhitney Inner East,"Guide $1,400,000","104/1 McLachlan Avenue,",RUSHCUTTERS BAY,NSW,2011,2,2,1,0,NEW,David Smith-Cameron,Apartment / Unit / Flat
Jason Boon,Richardson & Wrench Elizabeth Bay / Potts Point,Auction,"9/81 Elizabeth Bay Road,",ELIZABETH BAY,NSW,2011,4,2,1,0,NEW,Jason Boon,Apartment / Unit / Flat
Harriet France,Sydney Sotheby's International Realty,Auction,"29 Challis Avenue,",POTTS POINT,NSW,2011,4,4,3,0,,Harriet France,Terrace
Shannon Cleary,Ray White The Woollahra Group,"Auction Guide $470,000","49/2-4 Greenknowe Avenue,",ELIZABETH BAY,NSW,2011,0,1,0,0,UPDATED,Shannon Cleary,Studio
Thomas Popple,Ray White Double Bay,Auction,"11/75 Elizabeth Bay Road,",ELIZABETH BAY,NSW,2011,1,1,0,0,UPDATED,Thomas Popple,Apartment / Unit / Flat
,,"$1,000,000","20/34 Kings Cross Road,",POTTS POINT,NSW,2011,2,1,1,0,SOLD,"Picture of 20/34 Kings Cross Road, POTTS POINT NSW 2011",Apartment / Unit / Flat
,,"$2,000,000","304/12 Ithaca Road,",ELIZABETH BAY,NSW,2011,2,1,1,0,SOLD,"Picture of 304/12 Ithaca Road, ELIZABETH BAY NSW 2011",Apartment / Unit / Flat
