agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Olivia Thompson,LAWD,Expression of Interest,"3400 Fleming Road,",DOUGLAS-DALY,NT,0822,0,0,0,0,NEW,"Picture of 3400 Fleming Road, DOUGLAS-DALY NT 0822",Rural
Nuriye Piening,Piening Property Sales,"$640,000","110 Gulnare Road,",BEES CREEK,NT,0822,2,1,0,8.09ha,,"Picture of 110 Gulnare Road, BEES CREEK NT 0822",House
Nuriye Piening,Piening Property Sales,"$1,020,000","45 Hunter Road,",BEES CREEK,NT,0822,4,2,7,2.02ha,,Piening Property Sales,House
Olivia Thompson,LAWD,Offers Over $4Mil,"7409 Stuart Highway,",TORTILLA FLATS,NT,0822,0,0,0,0,,Olivia Thompson,Rural
Olivia Thompson,LAWD,Offers Over $25Mil,". Dorisvale Station,",CLARAVALE,NT,0822,0,0,0,0,,Olivia Thompson,Rural
Chris Clarke,,"Price Guide $990,000","6375 Stuart Highway,",COOMALIE CREEK,NT,0822,0,0,0,0,,Real Estate Central Projects Pty Ltd,Acreage / Semi-rural
,,$1.05m,"90 Bynoe Haven Road,",BYNOE,NT,0822,5,3,11,7.99ha,,Real Estate NT by George Pikos,House
,,"$140,000","33 Austin Street,",SOUTHPORT,NT,0822,0,0,0,0,,Litchfield Realty,Rural
,,"$700,000","160 Venture Road,",BYNOE,NT,0822,0,0,0,0,,LJ Hooker Darwin,Rural
,,"$240,000","28 Erickson Crescent,",WAGAIT BEACH,NT,0822,0,0,0,0,,LJ Hooker Darwin,Vacant land
,,Expressions of Interest,"940 Stuart Highway,",BEES CREEK,NT,0822,4,3,10,"151,000m²",NEW,Real Estate Central Projects Pty Ltd,Vacant land
,,"$2,000,000","980 Wooliana Road,",DALY RIVER,NT,0822,0,0,0,0,UPDATED,Elders Real Estate Katherine,Rural
,,"$370,000","300 Girraween Road,",MCMINNS LAGOON,NT,0822,0,0,0,0,,Sale by Home Owner,Vacant land
,,"Offers over $450,000","Lot 3 Silversands Beach,",COX PENINSULA,NT,0822,0,0,0,0,,Real Estate NT by George Pikos,Vacant land
,,"$450,000","331 Wooliana Road,",DALY RIVER,NT,0822,0,0,0,0,,No Agent Property,Rural
,,$1.65m,"460 Monck Road,",ACACIA HILLS,NT,0822,4,3,6,8.07ha,,@realty,House
,,Expressions of Interest,"185 Hardcastle Road,",BYNOE,NT,0822,0,0,0,0,,Real Estate Central Projects Pty Ltd,Vacant land
,,"$450,000","2473/10 Hunter Road,",BEES CREEK,NT,0822,0,0,0,0,,LJ Hooker Darwin,Vacant land
,,"$1,095,000","50 Caldwell Road,",MCMINNS LAGOON,NT,0822,4,3,8,0,SOLD,"Picture of 50 Caldwell Road, MCMINNS LAGOON NT 0822",House
,,"$1,000,000","180 Lovelock Road,",BEES CREEK,NT,0822,4,2,6,0,SOLD,"Picture of 180 Lovelock Road, BEES CREEK NT 0822",House
,,"$145,000","2 Kersley Street,",SOUTHPORT,NT,0822,1,1,1,"2,023m²",SOLD,"Picture of 2 Kersley Street, SOUTHPORT NT 0822",House
,,CONTACT AGENT,"125 Buckley Road,",LAMBELLS LAGOON,NT,0822,0,0,0,0,,"Picture of 125 Buckley Road, LAMBELLS LAGOON NT 0822",Rural
,,"$819,000","235 Monaghan Road,",LLOYD CREEK,NT,0822,0,0,0,0,,"Picture of 235 Monaghan Road, LLOYD CREEK NT 0822",Acreage / Semi-rural
,,Contact Agent,"5790 Litchfield Park Road,",RAKULA,NT,0822,0,0,0,0,,Elders Real Estate Katherine,Acreage / Semi-rural
,,"$520,000","50/841 Chinner Road,",LAKE BENNETT,NT,0822,2,1,2,249m²,,For Sale By Owner Australia,House
,,"$170,000","47 Erickson Crescent,",WAGAIT BEACH,NT,0822,0,0,0,0,,Real Estate NT by George Pikos,Vacant land
,,"PRICE REDUCED $1,350,000","3481 Arnhem highway,",MARRAKAI,NT,0822,0,0,0,0,,No Agent Property,Rural
