agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
David Forrester,Belle Property Northbridge,Contact David Forrester 0425 334 330,"4/2 Eastern Valley Way,",NORTHBRIDGE,NSW,2063,2,2,1,0,,"Picture of 4/2 Eastern Valley Way, NORTHBRIDGE NSW 2063",Apartment / Unit / Flat
David Howe,Raine & Horne Lower North Shore,Auction - Contact Agent,"12 Woonona Road,",NORTHBRIDGE,NSW,2063,5,3,4,650m²,NEW,David Howe,House
Monika Tu,Black Diamondz Property Concierge,Contact Agent,"20 Coolawin Road,",NORTHBRIDGE,NSW,2063,5,4,2,563m²,NEW,Monika Tu,House
Stuart Bourne,Raine & Horne Lower North Shore,Auction - Guide on request,"6 Dorset Road,",NORTHBRIDGE,NSW,2063,5,2,2,857m²,,Stuart Bourne,House
Denise Woo,McGrath Northbridge,"Auction Guide $790,000","101/54-56 Strathallen Avenue,",NORTHBRIDGE,NSW,2063,1,1,1,90m²,UPDATED,Denise Woo,Apartment / Unit / Flat
David Forrester,Belle Property Northbridge,Contact David Forrester 0425 334 330,"4/2 Eastern Valley Way,",NORTHBRIDGE,NSW,2063,2,2,1,0,,David Forrester,Apartment / Unit / Flat
Mark Kapterian,DiJones - Willoughby,"Auction Guide $1,300,000","31/52-54 Eastern Valley Way,",NORTHBRIDGE,NSW,2063,2,2,1,0,,Mark Kapterian,Apartment / Unit / Flat
Michael Coombs,Atlas | Lower North Shore,Contact Agent,"49 Coolawin Road,",NORTHBRIDGE,NSW,2063,6,6,5,"3,434m²",,Michael Coombs,House
Stewart Gordon,Ray White Lower North Shore Group,Auction - Contact Agent,"377 Sailors Bay Road,",NORTHBRIDGE,NSW,2063,5,3,3,645m²,,Stewart Gordon,House
Rick Woodward,The Agency North,"For Sale $4,600,000","16 Kameruka Road,",NORTHBRIDGE,NSW,2063,5,3,2,0,,Rick Woodward,House
Nick Separovich,Raine & Horne Lower North Shore,Expressions of Interest - Contact Agent,"86-92 Sailors Bay Road,",NORTHBRIDGE,NSW,2063,12,7,10,0,,Nick Separovich,House
Rick Woodward,The Agency North,"Buyers Guide $6,000,000","10 Baroona Road,",NORTHBRIDGE,NSW,2063,5,3,2,0,,Rick Woodward,House
Mark Gavagna,City to Surf Property,For Sale,"6/50 Eastern Valley Way,",NORTHBRIDGE,NSW,2063,3,2,2,0,,Mark Gavagna,Apartment / Unit / Flat
Giorgio Koula,Sydney Sotheby's International Realty,Contact Agent,"1A Woonona Road,",NORTHBRIDGE,NSW,2063,3,2,1,0,,Giorgio Koula,House
,,"Guide $3,150,000 - $3,465,000","58-60 Eastern Valley Way,",NORTHBRIDGE,NSW,2063,3,2,2,0,,BresicWhitney Lower North Shore,Apartment / Unit / Flat
,,Contact Cristian to schedule inspection.,"202/54-56 Strathallen Ave,",NORTHBRIDGE,NSW,2063,1,1,1,0,,,Apartment / Unit / Flat
,,"$15,700,000","8 Hallstrom Close,",NORTHBRIDGE,NSW,2063,5,5,2,855m²,SOLD,"Picture of 8 Hallstrom Close, NORTHBRIDGE NSW 2063",House
,,"$4,600,000","92 Baringa Road,",NORTHBRIDGE,NSW,2063,4,2,2,645m²,SOLD,"Picture of 92 Baringa Road, NORTHBRIDGE NSW 2063",House
,,"$4,710,000","3 Miowera Road,",NORTHBRIDGE,NSW,2063,2,1,2,569m²,SOLD,"Picture of 3 Miowera Road, NORTHBRIDGE NSW 2063",House
