agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Victoria Liu,Richardson & Wrench North Sydney,Auction - Contact Agent,"1/7 Tunks Street,",WAVERTON,NSW,2060,3,1,1,0,UPDATED,Victoria Liu,Apartment / Unit / Flat
Shane Slater,The Agency North,Price on request,"20/166 Pacific Highway,",NORTH SYDNEY,NSW,2060,2,2,2,0,UPDATED,Shane Slater,Apartment / Unit / Flat
Josh Luschwitz,Luschwitz Real Estate,Auction (unless sold prior),"8/12-14 Bay Road,",NORTH SYDNEY,NSW,2060,2,1,1,0,,Josh Luschwitz,Apartment / Unit / Flat
Nigel Mukhi,McGrath McMahons Point,Auction | Price on Request,"14/34-40 Union Street,",MCMAHONS POINT,NSW,2060,3,3,2,0,,Nigel Mukhi,Townhouse
,,"$13,500,000","4 Adderstone Avenue,",NORTH SYDNEY,NSW,2060,6,4,2,0,SOLD,"Picture of 4 Adderstone Avenue, NORTH SYDNEY NSW 2060",House
,,"$1,460,000","1/21 Priory Road,",WAVERTON,NSW,2060,2,2,1,0,SOLD,"Picture of 1/21 Priory Road, WAVERTON NSW 2060",Apartment / Unit / Flat
,,"$2,405,000","9A/50 Whaling Road,",NORTH SYDNEY,NSW,2060,3,2,1,0,SOLD,"Picture of 9A/50 Whaling Road, NORTH SYDNEY NSW 2060",Apartment / Unit / Flat
Phil Bell,Milson Real Estate,AUCTION - Contact Agent,"302/150 Pacific Highway,",NORTH SYDNEY,NSW,2060,2,2,1,162m²,,"Picture of 302/150 Pacific Highway, NORTH SYDNEY NSW 2060",Apartment / Unit / Flat
Christian Percuoco,Belle Property Crows Nest,For Sale - Contact Agent,"14/19 Priory Road,",WAVERTON,NSW,2060,1,1,1,0,,"Picture of 14/19 Priory Road, WAVERTON NSW 2060",Apartment / Unit / Flat
Christian Percuoco,Belle Property Crows Nest,Auction - Contact Agent,"10/49-51 Bay Road,",WAVERTON,NSW,2060,2,2,1,0,,Christian Percuoco,Townhouse
Nigel Mukhi,McGrath McMahons Point,"Auction Guide $2,750,000","13/22 Mackenzie Street,",LAVENDER BAY,NSW,2060,3,2,1,0,,Nigel Mukhi,Townhouse
Daryl Katz,Shead Property,Auction - Contact Agent,"10/4 Munro Street,",MCMAHONS POINT,NSW,2060,1,1,1,0,,Daryl Katz,Apartment / Unit / Flat
Ben Markos,Ray White Lower North Shore Group,Contact Agent,"39 Whaling Road,",NORTH SYDNEY,NSW,2060,3,2,1,220m²,,Ben Markos,House
Bo Zhang,Atlas | Lower North Shore,Contact Agent,"10/33 East Crescent Street,",MCMAHONS POINT,NSW,2060,3,2,2,0,,Bo Zhang,Apartment / Unit / Flat
Mark Jackson,Belle Property Neutral Bay,Auction - Saturday 1st March,"3 Ormiston Avenue,",NORTH SYDNEY,NSW,2060,3,2,1,221m²,,Mark Jackson,House
Victoria Liu,Richardson & Wrench North Sydney,"Auction Guide $850,000","1907/138 Walker Street,",NORTH SYDNEY,NSW,2060,1,1,1,0,,Victoria Liu,Apartment / Unit / Flat
Christian Percuoco,Belle Property Crows Nest,Auction - Contact Agent,"7 McKye Street,",WAVERTON,NSW,2060,3,2,0,305m²,,Christian Percuoco,House
Dolan Reskov,Belle Property Neutral Bay,Auction - Sat 15 Feb,"43/106 High Street,",NORTH SYDNEY,NSW,2060,1,1,1,0,,Dolan Reskov,Studio
Djordje Kresovic,Atlas | Lower North Shore,Contact Agent,"1303/225 Pacific Highway,",NORTH SYDNEY,NSW,2060,2,2,1,0,,Djordje Kresovic,Apartment / Unit / Flat
David Gillan,Ray White Lower North Shore Group,Auction - Contact David,"95 Union Street,",MCMAHONS POINT,NSW,2060,4,3,2,317m²,,David Gillan,House
Mark Jackson,Belle Property Neutral Bay,Auction - Sat 15 Feb,"1 Little Alfred Street,",NORTH SYDNEY,NSW,2060,3,2,1,0,,Mark Jackson,House
Chris Hanna,Blues Point Real Estate,Price Guide on Request,"16/27 Lavender Street,",LAVENDER BAY,NSW,2060,1,1,0,0,,Chris Hanna,Apartment / Unit / Flat
Alicia Cao,888 ESTATE,Pre Auction,"3105/79-81 Berry Street,",NORTH SYDNEY,NSW,2060,3,2,2,176m²,,Alicia Cao,Apartment / Unit / Flat
Blake Morris,Black Diamondz Property Concierge,Contact Agent,"2604&2605/168 Walker Street,",NORTH SYDNEY,NSW,2060,8,5,4,0,NEW HOME,Blake Morris,New apartments / off the plan
David Hill,Stone Crows Nest,Auction Guide $2m,"152 Blues Point Road,",MCMAHONS POINT,NSW,2060,2,1,0,139m²,AUCTION TUE 11 FEB,David Hill,Semi-detached
Phillip Clarke,Richardson & Wrench North Sydney,Auction - Contact Agent,"8A Bay Road,",NORTH SYDNEY,NSW,2060,3,2,1,166m²,AUCTION SAT 8 FEB,Phillip Clarke,House
Victoria Liu,Richardson & Wrench North Sydney,"Auction Sat 8th Feb - Guide $900,000","1305/79-81 Berry Street,",NORTH SYDNEY,NSW,2060,2,1,1,69m²,AUCTION SAT 8 FEB,Victoria Liu,Apartment / Unit / Flat
,,"$13,500,000","4 Adderstone Avenue,",NORTH SYDNEY,NSW,2060,6,4,2,0,SOLD,"Picture of 4 Adderstone Avenue, NORTH SYDNEY NSW 2060",House
,,"$1,460,000","1/21 Priory Road,",WAVERTON,NSW,2060,2,2,1,0,SOLD,"Picture of 1/21 Priory Road, WAVERTON NSW 2060",Apartment / Unit / Flat
,,"$2,405,000","9A/50 Whaling Road,",NORTH SYDNEY,NSW,2060,3,2,1,0,SOLD,"Picture of 9A/50 Whaling Road, NORTH SYDNEY NSW 2060",Apartment / Unit / Flat
Victoria Liu,Richardson & Wrench North Sydney,SOLD PRIOR BY VICTORIA LIU,"1108/79-81 Berry Street,",NORTH SYDNEY,NSW,2060,2,1,1,0,AUCTION SAT 8 FEB,"Picture of 1108/79-81 Berry Street, NORTH SYDNEY NSW 2060",Apartment / Unit / Flat
Jason Jiang,DX Realty,"Price Guide $1,350,000","1207/225 Pacific Highway,",NORTH SYDNEY,NSW,2060,2,2,1,0,,"Picture of 1207/225 Pacific Highway, NORTH SYDNEY NSW 2060",Apartment / Unit / Flat
Richard Li,A&E Real Estate,JUST LISTED,"1006/79-81 Berry Street,",NORTH SYDNEY,NSW,2060,1,1,1,0,,Richard Li,Apartment / Unit / Flat
Simon Harrison,Belle Property Lane Cove,"For Sale, Contact Agent","17 Tunks Street,",WAVERTON,NSW,2060,4,3,2,0,,Simon Harrison,House
Martin Forward,One Agency Middle Harbour,Guide $4.2-$4.7,"1406/168 Walker Street,",NORTH SYDNEY,NSW,2060,3,2,1,0,,Martin Forward,Apartment / Unit / Flat
Nicholas Dunn,McGrath Willoughby,"For Sale $1,200,000","407/150 Pacific Highway,",NORTH SYDNEY,NSW,2060,2,2,1,99m²,,Nicholas Dunn,Apartment / Unit / Flat
Fay Petrou,Century 21 Harbourside,"$5,800,000","18/18-22 West Crescent,",MCMAHONS POINT,NSW,2060,3,2,2,178m²,,Fay Petrou,Apartment / Unit / Flat
Qin Xiong,Citione International,68sqm living North facing,"310/245 Pacific Hwy,",NORTH SYDNEY,NSW,2060,1,1,1,0,,Qin Xiong,Apartment / Unit / Flat
Ty McCartney-Brown,McGrath Crows Nest,Auction: Contact Agent,"11 Bank Street,",NORTH SYDNEY,NSW,2060,3,1,0,0,,Ty McCartney-Brown,House
Donovan Murphy,DiJones - Neutral Bay,Auction – Price Guide on Request,"95 Bay Road,",WAVERTON,NSW,2060,4,2,0,443m²,,Donovan Murphy,House
Nick Gittoes,McGrath Lower North Shore - Mosman,Auction - Contact Agent,"17/93 Ridge Street,",NORTH SYDNEY,NSW,2060,3,2,2,0,,Nick Gittoes,Apartment / Unit / Flat
Adrian Bridges,Atlas | Lower North Shore,Contact Agent,"2/9-11 Waiwera Street,",LAVENDER BAY,NSW,2060,4,3,2,0,,Adrian Bridges,Apartment / Unit / Flat
Claire Adams (Stulajter),Ray White Lower North Shore Group,Contact Agent,"12/26 Carr Street,",WAVERTON,NSW,2060,2,1,1,0,AUCTION THU 13 FEB,Claire Adams (Stulajter),Apartment / Unit / Flat
Victoria Liu,Richardson & Wrench North Sydney,For Sale - Contact Agent,"1510/168 Walker Street,",NORTH SYDNEY,NSW,2060,2,2,1,0,,Victoria Liu,Apartment / Unit / Flat
Victoria Liu,Richardson & Wrench North Sydney,"For Sale $1,200,000","705/225 Pacific Highway,",NORTH SYDNEY,NSW,2060,2,2,1,0,,Victoria Liu,Apartment / Unit / Flat
Djordje Kresovic,Atlas | Lower North Shore,For Sale,"28/171 Walker Street,",NORTH SYDNEY,NSW,2060,3,2,2,0,,Djordje Kresovic,Apartment / Unit / Flat
Craig Litchfield,McMahons Point Real Estate,Contact Agent,"68/14-28 Blues Point Road,",MCMAHONS POINT,NSW,2060,2,1,1,0,,Craig Litchfield,Apartment / Unit / Flat
Konstantin Melnikov,Morton Crows Nest,Contact Agent,"512/245 Pacific Highway,",NORTH SYDNEY,NSW,2060,1,1,1,0,,Konstantin Melnikov,Apartment / Unit / Flat
Dino Gatti,The Agency North,Contact Agent,"50 Dumbarton Street,",MCMAHONS POINT,NSW,2060,4,3,0,392m²,,Dino Gatti,House
Titan Davis,Pello Lower North Shore,Contact Agent,"1303/221 Miller Street,",NORTH SYDNEY,NSW,2060,2,2,1,0,,Titan Davis,Apartment / Unit / Flat
,,"$13,500,000","4 Adderstone Avenue,",NORTH SYDNEY,NSW,2060,6,4,2,0,SOLD,"Picture of 4 Adderstone Avenue, NORTH SYDNEY NSW 2060",House
,,"$1,460,000","1/21 Priory Road,",WAVERTON,NSW,2060,2,2,1,0,SOLD,"Picture of 1/21 Priory Road, WAVERTON NSW 2060",Apartment / Unit / Flat
,,"$2,405,000","9A/50 Whaling Road,",NORTH SYDNEY,NSW,2060,3,2,1,0,SOLD,"Picture of 9A/50 Whaling Road, NORTH SYDNEY NSW 2060",Apartment / Unit / Flat
Frank YU,Angelland Realty,Contact Agent,"319/225 Pacific Highway,",NORTH SYDNEY,NSW,2060,1,1,1,0,,"Picture of 319/225 Pacific Highway, NORTH SYDNEY NSW 2060",Apartment / Unit / Flat
William Kwok,Midland Realty Group,"Price Guide $2,100,000-$2,200,000","2105/150 Pacific Highway,",NORTH SYDNEY,NSW,2060,3,2,2,155m²,,"Picture of 2105/150 Pacific Highway, NORTH SYDNEY NSW 2060",Apartment / Unit / Flat
,,Contact agent,"703/221 Miller Street,",NORTH SYDNEY,NSW,2060,2,2,1,0,,BresicWhitney Lower North Shore,Apartment / Unit / Flat
,,Contact Agent,"1003/93 Pacific Highway,",NORTH SYDNEY,NSW,2060,1,1,0,0,,Obsidian Property Pty Ltd,Apartment / Unit / Flat
,,Contact Agent,"206/211-223 Pacific Highway,",NORTH SYDNEY,NSW,2060,1,1,0,0,,Cityview Real Estate,Studio
,,Contact Agent,"809/22 Doris Street,",NORTH SYDNEY,NSW,2060,1,1,1,0,,Noble Investment Group,Apartment / Unit / Flat
,,For Sale - Contact Agent,"1903/221 Miller Street,",NORTH SYDNEY,NSW,2060,2,2,1,0,,Ray White AY Realty Chatswood,Apartment / Unit / Flat
,,FOR SALE,"4/2-4 Berry Street,",NORTH SYDNEY,NSW,2060,0,1,1,0,,Pacific City Real Estate,Studio
,,AUCTION-IF NOT SOLD PRIOR,"2210/168 Walker street,",NORTH SYDNEY,NSW,2060,3,2,1,0,,For Sale By Owner Australia,Apartment / Unit / Flat
,,For Sale - Contact Agent,"804/150 Pacific Highway,",NORTH SYDNEY,NSW,2060,1,1,0,0,,Ray White AY Realty Chatswood,Apartment / Unit / Flat
,,Please contact Alice on 0452 386 368,"Penthouse/6 McKye Street,",WAVERTON,NSW,2060,3,2,1,143m²,,Ton Con International (Australia) Pty Ltd,Apartment / Unit / Flat
,,"For Sale $1,400,000 - $1,500,000","603/150 Pacific Highway,",NORTH SYDNEY,NSW,2060,2,2,1,0,,Richardson & Wrench North Sydney,Apartment / Unit / Flat
,,North Facing/Brand New/District 180-Degree views,"2012/168 Walker Street,",NORTH SYDNEY,NSW,2060,2,2,1,0,,TRIPLE S PROPERTY,Apartment / Unit / Flat
,,Contact Agent,"2/263-269 Alfred Street North,",NORTH SYDNEY,NSW,2060,3,3,3,0,,Dragon Australia Pty Ltd,Apartment / Unit / Flat
,,Contact Agent,"2/263-269 Alfred Street North,",NORTH SYDNEY,NSW,2060,3,3,0,0,,Dragon Australia Pty Ltd,House
,,Contact Agent,"2/263-269 Alfred Street North,",NORTH SYDNEY,NSW,2060,3,3,3,0,,Dragon Australia Pty Ltd,Townhouse
,,Motivated Seller,"2202/150 Pacific Highway,",NORTH SYDNEY,NSW,2060,4,2,2,0,,TRIPLE S PROPERTY,Apartment / Unit / Flat
,,For Sale | Contact Agent,"908/221 Miller Street,",NORTH SYDNEY,NSW,2060,0,1,0,0,,Legend Property Holdings Pty Ltd,Apartment / Unit / Flat
,,"$13,500,000","4 Adderstone Avenue,",NORTH SYDNEY,NSW,2060,6,4,2,0,SOLD,"Picture of 4 Adderstone Avenue, NORTH SYDNEY NSW 2060",House
,,"$1,460,000","1/21 Priory Road,",WAVERTON,NSW,2060,2,2,1,0,SOLD,"Picture of 1/21 Priory Road, WAVERTON NSW 2060",Apartment / Unit / Flat
,,"$2,405,000","9A/50 Whaling Road,",NORTH SYDNEY,NSW,2060,3,2,1,0,SOLD,"Picture of 9A/50 Whaling Road, NORTH SYDNEY NSW 2060",Apartment / Unit / Flat
,,2 bed 2 bath 1 parking north sydney,"211 Pacific Highway,",NORTH SYDNEY,NSW,2060,2,2,1,0,,"Picture of 211 Pacific Highway, NORTH SYDNEY NSW 2060",Apartment / Unit / Flat
,,"$13,500,000","4 Adderstone Avenue,",NORTH SYDNEY,NSW,2060,6,4,2,0,SOLD,"Picture of 4 Adderstone Avenue, NORTH SYDNEY NSW 2060",House
,,"$1,460,000","1/21 Priory Road,",WAVERTON,NSW,2060,2,2,1,0,SOLD,"Picture of 1/21 Priory Road, WAVERTON NSW 2060",Apartment / Unit / Flat
,,"$2,405,000","9A/50 Whaling Road,",NORTH SYDNEY,NSW,2060,3,2,1,0,SOLD,"Picture of 9A/50 Whaling Road, NORTH SYDNEY NSW 2060",Apartment / Unit / Flat
