agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
James Natoli,Ray White Erskineville | Alexandria | Glebe | Surry Hills,Auction,"34 Golden Grove Street,",DARLINGTON,NSW,2008,4,1,0,78m²,,James Natoli,House
Renae Dickey,BresicWhitney Inner West,"Guide $1,600,000","50 Rose Street,",CHIPPENDALE,NSW,2008,2,2,1,0,,Renae Dickey,Terrace
Brad Papaellinas,BresicWhitney Inner West,"Guide $1,400,000","4/466 Wilson Street,",DARLINGTON,NSW,2008,2,2,1,0,AUCTION SAT 8 FEB,Brad Papaellinas,Apartment / Unit / Flat
Brad Papaellinas,BresicWhitney Inner West,"Guide $600,000","720/8 Central Park Avenue,",CHIPPENDALE,NSW,2008,0,1,0,0,,Brad Papaellinas,Apartment / Unit / Flat
Lewis Mathieson,Highland Inner West,Contact Agent,"56/11-21 Rose Street,",CHIPPENDALE,NSW,2008,4,2,1,132m²,,Lewis Mathieson,Apartment / Unit / Flat
Danny Yeung,Greencliff Agency,"Price Guide $850,000","1409/1 Chippendale Way,",CHIPPENDALE,NSW,2008,1,1,0,0,,Danny Yeung,Apartment / Unit / Flat
Michael Yao,Belle Property St George,"For Sale | $599,000","501/19-31 Goold Street,",CHIPPENDALE,NSW,2008,1,1,0,0,,Michael Yao,Apartment / Unit / Flat
(Allen) Lijing Yan,Ray White Norwest,"For Sale $1,550,000 - $1,650,000","701/1 Chippendale Way,",CHIPPENDALE,NSW,2008,2,2,1,0,,(Allen) Lijing Yan,Apartment / Unit / Flat
Emma Vadas,Ayre Real Estate,"$2,650,000 - $2,850,000","2905/1 Carlton Street,",CHIPPENDALE,NSW,2008,3,2,2,172m²,,Emma Vadas,Apartment / Unit / Flat
,,"$1,575,000","5/466-470 Wilson Street,",DARLINGTON,NSW,2008,2,2,1,0,SOLD,"Picture of 5/466-470 Wilson Street, DARLINGTON NSW 2008",Apartment / Unit / Flat
,,"$830,000","301/30 Buckland Street,",CHIPPENDALE,NSW,2008,1,1,1,0,SOLD,"Picture of 301/30 Buckland Street, CHIPPENDALE NSW 2008",Apartment / Unit / Flat
,,"$1,040,000","61/39 Dangar Place,",CHIPPENDALE,NSW,2008,2,1,1,0,SOLD,"Picture of 61/39 Dangar Place, CHIPPENDALE NSW 2008",Apartment / Unit / Flat
William Chen,Greencliff Agency,"$1,800,000","2404/18 Park Lane,",CHIPPENDALE,NSW,2008,2,2,2,0,,"Picture of 2404/18 Park Lane, CHIPPENDALE NSW 2008",Apartment / Unit / Flat
Tim Le,Ray White (Hunters Hill),"$550,000 - $580,000","507/8 Park Lane,",CHIPPENDALE,NSW,2008,1,1,0,44m²,,"Picture of 507/8 Park Lane, CHIPPENDALE NSW 2008",Apartment / Unit / Flat
David Smith-Cameron,BresicWhitney Inner East,Contact agent,"7/139A Regent Street,",CHIPPENDALE,NSW,2008,3,2,1,0,,David Smith-Cameron,Apartment / Unit / Flat
Michael Kirk,BresicWhitney Inner East,Contact agent,"223 Abercrombie Street,",DARLINGTON,NSW,2008,4,3,1,126m²,,Michael Kirk,House
Leon Parker,Belle Property Surry Hills,Auction 22nd February,"29 Myrtle Street,",CHIPPENDALE,NSW,2008,5,2,0,120m²,,Leon Parker,House
William Bai,Sydney Realty Group Pty Ltd,contact agent,"1405/3 Carlton Street,",CHIPPENDALE,NSW,2008,1,1,1,0,,William Bai,Apartment / Unit / Flat
Emma Vadas,Ayre Real Estate,"$1,900,000 - $1,980,000","605/81 O'Connor Street,",CHIPPENDALE,NSW,2008,2,2,1,127m²,,Emma Vadas,Apartment / Unit / Flat
Xiaolong (Eric) Wei,Raine&Horne Lindfield,"For sale $1,180,000","34/11-21 Rose St,",CHIPPENDALE,NSW,2008,3,2,1,0,,Xiaolong (Eric) Wei,Apartment / Unit / Flat
Feli Budiman,HillsRE,Must be Sold - Contact Agent,"Level 32, 3201/1 Carlton Street,",CHIPPENDALE,NSW,2008,3,3,2,0,,Feli Budiman,Apartment / Unit / Flat
Jack Williams,Village Property Estate Agents,"$650,000 to $670,000","1806/18 Park Lane,",CHIPPENDALE,NSW,2008,1,1,0,0,,Jack Williams,Apartment / Unit / Flat
Nick Moraitis,Highland Inner West,"For Sale - $630,000 - $690,000","7/135 Abercrombie Street,",DARLINGTON,NSW,2008,1,1,1,0,,Nick Moraitis,Apartment / Unit / Flat
Patricia Kho,Kho & Lee Property Group,"$950,000","614/3 Carlton Street,",CHIPPENDALE,NSW,2008,2,2,1,97m²,,Patricia Kho,Apartment / Unit / Flat
Sky Shijia Ye,Harmony Realty Group Pty Ltd,"For sale $1,150,000","1103/18 Park Lane,",CHIPPENDALE,NSW,2008,2,2,1,0,,Sky Shijia Ye,Apartment / Unit / Flat
Zhaoyi (Betty) Chen,Apex Investment Alliance,"Price Guide: $1,550,000 to $1,600,000","1201/1 Chippendale Way,",CHIPPENDALE,NSW,2008,2,2,1,0,,Apex Investment Alliance,Apartment / Unit / Flat
Stephen Yuan,Yuans Real Estate,CONTACT AGENT,"717/18 Park Lane,",CHIPPENDALE,NSW,2008,0,1,1,0,,Stephen Yuan,Apartment / Unit / Flat
Teng Li,Obsidian Property Pty Ltd,For Sale,"2005/18 Park Lane,",CHIPPENDALE,NSW,2008,2,2,2,128m²,,Teng Li,Apartment / Unit / Flat
Vivian Zhang,Morton Newington,"$1,400,000","911/1 Chippendale Way,",CHIPPENDALE,NSW,2008,2,2,1,0,,Vivian Zhang,Apartment / Unit / Flat
Paul Koulizakis,Ray White (IW Group),"For Sale | $415,000","9/299 Abercrombie Street,",DARLINGTON,NSW,2008,0,1,0,0,,Paul Koulizakis,Studio
Teng Li,Obsidian Property Pty Ltd,Contact Agent,"609/3 Carlton St,",CHIPPENDALE,NSW,2008,2,2,1,108m²,,Teng Li,Apartment / Unit / Flat
Danny Yeung,Greencliff Agency,"Price Guide $1,450,000","2208/18 Park Lane,",CHIPPENDALE,NSW,2008,2,2,2,0,,Danny Yeung,Apartment / Unit / Flat
,,"$1,575,000","5/466-470 Wilson Street,",DARLINGTON,NSW,2008,2,2,1,0,SOLD,,Apartment / Unit / Flat
,,"$830,000","301/30 Buckland Street,",CHIPPENDALE,NSW,2008,1,1,1,0,SOLD,"Picture of 301/30 Buckland Street, CHIPPENDALE NSW 2008",Apartment / Unit / Flat
,,"$1,040,000","61/39 Dangar Place,",CHIPPENDALE,NSW,2008,2,1,1,0,SOLD,"Picture of 61/39 Dangar Place, CHIPPENDALE NSW 2008",Apartment / Unit / Flat
,,Contact Agent,"909/3 Carlton Street,",CHIPPENDALE,NSW,2008,2,2,1,0,,"Picture of 909/3 Carlton Street, CHIPPENDALE NSW 2008",Apartment / Unit / Flat
,,Contact Agent,"1213/18 Park Lane,",CHIPPENDALE,NSW,2008,0,1,0,0,,"Picture of 1213/18 Park Lane, CHIPPENDALE NSW 2008",Apartment / Unit / Flat
,,"For Sale Now or Auction | Guide: $1,450,000","11/57 Buckland Street,",CHIPPENDALE,NSW,2008,2,1,1,0,,"Picture of 11/57 Buckland Street, CHIPPENDALE NSW 2008",Apartment / Unit / Flat
,,Contact Agent,"1208/2 Chippendale Way,",CHIPPENDALE,NSW,2008,1,1,0,0,,"Picture of 1208/2 Chippendale Way, CHIPPENDALE NSW 2008",Apartment / Unit / Flat
,,Contact Agent,"511/1 Chippendale Way,",CHIPPENDALE,NSW,2008,2,2,1,0,,"Picture of 511/1 Chippendale Way, CHIPPENDALE NSW 2008",Apartment / Unit / Flat
,,"Price Guide $740,000","203/8 Central Park Ave,",CHIPPENDALE,NSW,2008,1,1,0,0,,Central Property Group Australia Pty Ltd,Apartment / Unit / Flat
,,Offers Invited,"Level 12, 1209/3 Carlton Street,",CHIPPENDALE,NSW,2008,2,2,2,0,,Linfield Property Agents,Apartment / Unit / Flat
,,"Price | $1,450,000 - $1,600,000","201/83 O'Connor Street,",CHIPPENDALE,NSW,2008,2,2,1,0,,Manor Real Estate,Apartment / Unit / Flat
,,"$1,690,000","206/8 Central Park Avenue,",CHIPPENDALE,NSW,2008,3,2,1,0,,My Property Agent,Apartment / Unit / Flat
,,"$1,280,000 - $1,320,000","304/1 Park Lane,",CHIPPENDALE,NSW,2008,2,2,1,0,,Village Property Estate Agents,Apartment / Unit / Flat
,,"Price Guide $1,000,000","E1902/3 Carlton St,",CHIPPENDALE,NSW,2008,2,2,1,70m²,NEW,Greencliff Agency Central Park,Apartment / Unit / Flat
,,"$835,000","605/1 Park Lane,",CHIPPENDALE,NSW,2008,1,1,1,0,NEW,Sydney Property Realty,Apartment / Unit / Flat
,,Contact Agent,"E1908/3 Carlton St,",CHIPPENDALE,NSW,2008,1,1,1,92m²,,Greencliff Agency Central Park,Apartment / Unit / Flat
,,Contact Agent,"Level 17/8 Park Lane,",CHIPPENDALE,NSW,2008,1,1,0,0,,Dragon Australia Pty Ltd,Apartment / Unit / Flat
,,For Sale - Contact Agent,"1111/2 Chippendale Way,",CHIPPENDALE,NSW,2008,1,1,0,0,,Ray White AY Realty Chatswood,Apartment / Unit / Flat
,,Contact Agent,"602E/85 O'Connor St,",CHIPPENDALE,NSW,2008,1,1,0,56m²,,Greencliff Agency Central Park,Apartment / Unit / Flat
,,Contact Agent,"E607/85 O'Connor Street,",CHIPPENDALE,NSW,2008,1,1,0,0,,Frasers Property NSW,Apartment / Unit / Flat
,,Contact Agent,"1301/2 Central Park Ave,",CHIPPENDALE,NSW,2008,1,1,1,0,,Frasers Property NSW,Apartment / Unit / Flat
,,Contact Agent,"1306/2 Central Park Ave,",CHIPPENDALE,NSW,2008,1,1,1,0,,Frasers Property NSW,Apartment / Unit / Flat
,,"$1,575,000","5/466-470 Wilson Street,",DARLINGTON,NSW,2008,2,2,1,0,SOLD,,Apartment / Unit / Flat
,,"$830,000","301/30 Buckland Street,",CHIPPENDALE,NSW,2008,1,1,1,0,SOLD,"Picture of 301/30 Buckland Street, CHIPPENDALE NSW 2008",Apartment / Unit / Flat
,,"$1,040,000","61/39 Dangar Place,",CHIPPENDALE,NSW,2008,2,1,1,0,SOLD,"Picture of 61/39 Dangar Place, CHIPPENDALE NSW 2008",Apartment / Unit / Flat
,,Auction | Price Guide $3.5m,"1-7/40 City Road,",CHIPPENDALE,NSW,2008,11,7,0,0,,Ray White Double Bay,Block of units
,,"Contact Agent, motivated vendor","716/18 Park Lane,",CHIPPENDALE,NSW,2008,3,2,1,112m²,,XKL Investment Group,Apartment / Unit / Flat
,,Contact Agent,"2007/3 Carlton Street,",CHIPPENDALE,NSW,2008,2,1,1,85m²,,XKL Investment Group,Apartment / Unit / Flat
,,New listing call Patty on 0402315096,"1403/18 Park Lane,",CHIPPENDALE,NSW,2008,2,2,1,0,NEW HOME,Crown Investment International Pty Ltd,Apartment / Unit / Flat
,,"For Sale $920,000","211/8 Central Park Ave,",CHIPPENDALE,NSW,2008,2,1,1,74m²,,Greencliff Agency Central Park,Apartment / Unit / Flat
,,"Price Guide $600,000","1317/18 Park Lane,",CHIPPENDALE,NSW,2008,1,1,0,46m²,,Greencliff Agency Central Park,Apartment / Unit / Flat
,,"$550,000","15/27 Regent Street,",CHIPPENDALE,NSW,2008,1,1,0,0,,Nexus Property,Apartment / Unit / Flat
,,"Price Guide $1,450,000","E503/3 Carlton St,",CHIPPENDALE,NSW,2008,2,2,1,138m²,,Greencliff Agency Central Park,Apartment / Unit / Flat
,,"Guide $775,000","13/128 Cleveland Street,",CHIPPENDALE,NSW,2008,1,1,0,0,,For Sale By Owner Australia,Apartment / Unit / Flat
,,"Price Guide $1,250,000","E2110/3 Carlton St,",CHIPPENDALE,NSW,2008,2,2,1,124m²,,Greencliff Agency Central Park,Apartment / Unit / Flat
,,"$3,200,000","1603/2 Chippendale way,",CHIPPENDALE,NSW,2008,3,2,2,0,,Sydney Property Realty,Apartment / Unit / Flat
,,DUAL KEYS - OFFERS Invited,"407/81 O'Connor Street,",CHIPPENDALE,NSW,2008,2,2,1,0,,Ray White Cabramatta,Apartment / Unit / Flat
,,"For Sale $900,000","411/8 Park Lane,",CHIPPENDALE,NSW,2008,2,1,1,0,,Ray Realtors,Apartment / Unit / Flat
,,Offers Welcome,"2204/18A Park Lane,",CHIPPENDALE,NSW,2008,2,2,2,0,,RnJ Realty,Apartment / Unit / Flat
,,"Urgent Sale, Price Negotiable","4/81 O'Connor Street,",CHIPPENDALE,NSW,2008,2,2,1,0,,Elders Hornsby,Apartment / Unit / Flat
,,Reduced Price $599K,"Park Lane,",CHIPPENDALE,NSW,2008,1,1,0,0,,Richardson & Wrench Maroubra,Apartment / Unit / Flat
,,Contact Agent,"W407/2 Chippendale Way,",CHIPPENDALE,NSW,2008,1,1,0,0,,Obsidian Property Pty Ltd,Apartment / Unit / Flat
,,Contact Agent,"E2310/3 Carlton St,",CHIPPENDALE,NSW,2008,2,2,1,0,,Greencliff Agency Central Park,Apartment / Unit / Flat
,,CONTACT AGENT,"1 Chippendale Way,",CHIPPENDALE,NSW,2008,1,1,1,0,,RentBetter,Apartment / Unit / Flat
,,"$1,575,000","5/466-470 Wilson Street,",DARLINGTON,NSW,2008,2,2,1,0,SOLD,"Picture of 5/466-470 Wilson Street, DARLINGTON NSW 2008",Apartment / Unit / Flat
,,"$830,000","301/30 Buckland Street,",CHIPPENDALE,NSW,2008,1,1,1,0,SOLD,"Picture of 301/30 Buckland Street, CHIPPENDALE NSW 2008",Apartment / Unit / Flat
,,"$1,040,000","61/39 Dangar Place,",CHIPPENDALE,NSW,2008,2,1,1,0,SOLD,"Picture of 61/39 Dangar Place, CHIPPENDALE NSW 2008",Apartment / Unit / Flat
,,"$750,000","E2311/3 Carlton St,",CHIPPENDALE,NSW,2008,1,1,0,0,,Greencliff Agency Central Park,Apartment / Unit / Flat
,,Dual Key | Contact agent,"E1702/3 Carlton Street,",CHIPPENDALE,NSW,2008,2,2,1,0,,TRIPLE S PROPERTY,Apartment / Unit / Flat
,,"Price Guide $715,000","808/8 Park Lane,",CHIPPENDALE,NSW,2008,1,1,0,50m²,,Greencliff Agency Central Park,Apartment / Unit / Flat
,,"Asking $990,000","E2807/3 Carlton St,",CHIPPENDALE,NSW,2008,2,1,1,87m²,,Greencliff Agency Central Park,Apartment / Unit / Flat
,,"$900,000-$950,000","1201/2 Chippendale Way,",CHIPPENDALE,NSW,2008,1,1,1,0,,TRIPLE S PROPERTY,Apartment / Unit / Flat
,,Contact Agent,"1120/2 Chippendale Way,",CHIPPENDALE,NSW,2008,2,1,1,0,,Regal Realty Group,Apartment / Unit / Flat
,,"$1,350,000","UNIT 904/1 CHIPPENDALE WAY,",CHIPPENDALE,NSW,2008,1,1,1,110m²,,Property Now,Apartment / Unit / Flat
,,"""GLOBAL TIME OUT MAGAZINE COOL CITY- CHIPPENDALE""","14/12-26 Regent Street,",CHIPPENDALE,NSW,2008,1,1,1,85m²,,For Sale By Owner Australia,Apartment / Unit / Flat
,,Contact Agent,"Level 2/8 Park Lane,",CHIPPENDALE,NSW,2008,2,1,1,0,,Dragon Australia Pty Ltd,Apartment / Unit / Flat
,,"$1,075,000","E2501/3 Carlon Street,",CHIPPENDALE,NSW,2008,2,2,1,0,,Greencliff Agency Central Park,Apartment / Unit / Flat
,,"$1,150,000","Level 3/5 Park Lane,",CHIPPENDALE,NSW,2008,2,1,1,0,,Dragon Australia Pty Ltd,Apartment / Unit / Flat
,,"Price Guide $1,450,000 to $1,500,000","E2003/3 Carlton St,",CHIPPENDALE,NSW,2008,2,2,1,0,,Greencliff Agency Central Park,Apartment / Unit / Flat
,,Contact for Price,"1609/8 Park Lane,",CHIPPENDALE,NSW,2008,1,1,0,0,,Property Now,Apartment / Unit / Flat
,,"1,866,800","2310/18 Park Lane,",CHIPPENDALE,NSW,2008,3,2,2,0,,Minus The Agent,Apartment / Unit / Flat
,,"Asking Price $715,000","E2604/3 Carlton Street,",CHIPPENDALE,NSW,2008,1,1,0,48m²,,Greencliff Agency Central Park,Apartment / Unit / Flat
,,Offer Invited,"1317/1 Chippendale Way,",CHIPPENDALE,NSW,2008,2,2,1,0,,,Apartment / Unit / Flat
,,"$1,400,000","2809/3 Carlton Street,",CHIPPENDALE,NSW,2008,2,2,1,0,,,Apartment / Unit / Flat
,,"$720,000","201/8 Park Lane,",CHIPPENDALE,NSW,2008,1,1,0,0,,,Apartment / Unit / Flat
,,"$1,330,000","2513/3 Carlton st,",CHIPPENDALE,NSW,2008,2,2,1,0,,,Apartment / Unit / Flat
,,"$1,575,000","5/466-470 Wilson Street,",DARLINGTON,NSW,2008,2,2,1,0,SOLD,"Picture of 5/466-470 Wilson Street, DARLINGTON NSW 2008",Apartment / Unit / Flat
,,"$830,000","301/30 Buckland Street,",CHIPPENDALE,NSW,2008,1,1,1,0,SOLD,"Picture of 301/30 Buckland Street, CHIPPENDALE NSW 2008",Apartment / Unit / Flat
,,"$1,040,000","61/39 Dangar Place,",CHIPPENDALE,NSW,2008,2,1,1,0,SOLD,"Picture of 61/39 Dangar Place, CHIPPENDALE NSW 2008",Apartment / Unit / Flat
