agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
,,"$1,458,000","822 Botany Road,",MASCOT,NSW,2020,3,1,0,200m²,,Pacific City Real Estate,Semi-detached
,,Just Listed,"408/39 KENT ROAD,",MASCOT,NSW,2020,1,1,1,102m²,,The Property Investors Alliance,Apartment / Unit / Flat
,,"$1,350,000","405/12 Galloway Street,",MASCOT,NSW,2020,3,2,1,0,SOLD,"Picture of 405/12 Galloway Street, MASCOT NSW 2020",Apartment / Unit / Flat
,,"$740,000","5/66 Church Avenue,",MASCOT,NSW,2020,1,1,1,0,SOLD,"Picture of 5/66 Church Avenue, MASCOT NSW 2020",Apartment / Unit / Flat
,,"$1,330,000","14 Baxter Road,",MASCOT,NSW,2020,2,1,0,0,SOLD,"Picture of 14 Baxter Road, MASCOT NSW 2020",House
,,Price by negotiation,"412/260 Coward Street,",MASCOT,NSW,2020,2,2,2,0,,"Picture of 412/260 Coward Street, MASCOT NSW 2020",Apartment / Unit / Flat
,,Contact agent,"G21/8 Galloway Street,",MASCOT,NSW,2020,1,1,1,94m²,,"Picture of G21/8 Galloway Street, MASCOT NSW 2020",Apartment / Unit / Flat
,,RETAIL / COMMERCIAL,"702-710 Botany Road,",MASCOT,NSW,2020,0,1,1,0,,"Picture of 702-710 Botany Road, MASCOT NSW 2020",Studio
,,DEVELOPMENT,"816 Botany Road,",MASCOT,NSW,2020,10,4,4,"1,680m²",,"Picture of 816 Botany Road, MASCOT NSW 2020",House
,,CONTACT AGENT,"Level 7/1 Muller Lane,",MASCOT,NSW,2020,3,2,2,0,,EVERTOP AGENCY,Apartment / Unit / Flat
,,"$930,000","1302/39 Kent Road,",MASCOT,NSW,2020,3,2,2,0,,For Sale By Owner Australia,Apartment / Unit / Flat
,,"$1,500,000","431/1 Galloway Street,",MASCOT,NSW,2020,3,2,2,0,,TRIPLE S PROPERTY,Apartment / Unit / Flat
,,Contact Agent,"963/61 Church Avenue,",MASCOT,NSW,2020,1,1,1,0,,,Apartment / Unit / Flat
,,"Guide $620,000 To $630,000","634/1 Galloway Street,",MASCOT,NSW,2020,1,1,0,68m²,,,Apartment / Unit / Flat
,,Contact Agent,"1 Henry Kendall Crescent,",MASCOT,NSW,2020,3,1,4,0,,,House
,,"$1,350,000","1047/63 Church Ave,",MASCOT,NSW,2020,3,2,2,0,,,Apartment / Unit / Flat
,,Contact Agent,"309/10 Galloway Street,",MASCOT,NSW,2020,2,1,1,0,,,Apartment / Unit / Flat
,,Contact Agnet,"67 High Street,",MASCOT,NSW,2020,3,2,2,0,,,House
,,"$1,350,000","405/12 Galloway Street,",MASCOT,NSW,2020,3,2,1,0,SOLD,"Picture of 405/12 Galloway Street, MASCOT NSW 2020",Apartment / Unit / Flat
,,"$740,000","5/66 Church Avenue,",MASCOT,NSW,2020,1,1,1,0,SOLD,"Picture of 5/66 Church Avenue, MASCOT NSW 2020",Apartment / Unit / Flat
,,"$1,330,000","14 Baxter Road,",MASCOT,NSW,2020,2,1,0,0,SOLD,"Picture of 14 Baxter Road, MASCOT NSW 2020",House
