agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Stephanie Farah,NGFarah Pty Limited,Auction,"1/16 Glebe Street,",RANDWICK,NSW,2031,2,1,0,0,,"Picture of 1/16 Glebe Street, RANDWICK NSW 2031",Apartment / Unit / Flat
Theo Karangis,NGFarah Pty Limited,"For Sale $2,200,000","1 King Street,",RANDWICK,NSW,2031,3,1,1,180m²,,"Picture of 1 King Street, RANDWICK NSW 2031",House
Stephanie Farah,NGFarah Pty Limited,Auction,"1/16 Glebe Street,",RANDWICK,NSW,2031,2,1,0,0,,"Picture of 1/16 Glebe Street, RANDWICK NSW 2031",Apartment / Unit / Flat
Theo Karangis,NGFarah Pty Limited,"For Sale $2,200,000","1 King Street,",RANDWICK,NSW,2031,3,1,1,180m²,,"Picture of 1 King Street, RANDWICK NSW 2031",House
Stephanie Farah,NGFarah Pty Limited,Auction,"1/16 Glebe Street,",RANDWICK,NSW,2031,2,1,0,0,,"Picture of 1/16 Glebe Street, RANDWICK NSW 2031",Apartment / Unit / Flat
Cristian De Nigris,Sydney Sotheby's International Realty,"Buyers guide $1,000,000","31/57-63 Belmore Road,",RANDWICK,NSW,2031,2,2,2,0,NEW,"Picture of 31/57-63 Belmore Road, RANDWICK NSW 2031",Apartment / Unit / Flat
James Ball,Sydney Sotheby's International Realty,Auction Saturday 8th March,"3 Heath Street,",RANDWICK,NSW,2031,4,2,1,0,NEW,James Ball,House
Nicholas Wise,Sydney Sotheby's International Realty,Auction Saturday 8th March,"59 Earl Street,",RANDWICK,NSW,2031,3,1,1,0,NEW,Nicholas Wise,House
Ben Bickmore-Hutt,Belle Property Bondi Junction,Auction 1st March,"5 Arthur Street,",RANDWICK,NSW,2031,4,2,1,330m²,NEW,Ben Bickmore-Hutt,House
James Giltinan,Coogee Real Estate,Contact Agent,"1/93 St Thomas Street,",CLOVELLY,NSW,2031,2,1,1,0,NEW,James Giltinan,Apartment / Unit / Flat
Samuel Schumann,Raine & Horne Unlimited,Auction Forthcoming,"35 Clovelly Road,",RANDWICK,NSW,2031,4,3,1,272m²,NEW,Samuel Schumann,House
Angus Gorrie,Ray White Eastern Beaches,Auction 1st March,"2/4 Albi Place,",RANDWICK,NSW,2031,2,1,1,0,NEW,Angus Gorrie,Apartment / Unit / Flat
Michael Klianis,Petersham Property Group,AUCTION IF NOT SOLD PRIOR!!,"2E/12 Bligh Place,",RANDWICK,NSW,2031,2,1,1,0,NEW,Michael Klianis,Apartment / Unit / Flat
Jacqueline Blacket,The Blacket Agency,Auction,"31 Castle Street,",RANDWICK,NSW,2031,5,3,2,404m²,NEW,Jacqueline Blacket,House
Charles Stevens,McGrath Coogee,Contact Agent,"4e/16 Bligh Place,",RANDWICK,NSW,2031,2,1,1,0,NEW,Charles Stevens,Apartment / Unit / Flat
Thomas Heath,PPD Real Estate,Auction 1 March,"6/280-282 Carrington Road,",RANDWICK,NSW,2031,2,1,0,90m²,NEW,Thomas Heath,Apartment / Unit / Flat
Bailey Pengelly,PPD Real Estate,"Buyers Guide $1,200,000","3/102 Alison Road,",RANDWICK,NSW,2031,2,1,0,77m²,NEW,Bailey Pengelly,Apartment / Unit / Flat
Nick Simitzis,Belle Property Randwick,Auction | 8th March,"5/40 Dolphin Street,",RANDWICK,NSW,2031,3,2,2,0,NEW,Nick Simitzis,Apartment / Unit / Flat
George Mihaelidis,McGrath Maroubra,Price on request,"2101/88-98 King Street,",RANDWICK,NSW,2031,2,2,1,158m²,NEW,George Mihaelidis,Apartment / Unit / Flat
Mark McPherson,Sydney Sotheby's International Realty,Auction Saturday 1st March,"1/354 Clovelly Road,",CLOVELLY,NSW,2031,2,2,1,0,NEW,Mark McPherson,Apartment / Unit / Flat
Charles Stevens,McGrath Coogee,Contact Agent,"10/2A Frenchmans Road,",RANDWICK,NSW,2031,2,2,1,0,NEW,Charles Stevens,Townhouse
Bethwyn Richards,The Agency,Contact Agent,"5 Earl Street,",RANDWICK,NSW,2031,5,3,1,532m²,NEW,Bethwyn Richards,House
Donna Burke,Coogee Real Estate,Contact Agent,"8/44 Fern Street,",RANDWICK,NSW,2031,2,1,1,0,NEW,Donna Burke,Apartment / Unit / Flat
Simon Nolan,McGrath Maroubra,Contact Agent,"15 Dooligah Avenue,",RANDWICK,NSW,2031,4,2,2,295m²,NEW,Simon Nolan,House
William Tsagaris,Bradfield BadgerFox,AUCTION,"17 Mulwarree Avenue,",RANDWICK,NSW,2031,3,2,2,418m²,NEW,William Tsagaris,House
,,"$855,000","1/334-336 Clovelly Road,",CLOVELLY,NSW,2031,1,1,0,0,SOLD,"Picture of 1/334-336 Clovelly Road, CLOVELLY NSW 2031",Apartment / Unit / Flat
,,"$855,000","2/81A Carrington Road,",RANDWICK,NSW,2031,1,1,0,0,SOLD,"Picture of 2/81A Carrington Road, RANDWICK NSW 2031",Apartment / Unit / Flat
,,"$695,000","3F/12 Bligh Place,",RANDWICK,NSW,2031,1,1,1,0,SOLD,"Picture of 3F/12 Bligh Place, RANDWICK NSW 2031",Apartment / Unit / Flat
