agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Olivia Thompson,LAWD,Expression of Interest,"NT Portion 6885 & 6886,",ADELAIDE RIVER,NT,0846,0,0,0,0,NEW,Olivia Thompson,Rural
Olivia Thompson,LAWD,Offers Over $1.5Mil,"965 Strickland Road,",ADELAIDE RIVER,NT,0846,0,0,0,0,,Olivia Thompson,Rural
Olivia Thompson,LAWD,"$16,250,000","Silkwood,",ADELAIDE RIVER,NT,0846,0,0,0,0,,Olivia Thompson,Rural
,,CONTACT AGENT,"205 Dorat Road,",ADELAIDE RIVER,NT,0846,0,0,0,0,,Elders Real Estate Katherine,Rural
,,"$450,000","695 Strickland Road,",ADELAIDE RIVER,NT,0846,0,0,0,0,,Elders Real Estate Katherine,Rural
,,"$600,000","135 Daly River Rd,",ADELAIDE RIVER,NT,0846,0,0,0,0,,"Picture of 135 Daly River Rd, ADELAIDE RIVER NT 0846",Vacant land
,,"$498,000","246 Strickland Road,",ADELAIDE RIVER,NT,0846,0,0,0,0,,Acacia Realty,Vacant land
,,"Open to Offers Guide Price Low $200,000","143 Strickland Road,",ADELAIDE RIVER,NT,0846,0,0,0,0,,Acacia Realty,Rural
,,Contact Agent,"246 Strickland Road,",ADELAIDE RIVER,NT,0846,0,0,0,0,,,Vacant land
,,"$247,500","555 Strickland Road,",ADELAIDE RIVER,NT,0846,0,0,0,0,SOLD,"Picture of 555 Strickland Road, ADELAIDE RIVER NT 0846",Acreage / Semi-rural
,,"$435,000","11 Silverton Road,",ADELAIDE RIVER,NT,0846,4,2,3,"2,400m²",SOLD,"Picture of 11 Silverton Road, ADELAIDE RIVER NT 0846",House
,,"$238,000","32 Hatt Street,",ADELAIDE RIVER,NT,0846,3,1,2,863m²,SOLD,"Picture of 32 Hatt Street, ADELAIDE RIVER NT 0846",House
