agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Conor Allen,Warwick Williams,Auction | Conor Allen,"34 Millar Street,",DRUMMOYNE,NSW,2047,5,3,3,512m²,,Conor Allen,House
Nick Moraitis,Highland Inner West,Contact Agent,"22a/14 Wolsely Street,",DRUMMOYNE,NSW,2047,2,1,1,0,,Nick Moraitis,Apartment / Unit / Flat
Samuel Williams,Warwick Williams,Auction | Sam Williams,"1/311 Victoria Place,",DRUMMOYNE,NSW,2047,3,1,1,0,,Samuel Williams,Apartment / Unit / Flat
Antonio Ariola,Belle Property Drummoyne,Auction - Contact agent,"9/30 Drummoyne Avenue,",DRUMMOYNE,NSW,2047,3,2,2,148m²,,Antonio Ariola,Apartment / Unit / Flat
Adrienne Williams,BresicWhitney Balmain,Contact agent,"18 Formosa Street,",DRUMMOYNE,NSW,2047,4,1,2,379m²,,Adrienne Williams,House
Mario Carbone,Ray White Drummoyne,Auction | Mario Carbone & Jessica Carbone,"185 Lyons Road,",DRUMMOYNE,NSW,2047,3,1,0,335m²,,Mario Carbone,House
Tracey Dixon,McGrath Hunters Hill,Contact Agent,"1/353 Victoria Place,",DRUMMOYNE,NSW,2047,3,2,2,240m²,,Tracey Dixon,Apartment / Unit / Flat
,,"$1,950,000","12 Byrne Avenue,",DRUMMOYNE,NSW,2047,3,1,1,240m²,SOLD,"Picture of 12 Byrne Avenue, DRUMMOYNE NSW 2047",House
,,"$783,300","201/2 Marlborough Street,",DRUMMOYNE,NSW,2047,2,1,1,0,SOLD,"Picture of 201/2 Marlborough Street, DRUMMOYNE NSW 2047",Apartment / Unit / Flat
,,"$1,320,000","9/28 Alexandra Street,",DRUMMOYNE,NSW,2047,2,1,1,0,SOLD,"Picture of 9/28 Alexandra Street, DRUMMOYNE NSW 2047",Apartment / Unit / Flat
Anthy Paradisis,Viridity Real Estate,Contact Agent,"101/227 Victoria Road,",DRUMMOYNE,NSW,2047,2,2,1,161m²,,Anthy Paradisis,Apartment / Unit / Flat
Morgan Davies-Forsyth,Warwick Williams,Auction | Morgan Davies-Forsyth,"201/1 Roseby Street,",DRUMMOYNE,NSW,2047,2,2,1,0,,Morgan Davies-Forsyth,Apartment / Unit / Flat
Conor Allen,Warwick Williams,Auction | Conor Allen,"5 Richards Avenue,",DRUMMOYNE,NSW,2047,5,3,3,486m²,,Conor Allen,House
Ben Horwood,Horwood Nolan,Contact Ben,"40 Polding Street,",DRUMMOYNE,NSW,2047,5,2,3,413m²,,Ben Horwood,House
Paul Troyanovsky,Elders Double Bay,For Sale,"76B St Georges Crescent,",DRUMMOYNE,NSW,2047,6,3,1,"1,667m²",,Paul Troyanovsky,House
Marco Errichiello,Rich & Oliva,"For Sale - $1,175,000","28/18 Wolseley Street,",DRUMMOYNE,NSW,2047,2,1,1,106m²,,Marco Errichiello,Apartment / Unit / Flat
Raimondo Campione,Ray White Elevate,"For Sale | $719,000","4/12 Clements Street,",DRUMMOYNE,NSW,2047,2,1,1,0,,Raimondo Campione,Apartment / Unit / Flat
Michael Catalano,,Sold prior to Auction = Michael Catalanno,"8/16-22 Marlborough Street,",DRUMMOYNE,NSW,2047,3,3,2,230m²,,Michael Catalano,Townhouse
,,"For Sale $1,550,000","4/27-29 College Street,",DRUMMOYNE,NSW,2047,2,1,2,0,,Cassidy Real Estate,Apartment / Unit / Flat
,,"Exclusive Penthouse, enquire now","2c Wolseley Street,",DRUMMOYNE,NSW,2047,4,3,3,410m²,NEW HOME,,New apartments / off the plan
,,"Waterfront Aspect, enquire now","2c Wolseley Street,",DRUMMOYNE,NSW,2047,3,3,2,229m²,NEW HOME,,New apartments / off the plan
,,FOR SALE,"57/84 St Georges Crescent,",DRUMMOYNE,NSW,2047,2,1,1,0,UPDATED,The Agency Inner West - Drummoyne,Apartment / Unit / Flat
,,Auction | Sam Williams,"23/84 St Georges Crescent,",DRUMMOYNE,NSW,2047,3,2,1,0,,Warwick Williams,Apartment / Unit / Flat
,,Auction | Morgan Davies-Forsyth,"1/20 Collingwood Street,",DRUMMOYNE,NSW,2047,2,1,1,0,,Warwick Williams,Apartment / Unit / Flat
,,Contact Alessio Scivetti,"52 Gipps Street,",DRUMMOYNE,NSW,2047,0,0,0,0,,Horwood Nolan,Vacant land
,,"Garden Residence, enquire now","2c Wolseley Street,",DRUMMOYNE,NSW,2047,3,3,2,159m²,NEW HOME,,New apartments / off the plan
,,Contact Agent,"24 Lyons Road,",DRUMMOYNE,NSW,2047,3,2,2,698m²,,Harris Partners,House
,,"$1,950,000","12 Byrne Avenue,",DRUMMOYNE,NSW,2047,3,1,1,240m²,SOLD,"Picture of 12 Byrne Avenue, DRUMMOYNE NSW 2047",House
,,"$783,300","201/2 Marlborough Street,",DRUMMOYNE,NSW,2047,2,1,1,0,SOLD,"Picture of 201/2 Marlborough Street, DRUMMOYNE NSW 2047",Apartment / Unit / Flat
,,"$1,320,000","9/28 Alexandra Street,",DRUMMOYNE,NSW,2047,2,1,1,0,SOLD,"Picture of 9/28 Alexandra Street, DRUMMOYNE NSW 2047",Apartment / Unit / Flat
