agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Wendy Xu,Sydney Sotheby's International Realty,Expressions of Interest,"5 Wattle Street,",KILLARA,NSW,2071,6,5,2,"1,107m²",NEW,"Picture of 5 Wattle Street, KILLARA NSW 2071",House
Anna Chen,Atlas | Lower North Shore,Contact Agent,"29 Essex Street,",KILLARA,NSW,2071,5,4,5,940m²,NEW,"Picture of 29 Essex Street, KILLARA NSW 2071",House
Domenic Maxwell,Ray White Upper North Shore,"Auction Wednesday 5 March, 6pm","10/6-8 Culworth Avenue,",KILLARA,NSW,2071,2,2,1,0,NEW,Domenic Maxwell,Apartment / Unit / Flat
Julie Warnes,Lane & Place,Auction 8 March,"204/9 Lorne Avenue,",KILLARA,NSW,2071,3,2,2,0,NEW,Julie Warnes,Apartment / Unit / Flat
Matt Payne,Ray White Upper North Shore,"Auction Saturday 8 March, 2pm","8 Elva Avenue,",KILLARA,NSW,2071,5,3,2,859m²,NEW,Matt  Payne,House
Jing Peng,LJ Hooker Gordon,Auction,"19 Eustace Parade,",KILLARA,NSW,2071,4,2,2,695m²,,Jing Peng,House
Jenny Zhang,McConnell Bourn,JUST LISTED!,"20 Redfield Road,",KILLARA,NSW,2071,4,3,2,863m²,UPDATED,Jenny Zhang,House
Jenny Zhang,McConnell Bourn,JUST LISTED!,"34/8 Buckingham Road,",KILLARA,NSW,2071,1,1,1,0,UPDATED,Jenny Zhang,Apartment / Unit / Flat
Jenny Zhang,McConnell Bourn,JUST LISTED!,"70 Koola Avenue,",EAST KILLARA,NSW,2071,7,4,1,0,AUCTION SAT 8 FEB,Jenny Zhang,House
William Chan,ChanYahl,Auction Sat 22nd Feb at 4:30pm,"5 Lyon Close,",KILLARA,NSW,2071,4,4,6,948m²,UPDATED,William Chan,House
Scott Farquhar,Sydney Sotheby's International Realty,Expressions of Interest,"7 Arnold Street,",KILLARA,NSW,2071,5,4,2,"1,037m²",UPDATED,Scott Farquhar,House
Jess Goodman,Belle Property Lindfield,"AUCTION, Guide $4,800,000","8 Grassmere Road,",KILLARA,NSW,2071,5,3,2,0,,Jess Goodman,House
