agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Tasman Fallshaw,City Living,Contact Agent,"142/19 Hickson Road,",WALSH BAY,NSW,2000,3,3,2,0,,Tasman Fallshaw,Apartment / Unit / Flat
Anthony Kannis,City Living,"$880,000","1502/60 Bathurst Street,",SYDNEY,NSW,2000,1,1,0,0,,Anthony Kannis,Apartment / Unit / Flat
Alex Papa,Bradfield BadgerFox,AUCTION,"809/71-79 Macquarie Street,",SYDNEY,NSW,2000,2,2,1,0,,Alex Papa,Apartment / Unit / Flat
Monique Lavers,Sydney Cove Property,"$3,600,000 - $3,700,000","2801/129 Harrington Street,",THE ROCKS,NSW,2000,2,2,1,0,,Monique Lavers,Apartment / Unit / Flat
Paul Ding,Sydney Residential Metro,"$1,380,000","46/308 Pitt Street,",SYDNEY,NSW,2000,2,2,1,0,,Paul Ding,Apartment / Unit / Flat
Justin Ruan,JR Landing Green Square,"$1,450,000","1803/83 Harbour Street,",HAYMARKET,NSW,2000,1,1,1,0,,Justin Ruan,Apartment / Unit / Flat
EVAN CHEUNG,TRG,Expression of Interest,"39B/2 Watermans Quay,",BARANGAROO,NSW,2000,2,2,2,0,,EVAN CHEUNG,Apartment / Unit / Flat
Fan Li,Ray White Norwest,Auction,"2903/117 Bathurst Street,",SYDNEY,NSW,2000,2,2,1,0,,Fan Li,Apartment / Unit / Flat
Brody O'Brien,Ayre Real Estate,Contact Agent,"27 Park Street,",SYDNEY,NSW,2000,0,1,0,0,,Brody O'Brien,Studio
Adrian Wilson,Ayre Real Estate,"Price Guide $2,000,000","1503/281 Elizabeth Street,",SYDNEY,NSW,2000,2,2,1,116m²,,Adrian Wilson,Apartment / Unit / Flat
Ettiene West,Morton Circular Quay,Contact Agent,"2607/185-211 Liverpool Street,",SYDNEY,NSW,2000,2,2,1,97m²,,Ettiene West,Apartment / Unit / Flat
John Vytrhlik,Century 21 City Quarter,Contact Agent,"73/515 Kent Street,",SYDNEY,NSW,2000,2,2,1,105m²,,John Vytrhlik,Apartment / Unit / Flat
EVAN CHEUNG,TRG,Auction,"51A/2 Watermans Quay,",BARANGAROO,NSW,2000,2,2,2,0,,EVAN CHEUNG,Apartment / Unit / Flat
Monique Lavers,Sydney Cove Property,"$1,450,000","1507/129 Harrington Street,",SYDNEY,NSW,2000,1,1,1,0,,Monique Lavers,Apartment / Unit / Flat
Travis Reeve,Vanguarde Estate Agents,Contact Agent,"35E/88 Barangaroo Avenue,",BARANGAROO,NSW,2000,2,2,1,0,,Travis Reeve,Apartment / Unit / Flat
Spencer Sun,Sydney Sotheby's International Realty,Auction,"401/38A Cumberland Street,",THE ROCKS,NSW,2000,2,2,1,0,,Spencer Sun,Apartment / Unit / Flat
Ardella Dai,Trident Advisors Pty Ltd,Contact Agent,"28D/2 Watermans Quay,",BARANGAROO,NSW,2000,3,3,2,0,,Ardella  Dai,Apartment / Unit / Flat
,,"$618,000","190/298-304 Sussex Street,",SYDNEY,NSW,2000,1,1,0,0,SOLD,"Picture of 190/298-304 Sussex Street, SYDNEY NSW 2000",Apartment / Unit / Flat
,,"$1,260,000","3802/343-357 Pitt Street,",SYDNEY,NSW,2000,2,1,1,0,SOLD,"Picture of 3802/343-357 Pitt Street, SYDNEY NSW 2000",Apartment / Unit / Flat
,,"$950,000","2806/68 Market Street,",SYDNEY,NSW,2000,1,1,1,0,SOLD,"Picture of 2806/68 Market Street, SYDNEY NSW 2000",Apartment / Unit / Flat
Merri Y,PRIME ESTATE AUSTRALIA,"$12,000,000","51C/2 Waterman Quay,",BARANGAROO,NSW,2000,3,4,2,0,,Merri Y,Apartment / Unit / Flat
Bryn Fowler,Sydney Cove Property,"$1,650,000","2504/130 Elizabeth Street,",SYDNEY,NSW,2000,2,1,0,0,,Bryn Fowler,Apartment / Unit / Flat
Darran Wyatt,L J HOOKER DOUBLE BAY,Auction February 8th | Contact Agent,"201/17A Hickson Road,",DAWES POINT,NSW,2000,2,2,1,0,AUCTION SAT 8 FEB,Darran Wyatt,Apartment / Unit / Flat
Walter Burfitt-Williams,Ray White Touma Taylor,"For Sale - $750,000 - $800,000","318/187 Kent Street,",SYDNEY,NSW,2000,1,1,0,0,,Walter Burfitt-Williams,Apartment / Unit / Flat
Richard Shalhoub,McGrath Millers Point,Contact Agent,"79/181 Clarence Street,",SYDNEY,NSW,2000,1,2,1,0,,Richard Shalhoub,Apartment / Unit / Flat
Brody O'Brien,Ayre Real Estate,Contact Agent,"704/5 York Street,",SYDNEY,NSW,2000,1,1,1,107m²,,Brody O'Brien,Apartment / Unit / Flat
Alan Fettes,Ray White Double Bay,For Sale,"1602/71 Macquarie Street,",SYDNEY,NSW,2000,3,3,2,0,,Alan Fettes,Apartment / Unit / Flat
Thomas (Tom) Jones,Village Property Estate Agents,"$400,000 - $440,000","507/2-4 Cunningham Street,",HAYMARKET,NSW,2000,1,1,0,0,,Thomas (Tom) Jones,Apartment / Unit / Flat
Richard Shalhoub,McGrath Millers Point,Contact Agent,"59B/2 Watermans Quay,",BARANGAROO,NSW,2000,2,2,2,0,,Richard Shalhoub,Apartment / Unit / Flat
Tolga Ozer,Boutique Property Agents,Contact Agent,"2401/130 Elizabeth Street,",SYDNEY,NSW,2000,2,2,1,0,,Tolga Ozer,Apartment / Unit / Flat
Richard Shalhoub,McGrath Millers Point,"Buyers Guide $6,900,000","2401/160 King Street,",SYDNEY,NSW,2000,3,3,2,0,,Richard Shalhoub,Apartment / Unit / Flat
Beryl Fan,Ray White Drummoyne,Contact | Beryl Fan,"2004/130 Elizabeth Street,",SYDNEY,NSW,2000,2,1,0,0,,Beryl Fan,Apartment / Unit / Flat
Craig Donohue,Ayre Real Estate,Contact Agent,"403/23 Shelley Street,",SYDNEY,NSW,2000,1,1,1,0,,Craig Donohue,Apartment / Unit / Flat
Craig Donohue,Ayre Real Estate,"$1,150,000","1006/35 Shelley Street,",SYDNEY,NSW,2000,1,1,1,0,,Craig Donohue,Apartment / Unit / Flat
Noemi Guttmann,Ayre Real Estate,"$3,900,000 - $4,290,000","312/38E Cumberland Street,",THE ROCKS,NSW,2000,2,2,1,96m²,,Noemi  Guttmann,Apartment / Unit / Flat
Michael Lowdon,Ray White Residential Sydney CBD,Guide $2.6 - $2.65 million,"1201/50 Clarence Street,",SYDNEY,NSW,2000,2,2,1,265m²,,Michael Lowdon,Apartment / Unit / Flat
Richard Shalhoub,McGrath Millers Point,Contact Agent,"5203/1A Barangaroo Avenue,",BARANGAROO,NSW,2000,3,3,2,0,,Richard Shalhoub,Apartment / Unit / Flat
Paul Troyanovsky,Elders Double Bay,"Price Guide $ 2,900,000","203/25 Barangaroo Avenue,",BARANGAROO,NSW,2000,2,2,1,0,,Paul Troyanovsky,Apartment / Unit / Flat
John Pagden,Pagdens Real Estate,Contact Agent. POA,"2802/5 York Street,",SYDNEY,NSW,2000,3,2,1,0,,John Pagden,Apartment / Unit / Flat
Steve Kremisis,Ray White Dulwich Hill | Marrickville,Price on Application,"3701/130 Elizabeth Street,",SYDNEY,NSW,2000,3,3,2,0,,Steve Kremisis,Apartment / Unit / Flat
,,"$618,000","190/298-304 Sussex Street,",SYDNEY,NSW,2000,1,1,0,0,SOLD,"Picture of 190/298-304 Sussex Street, SYDNEY NSW 2000",Apartment / Unit / Flat
,,"$1,260,000","3802/343-357 Pitt Street,",SYDNEY,NSW,2000,2,1,1,0,SOLD,"Picture of 3802/343-357 Pitt Street, SYDNEY NSW 2000",Apartment / Unit / Flat
,,"$950,000","2806/68 Market Street,",SYDNEY,NSW,2000,1,1,1,0,SOLD,"Picture of 2806/68 Market Street, SYDNEY NSW 2000",Apartment / Unit / Flat
Eric Leung,Black Diamondz Property Concierge,Contact Agent - Inspection by Appointment,"5903/1A Barangaroo Avenue,",BARANGAROO,NSW,2000,3,3,2,0,,"Picture of 5903/1A Barangaroo Avenue, BARANGAROO NSW 2000",Apartment / Unit / Flat
Michael Lowdon,Ray White Residential Sydney CBD,Price Guide: $3.4 - $3.5 million,"2801/98 Gloucester Street,",SYDNEY,NSW,2000,3,2,2,177m²,,"Picture of 2801/98 Gloucester Street, SYDNEY NSW 2000",Apartment / Unit / Flat
Travis Reeve,Vanguarde Estate Agents,"Price Guide $3,995,000","111/38E Cumberland Street,",THE ROCKS,NSW,2000,2,2,1,0,,Travis Reeve,Apartment / Unit / Flat
William Bai,Sydney Realty Group Pty Ltd,"$2,4m - $2,5m","602/10 Nicolle Walk,",HAYMARKET,NSW,2000,2,2,1,0,,William Bai,Apartment / Unit / Flat
Tony (Shik) Tse,Mclaws Property,"Price Guide $1,880,000","5306/93 Liverpool Street,",SYDNEY,NSW,2000,2,2,1,0,,Tony (Shik) Tse,Apartment / Unit / Flat
Kelvin (Chen) Gao,Elders Hornsby,$1.6m-$1.65m Offer Invited,"1706/83 Harbour Street,",HAYMARKET,NSW,2000,2,2,1,0,,Kelvin (Chen) Gao,Apartment / Unit / Flat
Max Yue,Raine & Horne Lower North Shore,For Sale - Contact Agent,"55D/88 Barangaroo Avenue,",BARANGAROO,NSW,2000,2,2,1,0,NEW HOME,Max Yue,Apartment / Unit / Flat
Vivian Wang,RE/MAX INFINITY,Contact Agent,"1905/117 Bathurst Street,",SYDNEY,NSW,2000,0,1,0,0,,Vivian Wang,Studio
Craig Donohue,Ayre Real Estate,"$1,125,000","2/44 Bridge Street,",SYDNEY,NSW,2000,2,1,0,0,,Craig Donohue,Apartment / Unit / Flat
Jason Ou,Apex Investment Alliance,Contact Agent,"9B/88 Barangaroo Avenue,",BARANGAROO,NSW,2000,1,1,0,0,,Apex Investment Alliance,Apartment / Unit / Flat
Bernadette Rayner,The Property Business Australia,"$2,800,000","1303/23 Shelley Street,",SYDNEY,NSW,2000,2,2,2,0,,Bernadette Rayner,Apartment / Unit / Flat
Jeffrey Li,Midland Realty Group,Price on Request,"2208/161 Clarence Street,",SYDNEY,NSW,2000,3,2,1,114m²,,Jeffrey Li,Apartment / Unit / Flat
Craig Donohue,Ayre Real Estate,Contact Agent,"1901/116 Bathurst Street,",SYDNEY,NSW,2000,1,2,1,0,,Craig Donohue,Apartment / Unit / Flat
Tolga Ozer,Boutique Property Agents,Contact Agent,"602/130 Elizabeth Street,",SYDNEY,NSW,2000,2,2,1,0,,Tolga Ozer,Apartment / Unit / Flat
Richard Qi Chen,Homeville PTY LTD,"$2,300,000-$2,500,000. Offer invited","5808/117 Bathurst Street,",SYDNEY,NSW,2000,2,2,1,0,,Richard Qi Chen,Apartment / Unit / Flat
Bernadette Rayner,The Property Business Australia,Contact Agent,"203/29 Barangaroo Avenue,",BARANGAROO,NSW,2000,1,1,0,71m²,,Bernadette Rayner,Apartment / Unit / Flat
Bernadette Rayner,The Property Business Australia,"$1,295,000","1007/35 Shelley Street,",SYDNEY,NSW,2000,1,1,1,105m²,,Bernadette Rayner,Apartment / Unit / Flat
Nicholas Murray,Murray Property,"For Sale $600,000","1503/433 Kent Street,",SYDNEY,NSW,2000,1,1,0,0,,Nicholas Murray,Apartment / Unit / Flat
Craig Donohue,Ayre Real Estate,Contact Agent,"1104/15 Young Street,",SYDNEY,NSW,2000,1,1,0,0,,Craig Donohue,Apartment / Unit / Flat
Bernard Tsang,Sydney Residential Metro,"$1,600,000","1701/2 Quay Street,",HAYMARKET,NSW,2000,2,2,1,0,,Bernard Tsang,Apartment / Unit / Flat
,,"$618,000","190/298-304 Sussex Street,",SYDNEY,NSW,2000,1,1,0,0,SOLD,"Picture of 190/298-304 Sussex Street, SYDNEY NSW 2000",Apartment / Unit / Flat
,,"$1,260,000","3802/343-357 Pitt Street,",SYDNEY,NSW,2000,2,1,1,0,SOLD,"Picture of 3802/343-357 Pitt Street, SYDNEY NSW 2000",Apartment / Unit / Flat
,,"$950,000","2806/68 Market Street,",SYDNEY,NSW,2000,1,1,1,0,SOLD,"Picture of 2806/68 Market Street, SYDNEY NSW 2000",Apartment / Unit / Flat
Richard Shalhoub,McGrath Millers Point,"Buyers Guide $3,800,000","62 Argyle Place,",MILLERS POINT,NSW,2000,3,3,0,115m²,,Richard Shalhoub,House
Jason Neo,JL Realty,Contact agent,"653 George Street,",SYDNEY,NSW,2000,0,1,0,0,,Jason Neo,Apartment / Unit / Flat
Richard Shalhoub,McGrath Millers Point,Contact Agent,"11 Lower Fort Street,",MILLERS POINT,NSW,2000,5,3,0,224m²,,Richard Shalhoub,House
Jack Williams,Village Property Estate Agents,"GUIDE: $1,500,000","1706/160 King Street,",SYDNEY,NSW,2000,1,1,0,57m²,,Jack Williams,Apartment / Unit / Flat
Jad Khattar,Black Diamondz Property Concierge,Inspection by Appointment Only,"19 Hickson Road,",DAWES POINT,NSW,2000,3,2,2,0,,Jad Khattar,Apartment / Unit / Flat
Travis Reeve,Vanguarde Estate Agents,Contact Agent,"27F/88 Barangaroo Avenue,",SYDNEY,NSW,2000,1,1,0,0,,Travis Reeve,Apartment / Unit / Flat
Craig Donohue,Ayre Real Estate,Contact Agent,"2609/68 Market Street,",SYDNEY,NSW,2000,2,2,1,0,,Craig Donohue,Apartment / Unit / Flat
Eric Yining Cao,McConnell Bourn,"$1,650,000 to $1,700,000","1705/81 Harbour Street,",HAYMARKET,NSW,2000,1,1,1,0,,Eric Yining Cao,Apartment / Unit / Flat
David Malouf,Highland Double Bay,Price on Request,"72 Gloucester Street,",THE ROCKS,NSW,2000,3,2,1,0,,David Malouf,Apartment / Unit / Flat
Grace LI,HOME 288 PTY LTD,Contact Agent,"70xx/115 Bathurst Street,",SYDNEY,NSW,2000,3,3,1,0,,Grace LI,Apartment / Unit / Flat
Marcella Gabellone,Infinity Properties Sydney,Contact Agent,"124/361 Kent Street,",SYDNEY,NSW,2000,3,2,2,0,,Marcella Gabellone,Apartment / Unit / Flat
Patrick Huynh,LJ Hooker Edensor Park,EXPRESSIONS OF INTEREST!,"10 High Street,",MILLERS POINT,NSW,2000,2,1,0,0,,Patrick Huynh,Apartment / Unit / Flat
Ken Wong,A.S.U. Properties Pty Ltd,"$1,020,000","224/398-408 Pitt Street,",SYDNEY,NSW,2000,2,1,1,0,,A.S.U. Properties Pty Ltd,Apartment / Unit / Flat
Alex LU,Vassa Group,Contact Agent,"WholeFloor/1A Barangaroo Avenue,",BARANGAROO,NSW,2000,5,5,3,0,,Alex LU,Apartment / Unit / Flat
Alex LU,Vassa Group,Contact Agent,"High Rise/1A Barangaroo Avenue,",BARANGAROO,NSW,2000,3,4,2,0,,Alex LU,Apartment / Unit / Flat
Greg Haimandos,Ray White (IW Group),For Sale | Contact Agent,"107/414-418 Pitt Street,",HAYMARKET,NSW,2000,2,2,2,0,,Greg Haimandos,Apartment / Unit / Flat
Tolga Ozer,Boutique Property Agents,Contact Agent,"2104/281 Elizabeth Street,",SYDNEY,NSW,2000,2,2,0,0,,Tolga Ozer,Apartment / Unit / Flat
Kevin Fine,Ray White The Woollahra Group,Contact Agent,"31/2-8 Dixon Street,",SYDNEY,NSW,2000,0,1,0,0,,Kevin Fine,Studio
Craig Donohue,Ayre Real Estate,Contact Agent,"9E/171 Gloucester Street,",SYDNEY,NSW,2000,1,1,1,103m²,,Craig Donohue,Apartment / Unit / Flat
,,"$618,000","190/298-304 Sussex Street,",SYDNEY,NSW,2000,1,1,0,0,SOLD,"Picture of 190/298-304 Sussex Street, SYDNEY NSW 2000",Apartment / Unit / Flat
,,"$1,260,000","3802/343-357 Pitt Street,",SYDNEY,NSW,2000,2,1,1,0,SOLD,"Picture of 3802/343-357 Pitt Street, SYDNEY NSW 2000",Apartment / Unit / Flat
,,"$950,000","2806/68 Market Street,",SYDNEY,NSW,2000,1,1,1,0,SOLD,"Picture of 2806/68 Market Street, SYDNEY NSW 2000",Apartment / Unit / Flat
Nic Krasnostein,Ray White Double Bay,For Sale,"3002/157-167 Liverpool Street,",SYDNEY,NSW,2000,3,3,2,0,,Nic Krasnostein,Apartment / Unit / Flat
Victoria Liu,Richardson & Wrench North Sydney,Price Guide - Contact Agent,"9C/88 Barangaroo Avenue,",BARANGAROO,NSW,2000,1,1,0,0,,Victoria Liu,Apartment / Unit / Flat
Anthony Cavallaro,Ray White City South,Price upon Request,"211/569-581 George Street,",SYDNEY,NSW,2000,1,1,0,0,,Anthony Cavallaro,Apartment / Unit / Flat
Michael Murphy,McGrath Strathfield,Contact Agent,"312/27 Park Street,",SYDNEY,NSW,2000,1,1,0,0,,Michael Murphy,Apartment / Unit / Flat
Richard Sholl,Pello Lower North Shore,"Price Guide $9,000,000","1106/71 Macquarie Street,",SYDNEY,NSW,2000,3,2,2,0,,Richard Sholl,Apartment / Unit / Flat
Michael Lowdon,Ray White Residential Sydney CBD,Forthcoming Auction: Guide $1.1 - $1.15 million,"506/23 Shelley Street,",SYDNEY,NSW,2000,1,1,1,92m²,,Michael Lowdon,Apartment / Unit / Flat
Jasmine JIA,Loyal Property City,"$1,050,000 to $1,100,000","2201/348-352 Sussex street,",HAYMARKET,NSW,2000,2,2,1,86m²,,Jasmine JIA,Apartment / Unit / Flat
Leanne Pan,Ray White Residential Sydney CBD,Contact Agent,"Level 36/88 Barangaroo Avenue,",BARANGAROO,NSW,2000,1,1,0,76m²,,Leanne Pan,Apartment / Unit / Flat
Brenden Taliana,Sydney Cove Property,"$620,000","502/361 Sussex Street,",SYDNEY,NSW,2000,1,1,0,0,,Brenden Taliana,Apartment / Unit / Flat
Eric Chiu,Hordern Properties,Contact Agent,"73/398-408 Pitt Street,",SYDNEY,NSW,2000,2,1,1,0,,Eric Chiu,Apartment / Unit / Flat
Rohan Alexander,Lifestyle Property Agency,Contact Agent,"901/129 Harrington Street,",SYDNEY,NSW,2000,1,1,1,0,,Lifestyle Property Agency,Apartment / Unit / Flat
Riki Tawhara,Ray White Double Bay,"For Sale | $2,000,000 - $2,200,000","2910/68-70 Market Street,",SYDNEY,NSW,2000,2,2,1,0,,Riki Tawhara,Apartment / Unit / Flat
Monika Tu,Black Diamondz Property Concierge,"For Sale - Guide $11,500,000","6303/1A Barangaroo Avenue,",BARANGAROO,NSW,2000,2,2,1,0,,Monika Tu,Apartment / Unit / Flat
Richard Shalhoub,McGrath Millers Point,"Buyers Guide $2,400,000","22 Merriman Street,",MILLERS POINT,NSW,2000,1,1,0,96m²,,Richard Shalhoub,House
Jad Khattar,Black Diamondz Property Concierge,Contact Agent - Inspection by Appointment,"7201/1A Barangaroo Avenue,",BARANGAROO,NSW,2000,3,3,2,0,,Jad Khattar,Apartment / Unit / Flat
Richard Shalhoub,McGrath Millers Point,"Buyers Guide $1,400,000","1103/15 Young Street,",SYDNEY,NSW,2000,1,1,0,0,,Richard Shalhoub,Apartment / Unit / Flat
John Pagden,Pagdens Real Estate,"$695,000","801/5 York Street,",SYDNEY,NSW,2000,0,1,0,0,,John Pagden,Apartment / Unit / Flat
John Vytrhlik,Century 21 City Quarter,Contact Agent,"Sub Penthouse/81 Harbour Street,",SYDNEY,NSW,2000,4,3,2,201m²,,John Vytrhlik,Apartment / Unit / Flat
Peter Li,Mac Lee Realty,Contact Agent,"3103/65 Tumbalong Boulevard,",HAYMARKET,NSW,2000,2,2,1,0,,Peter Li,Apartment / Unit / Flat
Emma Vadas,Ayre Real Estate,"$5,500,000 - $5,700,000","8D/88 Barangaroo Avenue,",BARANGAROO,NSW,2000,3,2,2,194m²,,Emma Vadas,Apartment / Unit / Flat
,,"$618,000","190/298-304 Sussex Street,",SYDNEY,NSW,2000,1,1,0,0,SOLD,"Picture of 190/298-304 Sussex Street, SYDNEY NSW 2000",Apartment / Unit / Flat
,,"$1,260,000","3802/343-357 Pitt Street,",SYDNEY,NSW,2000,2,1,1,0,SOLD,"Picture of 3802/343-357 Pitt Street, SYDNEY NSW 2000",Apartment / Unit / Flat
,,"$950,000","2806/68 Market Street,",SYDNEY,NSW,2000,1,1,1,0,SOLD,"Picture of 2806/68 Market Street, SYDNEY NSW 2000",Apartment / Unit / Flat
Brody O'Brien,Ayre Real Estate,Contact Agent,"905/5 York Street,",SYDNEY,NSW,2000,1,1,1,97m²,,"Picture of 905/5 York Street, SYDNEY NSW 2000",Apartment / Unit / Flat
Monika Tu,Black Diamondz Property Concierge,Contact Agent,"5408/101 Bathurst Street,",SYDNEY,NSW,2000,3,3,2,0,,"Picture of 5408/101 Bathurst Street, SYDNEY NSW 2000",Apartment / Unit / Flat
Eric Leung,Black Diamondz Property Concierge,Contact Agent,"8B/2 Watermans Quay,",BARANGAROO,NSW,2000,1,1,0,0,,Eric Leung,Apartment / Unit / Flat
Mark Constantine,First Property Group Pty Ltd,Call Agent for Price Guide,"413/2 Bond Street,",SYDNEY,NSW,2000,2,1,1,0,,First Property Group Pty Ltd,Apartment / Unit / Flat
Lee Chan,Landmark Realty Group,Contact Agent,"6/267-277 Castlereagh Street,",SYDNEY,NSW,2000,2,2,1,126m²,,Lee Chan,Apartment / Unit / Flat
CHRISSIE REN,TRG,Inspect By Appointment,"5407/101 Bathurst Street,",SYDNEY,NSW,2000,4,4,3,0,,CHRISSIE REN,Apartment / Unit / Flat
Eric Leung,Black Diamondz Property Concierge,Contact Agent,"32A/88 Barangaroo Avenue,",BARANGAROO,NSW,2000,2,2,2,0,,Eric Leung,Apartment / Unit / Flat
Courtney Wong,Black Diamondz Property Concierge,"Urgent Sale $2,550,000","22H/6 Watermans Quay,",BARANGAROO,NSW,2000,2,2,0,0,,Courtney Wong,Apartment / Unit / Flat
Tolga Ozer,Boutique Property Agents,Contact Agent,"205/57 Liverpool Street,",SYDNEY,NSW,2000,1,1,1,0,,Tolga Ozer,Apartment / Unit / Flat
Richard Shalhoub,McGrath Millers Point,"Buyers Guide $6,000,000 - $6,500,000","71 Kent Street,",MILLERS POINT,NSW,2000,4,3,0,0,,Richard Shalhoub,Terrace
Ming Li,Sydney Assets Real Estate,For Sale Contact Agent,"2515/101 Bathurst Street,",SYDNEY,NSW,2000,1,1,0,60m²,,Sydney Assets Real Estate,Apartment / Unit / Flat
Martin Forward,One Agency Middle Harbour,Contact Agent,"708-709/71 Macquarie Street,",SYDNEY,NSW,2000,2,2,2,0,,Martin Forward,Apartment / Unit / Flat
