agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Emma Symonds,Real Estate Services by Mirvac,"Buyers Guide $2,350,000","110/172 Ross Street,",FOREST LODGE,NSW,2037,3,2,2,136m²,NEW,"Picture of 110/172 Ross Street, FOREST LODGE NSW 2037",Apartment / Unit / Flat
James Price,Hudson McHugh,Auction,"13 Forest Street,",FOREST LODGE,NSW,2037,4,3,2,232m²,NEW,"Picture of 13 Forest Street, FOREST LODGE NSW 2037",House
Maria Magrin,Belle Property Pyrmont,Contact Agent,"6 Toxteth Road,",GLEBE,NSW,2037,5,2,0,478m²,NEW,Maria Magrin,House
Matthew Carvalho,Ray White Erskineville | Alexandria | Glebe | Surry Hills,"Auction Guide $1,050,000","46/213-221 Bridge Road,",GLEBE,NSW,2037,2,1,1,0,NEW,Matthew Carvalho,Apartment / Unit / Flat
Matthew Carvalho,Ray White Erskineville | Alexandria | Glebe | Surry Hills,"Auction Guide $1,450,000","1/191-195 Bridge Road,",GLEBE,NSW,2037,2,1,1,0,UPDATED,Matthew Carvalho,Apartment / Unit / Flat
Suet (Anny) Wang,Legend Property Holdings Pty Ltd,Contact Agent,"Level 4, 404/11 Wentworth Street,",GLEBE,NSW,2037,2,2,1,0,UPDATED,Suet (Anny) Wang,Apartment / Unit / Flat
John Yannakis,BresicWhitney Inner West,Contact agent,"4/1 Charlton Way,",GLEBE,NSW,2037,2,1,1,0,AUCTION SAT 8 FEB,John Yannakis,Apartment / Unit / Flat
Ian Qiu,Morton Pyrmont,"$740,000 - $780,000","B506/89 Bay Street,",GLEBE,NSW,2037,1,1,0,65m²,UPDATED,Ian Qiu,Apartment / Unit / Flat
Giorgio Koula,Sydney Sotheby's International Realty,Contact Agent,"132 Mitchell Street,",GLEBE,NSW,2037,3,2,0,110m²,UPDATED,Giorgio Koula,House
Lena Zheng,PROPERTY JEN & TIM - CHATSWOOD & RHODES,SELLING | MOTOR-BIKE PARKING | HIGH RENTAL,"2F Wentworth Park Road,",GLEBE,NSW,2037,1,1,0,0,,Lena Zheng,Apartment / Unit / Flat
Chervonne Papworth,Ayre Real Estate,Auction,"211/5 Elger Street,",GLEBE,NSW,2037,2,2,1,0,,Chervonne Papworth,Apartment / Unit / Flat
Giorgio Koula,Sydney Sotheby's International Realty,Auction,"15 Avon Street,",GLEBE,NSW,2037,2,2,0,0,,Giorgio Koula,House
Matthew Carvalho,Ray White Erskineville | Alexandria | Glebe | Surry Hills,Auction,"8 Ferry Road,",GLEBE,NSW,2037,2,1,0,100m²,,Matthew Carvalho,House
