agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Conor Howard,NGFarah Pty Limited,"Buyers Guide $3,300,000","113 Bilga Crescent,",MALABAR,NSW,2036,4,1,2,512m²,UPDATED,Conor Howard,House
Christian West,PPD Real Estate,"For Sale $2,800,000 - $3,000,000","17 Wilkes Avenue,",MATRAVILLE,NSW,2036,3,2,4,518m²,UPDATED,Christian West,House
Nick Papas,Agents and Co Property Group,For Sale,"17A Franklin Street,",MATRAVILLE,NSW,2036,3,2,2,306m²,UPDATED,Nick Papas,House
Daniel Gillespie,Belle Property Bondi Junction,"Buyers Guide $2,350,000","236 Franklin Street,",MATRAVILLE,NSW,2036,3,1,3,444m²,UPDATED,Daniel Gillespie,House
,,"$2,650,000","7a Lawson Street,",MATRAVILLE,NSW,2036,5,4,2,0,SOLD,"Picture of 7a Lawson Street, MATRAVILLE NSW 2036",House
,,"$1,440,000","424/8 Studio Drive,",EASTGARDENS,NSW,2036,3,2,2,0,SOLD,"Picture of 424/8 Studio Drive, EASTGARDENS NSW 2036",Apartment / Unit / Flat
,,"$1,675,000","13/10-16 Jenner Street,",LITTLE BAY,NSW,2036,2,2,1,0,SOLD,"Picture of 13/10-16 Jenner Street, LITTLE BAY NSW 2036",Apartment / Unit / Flat
Steve Ausling,NGFarah Pty Limited,"$850,000","205/2 Galaup Street,",LITTLE BAY,NSW,2036,1,1,1,0,UPDATED,Steve Ausling,Apartment / Unit / Flat
Nick Papas,Agents and Co Property Group,Auction 1st March,"8 Forrest Street,",CHIFLEY,NSW,2036,3,2,2,0,,Nick Papas,Semi-detached
Corrinne Olsen,Olsen Romano Estate Agents,Auction - Price on Application,"41A Menin Road,",MATRAVILLE,NSW,2036,4,3,2,325m²,,Corrinne Olsen,Semi-detached
Joshua Karam,McGrath Maroubra,"For Sale | $1,775,000 - $1,845,000","8 Rhodes Street,",HILLSDALE,NSW,2036,3,1,2,278m²,,Joshua Karam,House
Nick Lennan,Belle Property Randwick,"Auction Guide $1,550,000","5/48 Beauchamp Road,",HILLSDALE,NSW,2036,4,3,2,0,,Nick Lennan,Townhouse
Corrinne Olsen,Olsen Romano Estate Agents,Auction - Price on Application,"638/1 Finch Drive,",EASTGARDENS,NSW,2036,1,1,1,0,,Corrinne Olsen,Apartment / Unit / Flat
Carl Wilson,Home Estate Agents,AUCTION,"26 Eyre Street,",CHIFLEY,NSW,2036,5,3,4,570m²,,Carl Wilson,House
Justin Ruan,JR Landing Green Square,Contact Agent,"619/15 Oscar Place,",EASTGARDENS,NSW,2036,3,2,2,0,,Justin Ruan,Apartment / Unit / Flat
Andrew Anastassiou,Home Estate Agents,AUCTION,"58 Daunt Avenue,",MATRAVILLE,NSW,2036,4,2,3,645m²,,Andrew Anastassiou,House
Marnie Seinor,McGrath Coogee,Contact Agent,"128 Bilga Crescent,",MALABAR,NSW,2036,4,2,2,506m²,,Marnie Seinor,House
Anthony Puntigam,PPD Real Estate,AUCTION 22 FEBRUARY,"5 Nurla Avenue,",LITTLE BAY,NSW,2036,4,3,2,283m²,,Anthony Puntigam,House
Conor Howard,NGFarah Pty Limited,"Deceased Estate - Auction Guide $2,050,000","560 Bunnerong Road,",MATRAVILLE,NSW,2036,3,1,1,935m²,,Conor Howard,House
Ferry Suwito,Ray White Kingsford,"For Sale $750,000","540/1 Studio Drive,",EASTGARDENS,NSW,2036,1,1,1,0,,Ferry Suwito,Apartment / Unit / Flat
Nader Hotait,Ray White Eastern Beaches,Auction,"43A Dacre Street,",MALABAR,NSW,2036,5,5,2,0,,Nader Hotait,House
Nader Hotait,Ray White Eastern Beaches,Auction,"1906/128 Banks Avenue,",EASTGARDENS,NSW,2036,4,3,3,0,,Nader Hotait,Apartment / Unit / Flat
Steve Ausling,NGFarah Pty Limited,Contact Agent,"103/2-4 Jenner Street,",LITTLE BAY,NSW,2036,1,1,1,0,AUCTION TUE 11 FEB,Steve Ausling,Apartment / Unit / Flat
Joshua Karam,McGrath Maroubra,Forthcoming Auction,"284 Beauchamp Road,",MATRAVILLE,NSW,2036,4,3,4,512m²,,Joshua Karam,House
Joshua Karam,McGrath Maroubra,For Sale,"29A Oxley Street,",MATRAVILLE,NSW,2036,4,3,2,277m²,,Joshua Karam,Semi-detached
(Kevin) Qicheng Zhu,Ray White Norwest,"For Sale $700,000 - $750,000","1440/1 Studio Drive,",EASTGARDENS,NSW,2036,1,1,1,0,,(Kevin) Qicheng Zhu,Apartment / Unit / Flat
,,"$2,650,000","7a Lawson Street,",MATRAVILLE,NSW,2036,5,4,2,0,SOLD,"Picture of 7a Lawson Street, MATRAVILLE NSW 2036",House
,,"$1,440,000","424/8 Studio Drive,",EASTGARDENS,NSW,2036,3,2,2,0,SOLD,"Picture of 424/8 Studio Drive, EASTGARDENS NSW 2036",Apartment / Unit / Flat
,,"$1,675,000","13/10-16 Jenner Street,",LITTLE BAY,NSW,2036,2,2,1,0,SOLD,"Picture of 13/10-16 Jenner Street, LITTLE BAY NSW 2036",Apartment / Unit / Flat
Steve Ausling,NGFarah Pty Limited,Contact Agent,"103/2 Gull Street,",LITTLE BAY,NSW,2036,1,1,1,0,,Steve Ausling,Apartment / Unit / Flat
Conor Howard,NGFarah Pty Limited,"Buyer's Guide - $3,450,000","9a Dacre Street,",MALABAR,NSW,2036,3,3,2,0,,Conor Howard,House
Harris Christofa,Ray White Caringbah,Expressions of Interest - Contact Agent,"120 Prince Edward Street,",MALABAR,NSW,2036,3,1,12,"1,621m²",,Harris Christofa,House
Eva D'Angelo,NGFarah Pty Limited,Auction,"9 Wells Street,",CHIFLEY,NSW,2036,6,2,4,601m²,,Eva D'Angelo,House
Tina Carroll,PRD Perez Real Estate,"Price Guide $980,000 - $1,020,000","117/8 Studio Drive,",EASTGARDENS,NSW,2036,2,2,1,0,,Tina Carroll,Apartment / Unit / Flat
Veronica Perez,PRD Perez Real Estate,Auction Saturday 8th February - 1pm,"9 Brodie Avenue,",LITTLE BAY,NSW,2036,3,2,2,308m²,AUCTION SAT 8 FEB,Veronica Perez,House
Yida Wu,Allspec Realty,Contact Agent,"1348/1 Finch Drive,",EASTGARDENS,NSW,2036,2,2,2,0,,Yida Wu,Apartment / Unit / Flat
Justin Bell,Ray White Park Coast East,Auction,"59 Caley Street,",CHIFLEY,NSW,2036,4,3,2,0,,Justin Bell,House
Clint Ballard,Sydney Sotheby's International Realty,Auction 1st March,"155-157 Perry Street,",MATRAVILLE,NSW,2036,2,1,2,0,,Clint Ballard,Apartment / Unit / Flat
Eddie Lee,Everest Realty Pty Ltd,Contact Agent,"2406/39 Rhodes Street,",HILLSDALE,NSW,2036,1,1,1,0,,Eddie Lee,Apartment / Unit / Flat
Thomas Heath,PPD Real Estate,"Buyers Guide $2,000,000","30 Moorina Avenue,",MATRAVILLE,NSW,2036,4,3,2,310m²,,Thomas Heath,House
Christian West,PPD Real Estate,Contact Agent,"9 Reservoir Street,",LITTLE BAY,NSW,2036,4,2,3,579m²,,Christian West,House
Lisa Zheng,Gaea Realty,"$995,000 to $1,090,000","1701/128 Banks Ave,",EASTGARDENS,NSW,2036,2,2,2,0,,Lisa Zheng,Apartment / Unit / Flat
Nader Hotait,Ray White Eastern Beaches,Auction,"2 Murra Murra Place,",LITTLE BAY,NSW,2036,5,3,4,680m²,,Nader Hotait,House
Clay Chigwidden,Agents and Co Property Group,Auction 12th February,"322/9 Oscar Place,",EASTGARDENS,NSW,2036,2,2,2,0,AUCTION WED 12 FEB,Clay Chigwidden,Apartment / Unit / Flat
Craig Sewell,Raine & Horne Randwick | Coogee | Clovelly,Price on Application,"2/3 Templeman Crescent,",HILLSDALE,NSW,2036,2,1,0,0,,Craig Sewell,Apartment / Unit / Flat
Nick Papas,Agents and Co Property Group,Auction 12th February,"4 Goorawahl Avenue,",LA PEROUSE,NSW,2036,4,2,3,518m²,AUCTION WED 12 FEB,Nick Papas,House
Nick Papas,Agents and Co Property Group,Auction 12th February,"2A Australia Avenue,",MATRAVILLE,NSW,2036,5,3,3,497m²,AUCTION WED 12 FEB,Nick Papas,House
Aaron Vlachos,Century 21 Classic Real Estate,"For Sale, $700,000","4/14 Jauncey Place,",HILLSDALE,NSW,2036,2,1,1,0,,Aaron Vlachos,Apartment / Unit / Flat
Eva D'Angelo,NGFarah Pty Limited,Contact Agent,"3/46 Elaroo Avenue,",PHILLIP BAY,NSW,2036,3,2,1,0,,Eva D'Angelo,House
,,"$2,650,000","7a Lawson Street,",MATRAVILLE,NSW,2036,5,4,2,0,SOLD,"Picture of 7a Lawson Street, MATRAVILLE NSW 2036",House
,,"$1,440,000","424/8 Studio Drive,",EASTGARDENS,NSW,2036,3,2,2,0,SOLD,"Picture of 424/8 Studio Drive, EASTGARDENS NSW 2036",Apartment / Unit / Flat
,,"$1,675,000","13/10-16 Jenner Street,",LITTLE BAY,NSW,2036,2,2,1,0,SOLD,"Picture of 13/10-16 Jenner Street, LITTLE BAY NSW 2036",Apartment / Unit / Flat
