agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
,,"$700,000","2/8 Bennetts Grove Avenue,",PADDINGTON,NSW,2021,0,1,0,0,SOLD,"Picture of 2/8 Bennetts Grove Avenue, PADDINGTON NSW 2021",Studio
Monica Shor,Raine & Horne Double Bay,Auction,"3/80 Cook Road,",CENTENNIAL PARK,NSW,2021,1,1,0,0,,"Picture of 3/80 Cook Road, CENTENNIAL PARK NSW 2021",Apartment / Unit / Flat
Joshua Allen,JT Allen Real Estate,Auction,"7E/6 Hampden Street,",PADDINGTON,NSW,2021,2,1,1,0,,"Picture of 7E/6 Hampden Street, PADDINGTON NSW 2021",Apartment / Unit / Flat
Ben Collier,The Agency,Contact Agent,"2 Church Street,",PADDINGTON,NSW,2021,5,3,2,0,,Ben Collier,House
Augusto Gerocarni,Ray White Eastern Beaches,Auction,"57 Liverpool Street,",PADDINGTON,NSW,2021,3,1,0,139m²,,Augusto Gerocarni,House
Georgia Cleary,McGrath Paddington,"Price guide $1,600,000","31 Napier Street,",PADDINGTON,NSW,2021,2,1,0,0,AUCTION SAT 8 FEB,Georgia Cleary,Terrace
Jack Taylor,Ray White The Woollahra Group,Auction 15 February,"162 Windsor Street,",PADDINGTON,NSW,2021,2,1,1,99m²,,Jack Taylor,House
Catherine Dixon,PPD Real Estate,Contact Agent,"46 Underwood Street,",PADDINGTON,NSW,2021,3,2,1,0,AUCTION WED 12 FEB,Catherine Dixon,House
Clint Ballard,Sydney Sotheby's International Realty,Expressions of Interest,"96-104 Glenmore Road,",PADDINGTON,NSW,2021,5,4,3,0,,Clint Ballard,House
ADAM REGAN,TRG,Auction,"11 Moore Park Road,",CENTENNIAL PARK,NSW,2021,4,3,4,322m²,,ADAM REGAN,House
Andrew Cary,Ray White Centennial Park,Auction by the Cary Team,"13/39-43 Cook Road,",CENTENNIAL PARK,NSW,2021,1,1,0,0,AUCTION SAT 8 FEB,Andrew Cary,Apartment / Unit / Flat
Catherine Dixon,PPD Real Estate,Contact Agent,"54 Caledonia Street,",PADDINGTON,NSW,2021,3,3,2,234m²,,Catherine Dixon,House
Catherine Dixon,PPD Real Estate,"Price Guide $5,900,000","152 Hargrave Street,",PADDINGTON,NSW,2021,4,2,1,192m²,,Catherine Dixon,House
Paul Liu,Millennium Capital Realty,Expressions of Interest,"1C Heeley Street,",PADDINGTON,NSW,2021,4,4,2,0,,Paul Liu,Terrace
Ben Collier,The Agency,Contact Agent,"86 Lang Road,",CENTENNIAL PARK,NSW,2021,6,6,2,854m²,,Ben Collier,House
Clint Ballard,Sydney Sotheby's International Realty,Expressions of Interest,"84 Paddington Street,",PADDINGTON,NSW,2021,5,3,3,190m²,,Clint Ballard,Terrace
Catherine Dixon,PPD Real Estate,Contact Agent,"27 Gordon Street,",PADDINGTON,NSW,2021,3,1,0,285m²,,Catherine Dixon,House
Catherine Dixon,PPD Real Estate,"Buyers Guide $3,950,000","3 Elfred Street,",PADDINGTON,NSW,2021,3,2,0,142m²,,Catherine Dixon,House
Maclay Longhurst,Sydney Sotheby's International Realty,"Buyers guide $5,500,000","173 Windsor Street,",PADDINGTON,NSW,2021,4,2,1,211m²,AUCTION THU 13 FEB,Maclay Longhurst,Terrace
Alexander Phillips,PPD Real Estate,"Buyers Guide $6,550,000","17 Bent Street,",PADDINGTON,NSW,2021,4,4,3,0,,Alexander Phillips,House
,,"$3,675,000","12 Norfolk Street,",PADDINGTON,NSW,2021,3,1,0,0,SOLD,"Picture of 12 Norfolk Street, PADDINGTON NSW 2021",House
,,"$7,350,000","56 Renny Street,",PADDINGTON,NSW,2021,5,2,2,0,SOLD,"Picture of 56 Renny Street, PADDINGTON NSW 2021",House
,,"$700,000","2/8 Bennetts Grove Avenue,",PADDINGTON,NSW,2021,0,1,0,0,SOLD,"Picture of 2/8 Bennetts Grove Avenue, PADDINGTON NSW 2021",Studio
Ben Collier,The Agency,Contact Agent,"86 Gordon Street,",PADDINGTON,NSW,2021,4,2,3,304m²,,Ben Collier,House
Randall Kemp,Ray White The Woollahra Group,Contact Agent,"257A Oxford Street,",PADDINGTON,NSW,2021,17,3,8,667m²,,Randall Kemp,House
Ben Collier,The Agency,Contact Agent,"72a Windsor Street,",PADDINGTON,NSW,2021,5,4,2,193m²,,Ben Collier,House
Ben Collier,The Agency,Contact Agent,"47 Windsor Street,",PADDINGTON,NSW,2021,4,2,0,195m²,,Ben Collier,House
,,Contact Agent,"17 Prospect Street,",PADDINGTON,NSW,2021,2,1,0,153m²,UPDATED,PPD Real Estate,House
,,"For Sale $359,000","17/6 Underwood Street,",PADDINGTON,NSW,2021,0,1,0,0,,Express Realty Bondi Beach,Apartment / Unit / Flat
,,For Sale - Contact Sam Karatasas 0418 280 923,"64/13 Campbell Avenue,",PADDINGTON,NSW,2021,0,1,0,0,,Raine & Horne Kingsford / Kensington,Studio
,,AUCTION,"19 Union Street,",PADDINGTON,NSW,2021,2,2,0,146m²,NEW,,House
,,"$3,675,000","12 Norfolk Street,",PADDINGTON,NSW,2021,3,1,0,0,SOLD,"Picture of 12 Norfolk Street, PADDINGTON NSW 2021",House
,,"$7,350,000","56 Renny Street,",PADDINGTON,NSW,2021,5,2,2,0,SOLD,"Picture of 56 Renny Street, PADDINGTON NSW 2021",House
,,"$700,000","2/8 Bennetts Grove Avenue,",PADDINGTON,NSW,2021,0,1,0,0,SOLD,"Picture of 2/8 Bennetts Grove Avenue, PADDINGTON NSW 2021",Studio
