agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Nikki Vazanellis,Core Realty NT,"Offers Over $950,000","208/130 Esplanade,",DARWIN CITY,NT,0800,3,2,2,0,,"Picture of 208/130 Esplanade, DARWIN CITY NT 0800",Apartment / Unit / Flat
Andrew Harding,Ray White Darwin,"$930,000","14/84 Esplanade,",DARWIN CITY,NT,0800,3,2,2,0,,Andrew Harding,Apartment / Unit / Flat
Emily Sara,Ray White Darwin,"Offers over $520,000","44/96 Woods Street,",DARWIN CITY,NT,0800,3,2,2,0,,Emily  Sara,Apartment / Unit / Flat
Emily Sara,Ray White Darwin,"Offers over $360,000","1011/6 Carey Street,",DARWIN CITY,NT,0800,2,2,1,0,,Emily  Sara,Apartment / Unit / Flat
Akansh Batta,,"Buying Guide $425,000","15/30 Cavenagh Street,",DARWIN CITY,NT,0800,2,2,1,117m²,,Akansh Batta,House
Derek Hart,,Expressions of Interest,"609/31 Woods Street,",DARWIN CITY,NT,0800,2,2,1,0,,Derek Hart,Apartment / Unit / Flat
Clint Dixon,,"Price Guide $369,000","706/79 Smith Street,",DARWIN CITY,NT,0800,1,1,1,0,,Clint Dixon,Apartment / Unit / Flat
Tim Mackenzie,,"PRICE GUIDE $540,000","29/96 Woods Street,",DARWIN CITY,NT,0800,3,2,2,198m²,,Tim Mackenzie,Apartment / Unit / Flat
Mick Smith,,"$530,000","6210/7 Anchorage Court,",DARWIN CITY,NT,0800,2,2,2,0,,Mick Smith,Apartment / Unit / Flat
Real Estate Central Projects,,Contact Agent,"8 Manton Street,",DARWIN CITY,NT,0800,0,0,0,0,NEW HOME,Real Estate Central Projects Pty Ltd,New apartments / off the plan
Mick Smith,,"$485,000","1310/31 Woods Street,",DARWIN CITY,NT,0800,2,2,1,0,,Mick Smith,Apartment / Unit / Flat
Mick Smith,,"$479,000","1211/79 Smith Street,",DARWIN CITY,NT,0800,2,2,2,0,,Mick Smith,Apartment / Unit / Flat
,,"$499,000","408/12 Harvey Street,",DARWIN CITY,NT,0800,2,2,1,0,NEW,Call2View Real Estate,Apartment / Unit / Flat
,,"$740,000","236/19B Kitchener Drive,",DARWIN CITY,NT,0800,2,2,2,114m²,,LJ Hooker Darwin,Apartment / Unit / Flat
,,"Offer Over $750,000","1104/102 Esplanade,",DARWIN CITY,NT,0800,3,2,2,0,,Ray White Darwin,Apartment / Unit / Flat
,,"$330,000","13/94 Woods Street,",DARWIN CITY,NT,0800,2,1,2,0,,Absolute Real Estate NT,Apartment / Unit / Flat
,,"$695,000","40/1 Buffalo Court,",DARWIN CITY,NT,0800,2,2,1,0,,All About Real Estate NT Pty Ltd,Apartment / Unit / Flat
,,"Reduced to $560,000","25/8 Knuckey Street,",DARWIN CITY,NT,0800,3,2,1,0,,Home Zone NT,Apartment / Unit / Flat
,,"From $500,000","506/90 Esplanade,",DARWIN CITY,NT,0800,2,2,0,0,,Real Estate Central NT,Apartment / Unit / Flat
,,"$595,000","4003/27 Woods Street,",DARWIN CITY,NT,0800,3,2,2,0,SOLD,"Picture of 4003/27 Woods Street, DARWIN CITY NT 0800",Apartment / Unit / Flat
