agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Adam Gillbanks,McGrath Hornsby,"Price Guide $1,350,000 - $1,400,000","18/6 Nursery Street,",HORNSBY,NSW,2077,3,2,2,0,,Adam Gillbanks,Townhouse
Adam Gillbanks,McGrath Hornsby,"$710,000-$720,000","5/117-119 Pacific Highway,",HORNSBY,NSW,2077,2,2,1,0,,Adam Gillbanks,Apartment / Unit / Flat
,,"$1,387,500","8/3-5 Winston Street,",ASQUITH,NSW,2077,4,2,2,0,SOLD,"Picture of 8/3-5 Winston Street, ASQUITH NSW 2077",Townhouse
,,"$815,000","18/23-27 Linda Street,",HORNSBY,NSW,2077,2,2,1,0,SOLD,"Picture of 18/23-27 Linda Street, HORNSBY NSW 2077",Apartment / Unit / Flat
,,"$668,800","6/29 Romsey Street,",WAITARA,NSW,2077,2,2,1,0,SOLD,"Picture of 6/29 Romsey Street, WAITARA NSW 2077",Apartment / Unit / Flat
Domenic Maxwell,Ray White Upper North Shore,For Sale $500K - $550K,"1608/41-45 Waitara Avenue,",WAITARA,NSW,2077,1,1,1,0,,Domenic Maxwell,Apartment / Unit / Flat
Tom Carter,DiJones - Lindfield,"For Sale $630,000 - $670,000","26/2A Yardley Avenue,",WAITARA,NSW,2077,2,1,1,0,,Tom Carter,Apartment / Unit / Flat
Anthony Chau,Saliba,Contact Agent,"21/5-15 Balmoral Street,",WAITARA,NSW,2077,2,2,1,0,,Anthony Chau,Apartment / Unit / Flat
Fiona (Fan) Cheng,Elders Hornsby,Contact Agent,"26/35-39 Balmoral Street,",WAITARA,NSW,2077,2,2,1,0,,Fiona (Fan) Cheng,Apartment / Unit / Flat
James Campbell,Belle Property Wahroonga | Hornsby | Pymble | Thornleigh,"$885,000","22/2 Galston Road,",HORNSBY,NSW,2077,2,2,1,0,,James Campbell,Townhouse
Chris Hopkins,Raine & Horne Hornsby,"$1,900,000","6 Binya Close,",HORNSBY HEIGHTS,NSW,2077,4,2,7,"1,122m²",,Chris Hopkins,House
Steve Noakes,Stone Real Estate,"$1,889,000","34 Ethel Street,",HORNSBY,NSW,2077,4,1,2,0,,Steve Noakes,House
Keith Soames,Belle Property Wahroonga | Hornsby | Pymble | Thornleigh,For Sale,"7/8 Lords Avenue,",ASQUITH,NSW,2077,3,2,2,0,NEW HOME,Keith Soames,New apartments / off the plan
Shagufta Patel,The Agency North,"$710,000 - $720,000","140/121-133 Pacific Highway,",HORNSBY,NSW,2077,2,2,1,0,,Shagufta Patel,Apartment / Unit / Flat
Teo Koh,Obsidian Property Pty Ltd,Construction Commenced,"Townhouse/9-9a Old Berowra Road,",HORNSBY,NSW,2077,4,3,2,0,,Teo Koh,Townhouse
Sally Dodd,Belle Property Wahroonga | Hornsby | Pymble | Thornleigh,"$885,000","21/2 Galston Road,",HORNSBY,NSW,2077,2,2,1,0,,Sally Dodd,Townhouse
Fiona Thomas,The Marshall Group RE,Auction guide $1.85m,"56 Edgeworth David Avenue,",WAITARA,NSW,2077,3,2,4,613m²,AUCTION SAT 8 FEB,Fiona Thomas,House
Andrew Searle,Belle Property Wahroonga | Hornsby | Pymble | Thornleigh,"$750,000 - $790,000","7/8-10 Bellbrook Avenue,",HORNSBY,NSW,2077,2,2,1,0,,Andrew Searle,Apartment / Unit / Flat
Tim Mattinson,Ray White Upper North Shore,For Sale - Contact Agent,"63/38 Orara Street,",WAITARA,NSW,2077,2,2,1,0,,Tim Mattinson,Apartment / Unit / Flat
Adam Gillbanks,McGrath Hornsby,"$540,000-$580,000","68/117 Pacific Highway,",HORNSBY,NSW,2077,1,1,1,0,,Adam Gillbanks,Apartment / Unit / Flat
Andrew Searle,Belle Property Wahroonga | Hornsby | Pymble | Thornleigh,"Guide Price $1,400,000","79 Sherbrook Road,",HORNSBY,NSW,2077,3,1,1,771m²,AUCTION SAT 8 FEB,Andrew Searle,House
Adam Gillbanks,McGrath Hornsby,"$700,000-$750,000","129/107-115 Pacific Highway,",HORNSBY,NSW,2077,2,2,1,0,,Adam Gillbanks,Apartment / Unit / Flat
Adam Gillbanks,McGrath Hornsby,"$800,000-$850,000","915/1C Burdett Street,",HORNSBY,NSW,2077,2,2,1,0,,Adam Gillbanks,Apartment / Unit / Flat
Amy Kaslar,Ray White Upper North Shore,"For Sale - $700,000 - $730,000","61/2 Bouvardia Street,",ASQUITH,NSW,2077,2,2,1,0,,Amy Kaslar,Apartment / Unit / Flat
Geraldine (Xiao-Bin) Wang,Stone Real Estate,Auction 15th February Onsite @ 10am,"45 Bouvardia Street,",ASQUITH,NSW,2077,8,4,1,0,,Geraldine (Xiao-Bin) Wang,House
,,"$1,387,500","8/3-5 Winston Street,",ASQUITH,NSW,2077,4,2,2,0,SOLD,"Picture of 8/3-5 Winston Street, ASQUITH NSW 2077",Townhouse
,,"$815,000","18/23-27 Linda Street,",HORNSBY,NSW,2077,2,2,1,0,SOLD,"Picture of 18/23-27 Linda Street, HORNSBY NSW 2077",Apartment / Unit / Flat
,,"$668,800","6/29 Romsey Street,",WAITARA,NSW,2077,2,2,1,0,SOLD,"Picture of 6/29 Romsey Street, WAITARA NSW 2077",Apartment / Unit / Flat
James Campbell,Belle Property Wahroonga | Hornsby | Pymble | Thornleigh,"$745,000 - $765,000","44/107-115 Pacific Highway,",HORNSBY,NSW,2077,2,2,1,0,,James Campbell,Apartment / Unit / Flat
Laura Chacon,McGrath Hornsby,"$980,000 - $1,050,000","32/2-8 Belair Close,",HORNSBY,NSW,2077,3,2,2,214m²,,Laura Chacon,Apartment / Unit / Flat
Mathew Ferraro,Stone Real Estate,"Guide $2,350,000","57 Sydney Road,",HORNSBY HEIGHTS,NSW,2077,4,4,2,0,,Mathew Ferraro,House
Domenic Maxwell,Ray White Upper North Shore,"For Sale $599,000","54/51-53a Balmoral Street,",WAITARA,NSW,2077,1,1,1,0,,Domenic Maxwell,Apartment / Unit / Flat
Fiona (Fan) Cheng,Elders Hornsby,Contact Agent,"151/208 Pacific Highway,",HORNSBY,NSW,2077,2,2,1,0,,Fiona (Fan) Cheng,Apartment / Unit / Flat
Teng Li,Obsidian Property Pty Ltd,Contact Agent,"75/15-23 Orara Street,",WAITARA,NSW,2077,2,2,1,0,,Teng Li,Apartment / Unit / Flat
Steve Noakes,Stone Real Estate,"$2,100,000","7 King Road,",HORNSBY,NSW,2077,0,0,0,0,,Steve Noakes,Vacant land
Eddie Yiu,Ray White Upper North Shore,For Sale,"63/40-44 Edgeworth David Avenue,",WAITARA,NSW,2077,1,1,1,0,,Eddie Yiu,Apartment / Unit / Flat
Justin Khoury,Ray White Upper North Shore,"$540,000 - $570,000","304/442-446A Peats Ferry Road,",ASQUITH,NSW,2077,1,1,2,0,,Justin Khoury,Apartment / Unit / Flat
Connor Goggins,Pello - Upper North Shore,"For Sale $675,000 - $700,000","1/14 Bouvardia Street,",ASQUITH,NSW,2077,2,2,1,0,,Connor Goggins,Apartment / Unit / Flat
Shagufta Patel,The Agency North,"Price Guide $700,000 - $710,000","813/1C Burdett Street,",HORNSBY,NSW,2077,2,2,1,0,,Shagufta Patel,Apartment / Unit / Flat
Geraldine (Xiao-Bin) Wang,Stone Real Estate,"$1,985,000","36 Mittabah Road,",HORNSBY,NSW,2077,4,2,2,695m²,,Geraldine (Xiao-Bin) Wang,House
Jason (kaihong) Niu,Richard Matthews Real Estate,For Sale,"26 The Rampart,",HORNSBY,NSW,2077,5,2,4,808m²,,Jason (kaihong) Niu,House
Rebecca Ying Li,McGrath Epping,Contact Agent,"31/40-44 Edgeworth David Avenue,",WAITARA,NSW,2077,2,2,1,0,,Rebecca Ying Li,Apartment / Unit / Flat
Peter Brack,Century 21 Radar Properties,"1 bedroom guide $550,000","461-473 Pacific Highway,",ASQUITH,NSW,2077,1,1,0,0,,Peter Brack,Apartment / Unit / Flat
Simon Au,Leaders Estate Agents,~ Just Listed ~,"51/2 Bouvardia Street,",ASQUITH,NSW,2077,2,2,1,0,,Simon Au,Apartment / Unit / Flat
Matthew Bourn,McConnell Bourn - North Shore,"$1,385,000","10/38 Park Avenue,",WAITARA,NSW,2077,3,2,2,0,,Matthew Bourn,Apartment / Unit / Flat
Geraldine (Xiao-Bin) Wang,Stone Real Estate,"Price Guide $600,000 - $660,000","11/139 Jersey Street North,",ASQUITH,NSW,2077,2,2,1,0,,Geraldine (Xiao-Bin) Wang,Apartment / Unit / Flat
Wenying (Wendy) Yu,Legend Property Holdings Pty Ltd,"Price Guide: $720k, Negotiable.","36/117 Pacific Highway,",HORNSBY,NSW,2077,2,2,1,0,,Wenying (Wendy) Yu,Apartment / Unit / Flat
,,"$1,387,500","8/3-5 Winston Street,",ASQUITH,NSW,2077,4,2,2,0,SOLD,"Picture of 8/3-5 Winston Street, ASQUITH NSW 2077",Townhouse
,,"$815,000","18/23-27 Linda Street,",HORNSBY,NSW,2077,2,2,1,0,SOLD,"Picture of 18/23-27 Linda Street, HORNSBY NSW 2077",Apartment / Unit / Flat
,,"$668,800","6/29 Romsey Street,",WAITARA,NSW,2077,2,2,1,0,SOLD,"Picture of 6/29 Romsey Street, WAITARA NSW 2077",Apartment / Unit / Flat
Matt Effenberg,,"For Sale | $700,000 - $730,000","46/15-23 Orara Street,",WAITARA,NSW,2077,2,2,1,0,,"Picture of 46/15-23 Orara Street, WAITARA NSW 2077",Apartment / Unit / Flat
George Habkouk,,Offers Invited,"84 Balmoral Street,",WAITARA,NSW,2077,8,3,2,717m²,,George Habkouk,House
Matt Effenberg,,"For Sale | $730,000 - $750,000","101/25-31 Orara Street,",WAITARA,NSW,2077,2,2,1,0,,Matt Effenberg,Apartment / Unit / Flat
,,Contact Agent,"88/35-39 Balmoral Street,",WAITARA,NSW,2077,2,2,1,0,,Elders Hornsby,Apartment / Unit / Flat
,,Just Listed,"4/39 Albert Street,",HORNSBY,NSW,2077,2,1,1,97m²,,Obsidian Property Pty Ltd,Apartment / Unit / Flat
,,Contact Agent,"9-11 Citrus Avenue,",HORNSBY,NSW,2077,3,3,2,0,NEW HOME,Raine & Horne Macquarie Park,Townhouse
,,Contract Agent,"309/450 Peats Ferry Road,",ASQUITH,NSW,2077,2,2,1,0,NEW,Good Value Realty,Apartment / Unit / Flat
,,For Sale,"1/23-25 Burdett Street,",HORNSBY,NSW,2077,2,2,1,0,NEW,Stone Real Estate,Apartment / Unit / Flat
,,"$530,000","4/1 Muriel Street,",HORNSBY,NSW,2077,1,1,1,0,NEW,Stone Real Estate,Apartment / Unit / Flat
,,For Sale,"8 Lords Avenue,",ASQUITH,NSW,2077,2,2,1,0,UPDATED,Belle Property Wahroonga | Hornsby | Pymble | Thornleigh,Apartment / Unit / Flat
,,"Price Guide: $775,000 - $800,000","26/427-431 Pacific Highway,",ASQUITH,NSW,2077,3,2,1,137m²,UPDATED,Stone Real Estate,Apartment / Unit / Flat
,,Contact Agent,"1/139 Jersey Street North,",ASQUITH,NSW,2077,1,1,1,0,,Saliba,Apartment / Unit / Flat
,,"$550,000 - $600,000","38/40-44 Edgeworth David Avenue,",WAITARA,NSW,2077,1,1,1,0,,Novak,Apartment / Unit / Flat
,,"Price Guide $835,000 - $918,500","32/127-129 Jersey Street North,",ASQUITH,NSW,2077,3,2,2,0,,Saliba,Apartment / Unit / Flat
,,"$798,000 - $848,000","59/20-22 Thomas St,",WAITARA,NSW,2077,2,2,1,0,,The Onsite Manager,Apartment / Unit / Flat
,,"$650,000 - $680,000","22/325-331 Peats Ferry Road,",ASQUITH,NSW,2077,2,2,1,0,,McGrath Hornsby,Apartment / Unit / Flat
,,Auction 1st March @12pm On Site,"20 Stewart Avenue,",HORNSBY,NSW,2077,2,1,3,"1,480m²",,Stone Real Estate,House
,,AUCTION,"47/4-6 Park Avenue,",WAITARA,NSW,2077,2,2,1,0,,Cass Property,Apartment / Unit / Flat
,,For Sale,"310/21-37 Waitara Avenue,",WAITARA,NSW,2077,2,2,1,0,,Stone Real Estate,Apartment / Unit / Flat
,,"$1,387,500","8/3-5 Winston Street,",ASQUITH,NSW,2077,4,2,2,0,SOLD,"Picture of 8/3-5 Winston Street, ASQUITH NSW 2077",Townhouse
,,"$815,000","18/23-27 Linda Street,",HORNSBY,NSW,2077,2,2,1,0,SOLD,"Picture of 18/23-27 Linda Street, HORNSBY NSW 2077",Apartment / Unit / Flat
,,"$668,800","6/29 Romsey Street,",WAITARA,NSW,2077,2,2,1,0,SOLD,"Picture of 6/29 Romsey Street, WAITARA NSW 2077",Apartment / Unit / Flat
,,"Auction Guide: $1,000,000","31A Pulbrook Parade,",HORNSBY,NSW,2077,0,0,0,0,,"Picture of 31A Pulbrook Parade, HORNSBY NSW 2077",Vacant land
,,"$850,000 -$900,000","12/2-8 Belair Close,",HORNSBY,NSW,2077,3,2,2,0,,"Picture of 12/2-8 Belair Close, HORNSBY NSW 2077",Apartment / Unit / Flat
,,Contact Agent,"817/21-37 Waitara Avenue,",WAITARA,NSW,2077,2,2,1,0,,"Picture of 817/21-37 Waitara Avenue, WAITARA NSW 2077",Apartment / Unit / Flat
,,Just Listed! For Sale,"4/3-5 Winston Street,",ASQUITH,NSW,2077,3,3,2,0,,"Picture of 4/3-5 Winston Street, ASQUITH NSW 2077",Townhouse
,,"$810,000 - $840,000","1103/88-90 George Street,",HORNSBY,NSW,2077,2,2,1,0,,"Picture of 1103/88-90 George Street, HORNSBY NSW 2077",Apartment / Unit / Flat
,,"$770,000 - $825,000","19/51-53A Balmoral Street,",WAITARA,NSW,2077,2,2,1,0,,Saliba,Apartment / Unit / Flat
,,Contact Agent,"49/2 Lodge Street,",HORNSBY,NSW,2077,1,1,1,0,,Elders Hornsby,Apartment / Unit / Flat
,,Contact Agent,"27/9-15 May Street,",HORNSBY,NSW,2077,2,2,1,0,,Elders Hornsby,Apartment / Unit / Flat
,,For Sale,"48/208-226 Pacific Highway,",HORNSBY,NSW,2077,2,2,1,0,,Belle Property Wahroonga | Hornsby | Pymble | Thornleigh,Apartment / Unit / Flat
,,"From $2,410,209","29A Clarinda Street,",HORNSBY,NSW,2077,5,3,2,626m²,NEW HOME,G.J. Gardner Homes,New house and land
,,"From $2,269,495","29. Clarinda Street,",HORNSBY,NSW,2077,4,2,2,500m²,NEW HOME,G.J. Gardner Homes,New house and land
,,For Sale,"12/9 Bell Street,",HORNSBY,NSW,2077,1,1,1,0,,Cass Property,Apartment / Unit / Flat
,,For Sale,"1/29 Royston Parade,",ASQUITH,NSW,2077,3,2,2,0,,Stone Real Estate,Semi-detached
,,"$750,000 - $800,000","3/121-133 Pacific Highway,",HORNSBY,NSW,2077,2,2,1,0,,Ray White Umina Beach,Apartment / Unit / Flat
,,Auction,"29 & 29A Clarinda Street,",HORNSBY,NSW,2077,0,0,0,0,AUCTION SAT 8 FEB,Ray White Upper North Shore,Vacant land
,,For Sale - Contact Agent,"3/55-57 Albert Street,",HORNSBY,NSW,2077,2,1,1,0,,DiJones Upper North Shore,Apartment / Unit / Flat
,,Contact Agent,"40/8-10 Park Avenue,",WAITARA,NSW,2077,3,2,2,0,,LJ Hooker Gordon,Apartment / Unit / Flat
,,"For Sale | $530,000 - $545,000","20/2 Bouvardia Street,",ASQUITH,NSW,2077,1,1,1,79m²,,Heimat,Apartment / Unit / Flat
,,"Price Guide $650,000 - $680,000","24/325-331 Peats Ferry Road,",ASQUITH,NSW,2077,2,2,1,0,,McGrath Hornsby,Apartment / Unit / Flat
,,"Price Guide $500,000-$550,000","91/35-39 Balmoral Street,",WAITARA,NSW,2077,1,1,1,0,,For Sale By Owner Australia,Apartment / Unit / Flat
,,"$1,387,500","8/3-5 Winston Street,",ASQUITH,NSW,2077,4,2,2,0,SOLD,"Picture of 8/3-5 Winston Street, ASQUITH NSW 2077",Townhouse
,,"$815,000","18/23-27 Linda Street,",HORNSBY,NSW,2077,2,2,1,0,SOLD,"Picture of 18/23-27 Linda Street, HORNSBY NSW 2077",Apartment / Unit / Flat
,,"$668,800","6/29 Romsey Street,",WAITARA,NSW,2077,2,2,1,0,SOLD,"Picture of 6/29 Romsey Street, WAITARA NSW 2077",Apartment / Unit / Flat
,,"For Sale: $700,000 - $720,000","8/470 Pacific Highway,",ASQUITH,NSW,2077,2,2,1,0,,"Picture of 8/470 Pacific Highway, ASQUITH NSW 2077",Townhouse
,,Just Listed Contact Agent,"14/5-15 Belair Cl,",HORNSBY,NSW,2077,2,2,1,116m²,,"Picture of 14/5-15 Belair Cl, HORNSBY NSW 2077",Apartment / Unit / Flat
,,For Sale - Contact Agent,"8/3 Muriel Street,",HORNSBY,NSW,2077,2,1,1,0,,"Picture of 8/3 Muriel Street, HORNSBY NSW 2077",Apartment / Unit / Flat
,,Contact agent,"16/16-18 Bouvardia St,",ASQUITH,NSW,2077,1,1,1,0,,"Picture of 16/16-18 Bouvardia St, ASQUITH NSW 2077",Apartment / Unit / Flat
,,Just Listed! For Sale,"1/417-419 Pacific Highway,",ASQUITH,NSW,2077,1,1,1,0,,"Picture of 1/417-419 Pacific Highway, ASQUITH NSW 2077",Apartment / Unit / Flat
,,"$745,000","39/14 pound Road,",HORNSBY,NSW,2077,2,2,1,0,,"Picture of 39/14 pound Road, HORNSBY NSW 2077",Apartment / Unit / Flat
,,For Sale,"74 Rosemead Road,",HORNSBY,NSW,2077,5,2,2,0,,Stone Real Estate,House
,,Contact Agent,"2/11-11A Old Berowra Road,",HORNSBY,NSW,2077,4,2,2,0,,Plus Agency Prestige,Townhouse
,,"Price Guide $730,000","38/2 Bouvardia Street,",ASQUITH,NSW,2077,2,2,1,115m²,,Stone Real Estate,Apartment / Unit / Flat
,,For Sale Contact Agent,"319/417-419 Pacific Highway,",ASQUITH,NSW,2077,2,2,1,0,,Century 21 J & V Realty,Apartment / Unit / Flat
,,Contact Agent,"Orara St,,",WAITARA,NSW,2077,2,2,1,0,,Regal Realty Group,Apartment / Unit / Flat
,,"$878,000","36/51-53a Balmoral St,",WAITARA,NSW,2077,2,2,1,0,,Developcorp,Apartment / Unit / Flat
,,Contact Agent,"Pacific Highway,",HORNSBY,NSW,2077,1,1,1,0,,Elders Hornsby,Apartment / Unit / Flat
,,For Sale/ Rare Opportunity for Huge Courtyard,"8/9-11 Amor Street,",ASQUITH,NSW,2077,2,2,1,0,,Elders Hornsby,Apartment / Unit / Flat
,,"$650,000-$670,000","21/131-133 Jersey Street North,",ASQUITH,NSW,2077,2,2,1,0,,Elders Hornsby,Apartment / Unit / Flat
,,CONTACT AGENT,"39 Manor Road,",HORNSBY,NSW,2077,3,1,1,"2,517m²",,McGrath Hornsby,House
,,"$1,700,000","5/9-11 Citrus Avenue,",HORNSBY,NSW,2077,3,2,2,0,,100% Sold Realty,Townhouse
,,"$1,387,500","8/3-5 Winston Street,",ASQUITH,NSW,2077,4,2,2,0,SOLD,"Picture of 8/3-5 Winston Street, ASQUITH NSW 2077",Townhouse
,,"$815,000","18/23-27 Linda Street,",HORNSBY,NSW,2077,2,2,1,0,SOLD,"Picture of 18/23-27 Linda Street, HORNSBY NSW 2077",Apartment / Unit / Flat
,,"$668,800","6/29 Romsey Street,",WAITARA,NSW,2077,2,2,1,0,SOLD,"Picture of 6/29 Romsey Street, WAITARA NSW 2077",Apartment / Unit / Flat
,,"$905,000","48/51-53a Balmoral St,",WAITARA,NSW,2077,2,2,1,0,,"Picture of 48/51-53a Balmoral St, WAITARA NSW 2077",Apartment / Unit / Flat
,,CONTACT AGENT,"29/422-426 Peats Ferry Road,",ASQUITH,NSW,2077,1,1,1,0,,"Picture of 29/422-426 Peats Ferry Road, ASQUITH NSW 2077",Apartment / Unit / Flat
,,For Sale. Contact Agent,"8-18 Baldwin Avenue,",ASQUITH,NSW,2077,4,3,2,0,,Century 21 J & V Realty,Townhouse
,,Contact Agent,"55/2-8 Belair Close,",HORNSBY,NSW,2077,2,2,1,0,NEW,,Apartment / Unit / Flat
,,"$1,387,500","8/3-5 Winston Street,",ASQUITH,NSW,2077,4,2,2,0,SOLD,"Picture of 8/3-5 Winston Street, ASQUITH NSW 2077",Townhouse
,,"$815,000","18/23-27 Linda Street,",HORNSBY,NSW,2077,2,2,1,0,SOLD,"Picture of 18/23-27 Linda Street, HORNSBY NSW 2077",Apartment / Unit / Flat
