agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
John Priddy,Laing + Simmons Hunters Hill & Lane Cove,"Auction guide $835,000","1/27 Birdwood Avenue,",LANE COVE,NSW,2066,2,1,1,0,NEW,"Picture of 1/27 Birdwood Avenue, LANE COVE NSW 2066",Apartment / Unit / Flat
Monica Carollo,Belle Property Lane Cove,"AUCTION, Contact Agent","5/39-41 Helen Street,",LANE COVE,NSW,2066,2,1,1,0,NEW,"Picture of 5/39-41 Helen Street, LANE COVE NSW 2066",Apartment / Unit / Flat
George Gialouris,CobdenHayson Lane Cove,Contact Agent,"3/25-27 Stokes Street,",LANE COVE,NSW,2066,3,2,2,0,NEW,George Gialouris,Apartment / Unit / Flat
Isabella Balmer,McGrath Lane Cove,Auction - Contact Agent,"23/300B Burns Bay Road,",LANE COVE,NSW,2066,2,1,1,0,NEW,Isabella Balmer,Apartment / Unit / Flat
Julia Sikora,McGrath Lane Cove,Price on request,"302/15 Willandra Street,",LANE COVE,NSW,2066,3,2,2,0,NEW,Julia Sikora,Apartment / Unit / Flat
Julia Sikora,McGrath Lane Cove,"Auction Guide $1,450,000","206/18 Birdwood Avenue,",LANE COVE,NSW,2066,2,2,1,0,NEW,Julia Sikora,Apartment / Unit / Flat
Alex Banning,Raine & Horne Lower North Shore,"Auction Guide - $1,100,000","505B/76-82 Gordon Crescent,",LANE COVE,NSW,2066,2,2,2,0,NEW,Alex Banning,Apartment / Unit / Flat
Alex Banning,Raine & Horne Lower North Shore,"Auction Guide - $1,700,000","4/63 Finlayson Street,",LANE COVE,NSW,2066,3,2,2,0,NEW,Alex Banning,Villa
Alex Banning,Raine & Horne Lower North Shore,"Auction Guide - $1,700,000","6/57 Garling Street,",LANE COVE,NSW,2066,4,2,2,0,NEW,Alex Banning,Townhouse
Greg Nazarian,LJ Hooker Lane Cove,AUCTION - Contact Agent,"1/553 Mowbray Road,",LANE COVE,NSW,2066,2,1,1,0,NEW,Greg Nazarian,Apartment / Unit / Flat
Alex Banning,Raine & Horne Lower North Shore,"Auction Guide - $660,000","41/626 Mowbray Road,",LANE COVE,NSW,2066,1,1,1,0,NEW,Alex Banning,Apartment / Unit / Flat
Simon Harrison,Belle Property Lane Cove,"Auction Guide $2,500,000","9 Warraroon Road,",RIVERVIEW,NSW,2066,4,3,0,0,NEW,Simon Harrison,House
Simone Date-Chong,Raine & Horne Lower North Shore,Auction - Contact Agent,"2 Howell Avenue,",LANE COVE,NSW,2066,3,2,2,638m²,NEW,Simone Date-Chong,House
Rebecca Mitchell,Raine & Horne Lower North Shore,Auction - Contact Agent,"24 Yethonga Avenue,",LANE COVE,NSW,2066,4,2,1,0,NEW,Rebecca Mitchell,House
Nathan Westerbrink,Raine & Horne Lower North Shore,"Auction - Guide $660,000","12/98-100A Burns Bay Road,",LANE COVE,NSW,2066,1,1,1,78m²,NEW,Nathan Westerbrink,Apartment / Unit / Flat
Sue Hazroli,Harmony Homes Real Estate,Auction Saturday 1st March at 2:30 PM On Site,"15 Wood Street,",LANE COVE WEST,NSW,2066,4,1,3,752m²,NEW,Sue Hazroli,House
Pearl Todd,Standen Estate Agents,CONTACT AGENT,"1 Nundah Street,",LANE COVE NORTH,NSW,2066,5,3,2,0,NEW,Pearl Todd,House
Hanny Japri,DiJones - Northern Suburbs,For Sale - Contact Agent,"504C/7-13 Centennial Avenue,",LANE COVE,NSW,2066,2,1,2,101m²,NEW,Hanny Japri,Apartment / Unit / Flat
Hazel McNamara,McGrath Lane Cove,Auction - Contact Agent,"3/196 Longueville Road,",LANE COVE,NSW,2066,3,2,2,0,NEW,Hazel McNamara,Apartment / Unit / Flat
Oscar Nicholls,Raine & Horne Lower North Shore,"For Sale - Guide $670,000 - $710,000","24/11-12 Howarth Road,",LANE COVE,NSW,2066,2,1,0,"1,368m²",,Oscar Nicholls,Apartment / Unit / Flat
,,"$2,020,000","18C Austin Street,",LANE COVE,NSW,2066,2,2,2,0,SOLD,"Picture of 18C Austin Street, LANE COVE NSW 2066",Villa
,,"$4,250,000","2 First Avenue,",LANE COVE,NSW,2066,4,2,2,550m²,SOLD,"Picture of 2 First Avenue, LANE COVE NSW 2066",House
,,"$1,275,000","12/228 Longueville Road,",LANE COVE,NSW,2066,3,2,1,0,SOLD,"Picture of 12/228 Longueville Road, LANE COVE NSW 2066",Apartment / Unit / Flat
Oscar Nicholls,Raine & Horne Lower North Shore,"Auction Guide - $780,000","12/101-103 Burns Bay Road,",LANE COVE,NSW,2066,2,1,1,0,,Oscar Nicholls,Apartment / Unit / Flat
Rebecca Mitchell,Raine & Horne Lower North Shore,Auction - Contact Agent,"33 Ulm Street,",LANE COVE,NSW,2066,2,2,1,550m²,,Rebecca Mitchell,House
Ken Sharpe,Century 21 Shore Real Estate,"AUCTION Guide $645,000","404/10 Waterview Drive,",LANE COVE,NSW,2066,1,1,1,0,,Ken Sharpe,Apartment / Unit / Flat
Rebecca Mitchell,Raine & Horne Lower North Shore,Auction - Contact Agent,"7 Karingal Road,",RIVERVIEW,NSW,2066,4,2,2,663m²,,Rebecca Mitchell,House
Rebecca Mitchell,Raine & Horne Lower North Shore,Auction - Contact Agent,"753 Mowbray Road,",LANE COVE,NSW,2066,4,2,1,607m²,UPDATED,Rebecca Mitchell,House
Simon Harrison,Belle Property Lane Cove,"AUCTION, Contact Agent","98 Northwood Road,",NORTHWOOD,NSW,2066,6,4,3,935m²,UPDATED,Simon Harrison,House
Simon Harrison,Belle Property Lane Cove,"AUCTION, Contact Agent","13 Private Road,",NORTHWOOD,NSW,2066,5,3,3,771m²,UPDATED,Simon Harrison,House
Debbie Jepson,CobdenHayson Balmain,"Auction Guide $1,550,000","12 Reddish Close,",LANE COVE,NSW,2066,3,2,2,0,UPDATED,Debbie Jepson,Townhouse
Richard Bonouvrie,McGrath Lane Cove,"For sale: $975,000","10/300C Burns Bay Road,",LANE COVE,NSW,2066,2,1,1,95m²,UPDATED,Richard Bonouvrie,Apartment / Unit / Flat
Sanja Komchian,Signature Property Agency,Contact Agent,"716/2 Waterview Drive,",LANE COVE,NSW,2066,2,2,2,0,UPDATED,Sanja Komchian,Apartment / Unit / Flat
Tim Holgate,Belle Property Lane Cove,Contact Agent,"7 Best Street,",LANE COVE,NSW,2066,5,2,2,0,AUCTION SAT 8 FEB,Tim Holgate,House
