agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Rick D'Amico,Forsyth Real Estate,Contact Agent,"37 St Davids Road,",HABERFIELD,NSW,2045,4,2,1,323m²,NEW,Rick D'Amico,House
Michael Tringali,McGrath Leichhardt,Contact Agent,"36 Stanton Road,",HABERFIELD,NSW,2045,4,3,2,626m²,,Michael Tringali,House
Michael Tringali,McGrath Leichhardt,Contact Agent,"188 Hawthorne Parade,",HABERFIELD,NSW,2045,2,1,1,366m²,,Michael Tringali,House
Dib Chidiac,DibChidiac®,"Buyers guide $3,300,000","21 Northcote Street,",HABERFIELD,NSW,2045,4,3,2,657m²,,Dib Chidiac,House
Michael Tringali,McGrath Leichhardt,"For Sale $5,695,000","20 Stanton Road,",HABERFIELD,NSW,2045,5,2,4,929m²,,Michael Tringali,House
Michael Tringali,McGrath Leichhardt,"For Sale $549,000","7/117 Parramatta Road,",HABERFIELD,NSW,2045,1,1,0,0,,Michael Tringali,Apartment / Unit / Flat
Michael Tringali,McGrath Leichhardt,"For Sale $2,250,000","69 Parramatta Road,",HABERFIELD,NSW,2045,4,1,4,714m²,,Michael Tringali,House
James Price,Hudson McHugh,Auction,"21 Ramsay Street,",HABERFIELD,NSW,2045,2,1,0,152m²,AUCTION WED 12 FEB,James Price,House
Regina Hong,,FOR SALE,"3 Percy Street,",HABERFIELD,NSW,2045,3,2,0,0,,Regina Hong,Semi-detached
,,"$2,700,000","112 Chandos Street,",HABERFIELD,NSW,2045,4,2,4,815m²,SOLD,"Picture of 112 Chandos Street, HABERFIELD NSW 2045",House
,,"$2,575,000","241 Ramsay Street,",HABERFIELD,NSW,2045,3,3,2,556m²,SOLD,"Picture of 241 Ramsay Street, HABERFIELD NSW 2045",House
,,"$2,110,000","16 Cove Street,",HABERFIELD,NSW,2045,4,2,3,500m²,SOLD,"Picture of 16 Cove Street, HABERFIELD NSW 2045",House
