agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Brody O'Brien,Ayre Real Estate,"Auction Guide $750,000","2/3 Fozzard Lane,",PETERSHAM,NSW,2049,1,1,1,95m²,NEW,Brody O'Brien,Apartment / Unit / Flat
Adrian Vassallo,Stone Real Estate Newtown,Auction,"18 St John Street,",LEWISHAM,NSW,2049,2,1,1,146m²,NEW,Adrian Vassallo,House
Nick Arena,CobdenHayson Petersham,Contact Agent,"2/28 Gould Avenue,",LEWISHAM,NSW,2049,2,1,1,0,NEW,Nick Arena,Apartment / Unit / Flat
Shad Hassen,The Agency,Contact Agent,"35 Palace Street,",PETERSHAM,NSW,2049,3,2,2,327m²,AUCTION SAT 8 FEB,Shad Hassen,House
Lars Foged,Hudson McHugh,"For sale - $470,000","313/1 Phillip Street,",PETERSHAM,NSW,2049,1,1,1,0,UPDATED,Lars Foged,Apartment / Unit / Flat
Darren Pearce,BresicWhitney Inner East,"Guide $1,950,000","33 Maria Street,",PETERSHAM,NSW,2049,3,2,3,289m²,,Darren Pearce,House
Luke Northcott,CobdenHayson Petersham,Contact Agent,"11 Fred Street,",LEWISHAM,NSW,2049,3,1,0,0,,Luke Northcott,House
Nick Arena,CobdenHayson Petersham,Contact Agent,"86 Denison Road,",LEWISHAM,NSW,2049,5,2,0,242m²,,Nick Arena,House
Frederico Fraga-Matos,BresicWhitney Inner West,"Guide $1,700,000","4 McRae Street,",PETERSHAM,NSW,2049,3,2,0,0,,Frederico Fraga-Matos,House
Joseph Fenech,Hudson McHugh,For sale - Contact agent,"7/504 Parramatta Road,",PETERSHAM,NSW,2049,2,2,1,0,,Joseph Fenech,Apartment / Unit / Flat
Eric Wong,Royale Stone Realty,"$600,000-$630,000","207/14 McGill Street,",LEWISHAM,NSW,2049,1,1,0,0,,Royale Stone Realty,Apartment / Unit / Flat
Jay King,Harris Tripp,For Sale,"33 The Boulevarde,",LEWISHAM,NSW,2049,7,6,0,284m²,,Jay King,Block of units
