agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Maclay Longhurst,Sydney Sotheby's International Realty,"Buyers guide $2,750,000","44 Womerah Avenue,",DARLINGHURST,NSW,2010,3,2,1,114m²,,Maclay Longhurst,Terrace
Ettiene West,Morton Circular Quay,Contact Agent,"1108/20 Pelican Street,",SURRY HILLS,NSW,2010,1,1,1,72m²,,Ettiene West,Apartment / Unit / Flat
Jean-Michel Rudsdale,Raine & Horne Double Bay,Auction,"1205/184 Forbes Street,",DARLINGHURST,NSW,2010,1,1,1,0,,Jean-Michel Rudsdale,Apartment / Unit / Flat
Bethwyn Richards,The Agency,Contact Agent,"7/10-12 Farrell Avenue,",DARLINGHURST,NSW,2010,2,1,0,0,,Bethwyn Richards,Apartment / Unit / Flat
Walter Burfitt-Williams,Ray White Touma Taylor,Contact Agent,"1/233 Darlinghurst Road,",DARLINGHURST,NSW,2010,0,1,0,0,,Walter Burfitt-Williams,Studio
Dalton Stewart,Ray White Touma Taylor,Contact Agent,"114/13 Waine Street,",SURRY HILLS,NSW,2010,0,1,1,0,,Dalton Stewart,Studio
Craig Pontey,McGrath Double Bay,Contact agent,"513/4 Neild Avenue,",DARLINGHURST,NSW,2010,1,1,0,0,,Craig Pontey,Apartment / Unit / Flat
Ted Pye,Belle Property Surry Hills,Auction 22nd February,"404/1 Randle Street,",SURRY HILLS,NSW,2010,1,1,0,0,,Ted Pye,Apartment / Unit / Flat
Dennis Tan,Ausrealty Padstow,Offers Invited,"55 Belmore Lane,",SURRY HILLS,NSW,2010,2,2,0,0,,Dennis Tan,Terrace
David Smith-Cameron,BresicWhitney Inner East,"Guide $1,400,000","509/133 Goulburn Street,",SURRY HILLS,NSW,2010,2,2,1,0,,David Smith-Cameron,Apartment / Unit / Flat
Hayden Richards,Ray White Touma Taylor,"Buyers Guide $2,400,000","6 Davies Street,",SURRY HILLS,NSW,2010,3,2,2,0,,Hayden Richards,House
Matt Marano,Oxford Agency,Auction,"93 Stanley Street,",DARLINGHURST,NSW,2010,3,3,0,0,,Matt Marano,Terrace
Christopher Breedon,BresicWhitney Inner East,"Guide $2,300,000","46 Taylor Street,",DARLINGHURST,NSW,2010,3,2,0,0,,Christopher Breedon,Terrace
Matthew Bognar,Bognar Realty,"$1,450,000 - $1,550,000","154/6-14 Oxford Street,",DARLINGHURST,NSW,2010,2,1,2,115m²,,Matthew Bognar,Apartment / Unit / Flat
David Servi,Spencer & Servi Real Estate,Contact Agent,"73/30 Nobbs Street,",SURRY HILLS,NSW,2010,2,2,2,0,,David Servi,Apartment / Unit / Flat
,,"$2,480,000","1105/1 Kings Cross Road,",DARLINGHURST,NSW,2010,2,2,1,0,SOLD,,Apartment / Unit / Flat
,,"$2,010,000","47 High Holborn Street,",SURRY HILLS,NSW,2010,3,1,0,0,SOLD,"Picture of 47 High Holborn Street, SURRY HILLS NSW 2010",House
,,"$580,000","1406/38-52 College Street,",DARLINGHURST,NSW,2010,1,1,0,0,SOLD,"Picture of 1406/38-52 College Street, DARLINGHURST NSW 2010",Apartment / Unit / Flat
Charles Touma,Ray White Touma Taylor,Auction 22nd February,"58 Nickson Street,",SURRY HILLS,NSW,2010,3,1,1,113m²,,"Picture of 58 Nickson Street, SURRY HILLS NSW 2010",House
Angelo Bouras,Richardson & Wrench Elizabeth Bay / Potts Point,"Auction Guide: $3,900,000","2803/184 Forbes Street,",DARLINGHURST,NSW,2010,2,2,2,111m²,,"Picture of 2803/184 Forbes Street, DARLINGHURST NSW 2010",Apartment / Unit / Flat
Mark Matthews,L J HOOKER DOUBLE BAY,"$2,800,000 | Buyers Guide","263 Forbes Street,",DARLINGHURST,NSW,2010,4,2,0,126m²,,Mark Matthews,House
Felice Cotroneo,Innercity Property Agents,Auction,"303/46-52 Wentworth Ave,",SURRY HILLS,NSW,2010,2,2,0,85m²,,Felice Cotroneo,Apartment / Unit / Flat
Thomas Chong,Belle Property Lindfield,"AUCTION, Contact Agent","18 Goodchap Street,",SURRY HILLS,NSW,2010,3,2,1,0,,Thomas Chong,Townhouse
Josh Fleming,BresicWhitney Inner East,"Guide $700,000","104/221-223 Darlinghurst Road,",DARLINGHURST,NSW,2010,1,1,0,0,,Josh Fleming,Apartment / Unit / Flat
Shannan Whitney,BresicWhitney Inner East,"Guide $6,000,000","184-186 Campbell Street,",DARLINGHURST,NSW,2010,4,3,8,247m²,,Shannan Whitney,House
Romany Brooks,BresicWhitney Inner East,"Guide $975,000","3/277-285 Crown Street,",SURRY HILLS,NSW,2010,1,1,0,0,,Romany Brooks,Apartment / Unit / Flat
Ted Pye,Belle Property Surry Hills,Auction 15th February,"6/6 High Holborn Street,",SURRY HILLS,NSW,2010,1,2,0,0,,Ted Pye,Apartment / Unit / Flat
Peter Mitrovich,Wiseberry Enmore,"Price Guide $1,100,000","314/47 Cooper Street,",SURRY HILLS,NSW,2010,2,2,0,0,,Peter Mitrovich,Apartment / Unit / Flat
Kerry Wapshott,Laing Real Estate,CONTACT AGENT,"4/16 Royston Street,",DARLINGHURST,NSW,2010,1,1,0,0,,Kerry Wapshott,Apartment / Unit / Flat
Kerry Wapshott,Laing Real Estate,CONTACT AGENT,"3/10A Clapton Place,",DARLINGHURST,NSW,2010,1,1,1,0,,Kerry Wapshott,Apartment / Unit / Flat
Aaron Del Monte,L J HOOKER DOUBLE BAY,"For Sale | $865,000","37/111-115 Foveaux Street,",SURRY HILLS,NSW,2010,1,1,0,67m²,,Aaron Del Monte,Apartment / Unit / Flat
Dean Efrossynis,Laing+Simmons East Group,Contact Agent,"204/389-393 Bourke Street,",SURRY HILLS,NSW,2010,0,1,0,0,,Dean Efrossynis,Studio
Kevin Mendes,Laing+Simmons East Group,Auction,"1306/1 Kings Cross Road,",DARLINGHURST,NSW,2010,2,2,1,0,,Kevin Mendes,Apartment / Unit / Flat
Angelo Bouras,Richardson & Wrench Elizabeth Bay / Potts Point,"For Sale: $1,300,000 - $1,400,000","114/6-14 Oxford Street,",DARLINGHURST,NSW,2010,2,1,1,80m²,,Angelo Bouras,Apartment / Unit / Flat
Walter Antonelli,Highland Double Bay,For Sale,"303/184 Forbes Street,",DARLINGHURST,NSW,2010,2,2,1,131m²,,Walter Antonelli,Apartment / Unit / Flat
Ben Cassen,Sydney Sotheby's International Realty,Contact Agent,"279 Forbes Street,",DARLINGHURST,NSW,2010,5,3,0,0,,Ben Cassen,House
Leo Bo Liu,McConnell Bourn,Offer Welcome,"383 Riley Street,",SURRY HILLS,NSW,2010,4,4,1,0,,Leo Bo Liu,House
Maclay Longhurst,Sydney Sotheby's International Realty,Price on request,"177 Palmer Street,",DARLINGHURST,NSW,2010,4,3,2,0,,Maclay Longhurst,Terrace
,,"$2,480,000","1105/1 Kings Cross Road,",DARLINGHURST,NSW,2010,2,2,1,0,SOLD,,Apartment / Unit / Flat
,,"$2,010,000","47 High Holborn Street,",SURRY HILLS,NSW,2010,3,1,0,0,SOLD,"Picture of 47 High Holborn Street, SURRY HILLS NSW 2010",House
,,"$580,000","1406/38-52 College Street,",DARLINGHURST,NSW,2010,1,1,0,0,SOLD,"Picture of 1406/38-52 College Street, DARLINGHURST NSW 2010",Apartment / Unit / Flat
MARK BENCE,Bence Property Group,"LARGE BALCONY, SUNNY WITH CITY VIEWS","1/2-4 Bellevue Street,",SURRY HILLS,NSW,2010,1,1,0,0,,MARK BENCE,Apartment / Unit / Flat
Oceanviews.com.au,,"Price Guide $800,000","Poplar Street,",SURRY HILLS,NSW,2010,1,1,0,0,,Oceanviews.com.au,Apartment / Unit / Flat
Jack McGhee,Ray White Eastern Beaches,"Guide $700,000","10/32-40 Holt Street,",SURRY HILLS,NSW,2010,1,1,0,69m²,,Jack McGhee,Apartment / Unit / Flat
Con Fotaras,Ray White Touma Taylor,Contact Agent,"26/251-263 Goulburn Street,",SURRY HILLS,NSW,2010,3,2,1,0,,Con Fotaras,Apartment / Unit / Flat
Josh Barlow,McGrath Surry Hills,"Guide $800,000 - $850,000","905/174-186 Goulburn Street,",SURRY HILLS,NSW,2010,1,1,1,0,,Josh Barlow,Apartment / Unit / Flat
Shannan Whitney,BresicWhitney Inner East,"Guide $6,000,000","15 Darley Street,",DARLINGHURST,NSW,2010,5,2,1,185m²,,Shannan Whitney,House
Josh Fleming,BresicWhitney Inner East,"For sale $725,000 - $775,000","21/517 Elizabeth Street,",SURRY HILLS,NSW,2010,1,1,0,0,,Josh Fleming,Apartment / Unit / Flat
Blair Cardile,Belle Property Surry Hills,For Sale - Contact Agent,"304/302-308 Crown Street,",DARLINGHURST,NSW,2010,0,1,0,0,,Blair Cardile,Studio
Dalton Stewart,Ray White Touma Taylor,Contact Agent,"2/44 Hardie Street,",DARLINGHURST,NSW,2010,1,1,0,0,,Dalton Stewart,Apartment / Unit / Flat
James Dunn,Richardson & Wrench Double Bay,AUCTION,"57/15-19 Boundary Street,",DARLINGHURST,NSW,2010,0,1,0,0,,James Dunn,Studio
Richard Li,A&E Real Estate,JUST LISTED,"3/30 Nobbs St,",SURRY HILLS,NSW,2010,1,1,1,0,,Richard Li,Apartment / Unit / Flat
Rohan Alexander,Lifestyle Property Agency,Contact Agent,"301/117 Kippax Street,",SURRY HILLS,NSW,2010,2,2,1,0,,Lifestyle Property Agency,Apartment / Unit / Flat
Fraser Turvey,McGrath Paddington,Contact Agent,"255 Bourke Street,",DARLINGHURST,NSW,2010,3,3,0,0,,Fraser Turvey,House
Nicholas Murray,Murray Property,"For Sale $795,000","1/533 Elizabeth Street,",SURRY HILLS,NSW,2010,1,1,0,0,,Nicholas Murray,Apartment / Unit / Flat
MARK LOWE,TRG,Contact Agent,"51-55 Reservoir Street,",SURRY HILLS,NSW,2010,3,1,0,271m²,,MARK LOWE,House
Ben Collier,The Agency,Contact Agent,"9/2 Kings Lane,",DARLINGHURST,NSW,2010,3,2,2,254m²,,Ben Collier,Apartment / Unit / Flat
Ben Collier,The Agency,Expressions of Interest,"'Iona' 2 Darley Street,",DARLINGHURST,NSW,2010,7,7,6,"2,716m²",,Ben Collier,House
ADAM REGAN,TRG,For Sale,"2406/1 Kings Cross Road,",DARLINGHURST,NSW,2010,4,4,2,0,,ADAM REGAN,Apartment / Unit / Flat
Nick Scognamiglio,Little - Sydney East,Expressions of Interest,"161 Palmer Street,",DARLINGHURST,NSW,2010,5,2,1,0,,Nick Scognamiglio,House
Shelley Xiaoxi Wang,Landon Realty,For Sale,"434/517-527 Elizabeth St,",SURRY HILLS,NSW,2010,2,2,1,0,,Shelley Xiaoxi Wang,Apartment / Unit / Flat
,,"$2,480,000","1105/1 Kings Cross Road,",DARLINGHURST,NSW,2010,2,2,1,0,SOLD,"Picture of 1105/1 Kings Cross Road, DARLINGHURST NSW 2010",Apartment / Unit / Flat
,,"$2,010,000","47 High Holborn Street,",SURRY HILLS,NSW,2010,3,1,0,0,SOLD,"Picture of 47 High Holborn Street, SURRY HILLS NSW 2010",House
,,"$580,000","1406/38-52 College Street,",DARLINGHURST,NSW,2010,1,1,0,0,SOLD,"Picture of 1406/38-52 College Street, DARLINGHURST NSW 2010",Apartment / Unit / Flat
Edward Brown,Belle Property Bondi Junction,Contact Agent,"23/3a Farrell Avenue,",DARLINGHURST,NSW,2010,1,1,0,0,,Edward Brown,Apartment / Unit / Flat
Tolga Ozer,Boutique Property Agents,Contact Agent,"204/177-185 William Street,",DARLINGHURST,NSW,2010,1,1,0,0,,Tolga Ozer,Apartment / Unit / Flat
Kevin Fine,,Auction,"9/57 Craigend Street,",DARLINGHURST,NSW,2010,1,1,0,0,NEW,Kevin Fine,Apartment / Unit / Flat
,,Contact Agent,"15/8 Norman Street,",DARLINGHURST,NSW,2010,2,2,1,0,,Dentown Pty Ltd,Townhouse
,,For Sale,"18/587-589 Riley Street,",SURRY HILLS,NSW,2010,1,1,0,0,,Agents and Co Property Group,Apartment / Unit / Flat
,,Contact agent,"63-65 Flinders Street,",SURRY HILLS,NSW,2010,12,4,0,219m²,,BresicWhitney Inner East,House
,,"Guide $1,075,000","16/533-535 Elizabeth Street,",SURRY HILLS,NSW,2010,1,1,1,0,,BresicWhitney Inner East,Apartment / Unit / Flat
,,"Guide $3,800,000","164 Devonshire Street,",SURRY HILLS,NSW,2010,4,5,4,256m²,,BresicWhitney Inner East,Terrace
,,"Guide $2,200,000","22/533-535 Elizabeth Street,",SURRY HILLS,NSW,2010,2,2,1,0,,BresicWhitney Inner East,Apartment / Unit / Flat
,,Motivated Vendor,"84/230 Elizabeth Street,",SURRY HILLS,NSW,2010,1,1,0,0,,Raine & Horne Concord/Strathfield,Apartment / Unit / Flat
,,For Sale,"491-493 Elizabeth Street,",SURRY HILLS,NSW,2010,24,9,5,0,,Sydney Sotheby's International Realty,House
,,For Sale,"20/471 South Dowling Street,",SURRY HILLS,NSW,2010,2,1,1,0,UPDATED,LJ Hooker Gordon,Apartment / Unit / Flat
,,"Guide $2,300,000","546 Cleveland Street,",SURRY HILLS,NSW,2010,4,4,1,0,,,Terrace
,,Price Guide $1.35M plus,"500 Elizabeth Street,",SURRY HILLS,NSW,2010,2,1,1,0,,Sydney Prestige Properties,Apartment / Unit / Flat
,,"PRICE GUIDE $880,000","6/4-10 Dawson St,",SURRY HILLS,NSW,2010,1,1,0,0,,The Property Investors Alliance,Apartment / Unit / Flat
,,"$460,000","UNIT 1208/38-52 COLLEGE STREET,",DARLINGHURST,NSW,2010,0,1,0,"1,207m²",,Property Now,Apartment / Unit / Flat
,,"$1,190,000","5/15 Little Bourke Street,",SURRY HILLS,NSW,2010,2,2,1,0,,Blomfield Real Estate,Apartment / Unit / Flat
,,"For Sale - $530,000","132/220-234 Goulburn Street,",DARLINGHURST,NSW,2010,0,1,0,36m²,,Raine & Horne Kingsford / Kensington,Studio
,,"$ 660,000-$700,000","10/12 Royston Street,",DARLINGHURST,NSW,2010,1,1,0,0,,Seascape RE,Apartment / Unit / Flat
,,"$650,000","303/144-150 Liverpool Street,",DARLINGHURST,NSW,2010,0,1,0,0,,MyPlace Estate Agents,Studio
,,"$2,480,000","1105/1 Kings Cross Road,",DARLINGHURST,NSW,2010,2,2,1,0,SOLD,"Picture of 1105/1 Kings Cross Road, DARLINGHURST NSW 2010",Apartment / Unit / Flat
,,"$2,010,000","47 High Holborn Street,",SURRY HILLS,NSW,2010,3,1,0,0,SOLD,"Picture of 47 High Holborn Street, SURRY HILLS NSW 2010",House
,,"$580,000","1406/38-52 College Street,",DARLINGHURST,NSW,2010,1,1,0,0,SOLD,"Picture of 1406/38-52 College Street, DARLINGHURST NSW 2010",Apartment / Unit / Flat
,,"Auction Guide $1,320,000","47/156 Chalmers Street,",SURRY HILLS,NSW,2010,2,2,2,0,NEW,"Picture of 47/156 Chalmers Street, SURRY HILLS NSW 2010",Apartment / Unit / Flat
,,JUST LISTED,"11 west ave,",DARLINGHURST,NSW,2010,4,3,1,0,,"Picture of 11 west ave, DARLINGHURST NSW 2010",House
,,"Auction Guide $1,280,000","32/102-104 Albion Street,",SURRY HILLS,NSW,2010,2,2,1,157m²,,"Picture of 32/102-104 Albion Street, SURRY HILLS NSW 2010",Apartment / Unit / Flat
,,"$2,480,000","1105/1 Kings Cross Road,",DARLINGHURST,NSW,2010,2,2,1,0,SOLD,"Picture of 1105/1 Kings Cross Road, DARLINGHURST NSW 2010",Apartment / Unit / Flat
,,"$2,010,000","47 High Holborn Street,",SURRY HILLS,NSW,2010,3,1,0,0,SOLD,"Picture of 47 High Holborn Street, SURRY HILLS NSW 2010",House
,,"$580,000","1406/38-52 College Street,",DARLINGHURST,NSW,2010,1,1,0,0,SOLD,"Picture of 1406/38-52 College Street, DARLINGHURST NSW 2010",Apartment / Unit / Flat
