agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
,,"$820,000","11 Parkinson Street,",MUIRHEAD,NT,0810,4,2,2,0,SOLD,"Picture of 11 Parkinson Street, MUIRHEAD NT 0810",House
,,"$450,000","131 Trower Road,",ALAWA,NT,0810,3,1,4,0,SOLD,"Picture of 131 Trower Road, ALAWA NT 0810",House
,,"$575,000","4 Creswell Street,",TIWI,NT,0810,3,1,2,0,SOLD,"Picture of 4 Creswell Street, TIWI NT 0810",House
Judy Blore,,"PRICE GUIDE $270,000","2/27 Bougainvilia Street,",NIGHTCLIFF,NT,0810,1,1,1,84m²,,"Picture of 2/27 Bougainvilia Street, NIGHTCLIFF NT 0810",Apartment / Unit / Flat
Paige Crow,,"Buying Guide $385,000","20/73 Progress Drive,",NIGHTCLIFF,NT,0810,2,1,1,120m²,,"Picture of 20/73 Progress Drive, NIGHTCLIFF NT 0810",Apartment / Unit / Flat
Derek Hart,,FASTRAK,"1/15 Newmarch Street,",MUIRHEAD,NT,0810,4,2,2,463m²,,Derek Hart,Semi-detached
Stephanie Otto,,"$415,000","103/21 Sergison Circuit,",RAPID CREEK,NT,0810,2,2,2,151m²,,Stephanie Otto,Apartment / Unit / Flat
Akansh Batta,,"Buying Guide $715,000","50 Blackburn Street,",MUIRHEAD,NT,0810,4,2,2,449m²,,Akansh Batta,House
,,"Offers over $320,000 considered.","9/14 Hickory Street,",NIGHTCLIFF,NT,0810,2,1,1,0,UPDATED,Home Zone NT,Apartment / Unit / Flat
,,"$685,000 NEGOTIABLE","17 Stedcombe Street,",ALAWA,NT,0810,4,1,2,919m²,,Billy Nida Realty,House
,,"$425,000","2/6 Wilson cres,",MOIL,NT,0810,2,1,1,100m²,,Sam Wilks Real Estate,Apartment / Unit / Flat
,,"Offers over $520,000","102B/65 Progress Drive,",NIGHTCLIFF,NT,0810,3,2,2,0,,Wealthmax Real Estate,Apartment / Unit / Flat
,,Offers over $2.4 Million,"186 Casuarina Drive,",NIGHTCLIFF,NT,0810,4,3,2,0,,Colliers International Darwin,House
,,"Offers Over $600,000","7 & 8/19 Gulida Crescent,",LYONS,NT,0810,3,2,2,0,,Ray White Darwin,House
,,"$300,000","27/89 Aralia St,",RAPID CREEK,NT,0810,2,1,1,0,,RentBetter,Apartment / Unit / Flat
,,$450K,"19 Craig Crescent,",COCONUT GROVE,NT,0810,0,0,0,0,,Sale by Home Owner,Vacant land
,,"Price guide $420,000","5/25 sunset drive,",COCONUT GROVE,NT,0810,2,2,2,147m²,,@realty,Apartment / Unit / Flat
,,"OVER $450,000","21 Annaburroo Crescent,",TIWI,NT,0810,3,1,2,830m²,,@realty,House
,,"Price Guide $390,000","6/36 Sergison Circuit,",RAPID CREEK,NT,0810,3,1,2,0,,Real Estate Central NT,Apartment / Unit / Flat
,,"Price Guide $315,000","5/36 Sergison Circuit,",RAPID CREEK,NT,0810,2,1,1,62m²,,Real Estate Central NT,Apartment / Unit / Flat
,,"$320,000","2/26 Lakeside Drive,",ALAWA,NT,0810,3,1,1,136m²,,Real Estate Central NT,Apartment / Unit / Flat
,,"$1,050,000","9 Weedon Street,",WANGURI,NT,0810,6,3,4,801m²,,For Sale By Owner Australia,House
,,"$770,000","6 Demda Circuit,",LYONS,NT,0810,4,2,4,646m²,,Real Estate Central NT,House
,,"$820,000","11 Parkinson Street,",MUIRHEAD,NT,0810,4,2,2,0,SOLD,"Picture of 11 Parkinson Street, MUIRHEAD NT 0810",House
,,"$450,000","131 Trower Road,",ALAWA,NT,0810,3,1,4,0,SOLD,"Picture of 131 Trower Road, ALAWA NT 0810",House
,,"$575,000","4 Creswell Street,",TIWI,NT,0810,3,1,2,0,SOLD,"Picture of 4 Creswell Street, TIWI NT 0810",House
,,"OFFERS OVER $1,580,000","50 Bridge Street,",MUIRHEAD,NT,0810,5,3,7,"4,020m²",,Billy Nida Realty,House
,,"Price Guide $289,000","7/95 Aralia Street,",RAPID CREEK,NT,0810,2,1,1,78m²,,Real Estate Central NT,Apartment / Unit / Flat
,,FASTRAK,"85 Britomart Gardens,",ALAWA,NT,0810,4,2,2,809m²,,Elders Top End Group,House
,,"$249,000","11/89 Aralia Street,",RAPID CREEK,NT,0810,1,1,1,0,,No Agent Property,Apartment / Unit / Flat
,,Offers over $1.1mil,"8 Diditma Street,",LYONS,NT,0810,4,2,2,610m²,,O'Donoghues First National,House
,,"$470,000","5/336 Casuarina Drive,",RAPID CREEK,NT,0810,2,2,1,0,,buymyplace,Apartment / Unit / Flat
,,"$990,000 - Rental income $85K per year","8 Fuhrmann Street,",MUIRHEAD,NT,0810,4,4,4,450m²,,For Sale By Owner Australia,House
,,"Offers Over $875,000","79 Newmarch Street,",MUIRHEAD,NT,0810,4,2,2,562m²,,Ellis Parker Real Estate,House
,,"Offers over $795,000","1 Barratt Street,",MUIRHEAD,NT,0810,4,2,2,0,,Real Estate Central Projects Pty Ltd,House
,,"OFFERS OVER $700,000","3 Margaritis Street,",WANGURI,NT,0810,4,2,4,809m²,,Elders Top End Group,House
,,"$450,000","6/16 Hickory Street,",NIGHTCLIFF,NT,0810,2,2,1,157m²,,For Sale By Owner Australia,Apartment / Unit / Flat
,,"Investors! $399,000","26/7B Gsell Street,",CASUARINA,NT,0810,2,2,2,0,,Real Estate Central NT,Apartment / Unit / Flat
,,"$435,000","5/25 Sunset Drive,",COCONUT GROVE,NT,0810,2,2,2,145m²,,Sale by Home Owner,House
,,"$890,000","14 Teatree Street,",LEE POINT,NT,0810,4,4,2,486m²,,O'Donoghues First National,House
,,"OFFERS OVER $720,000","34 Withnall Circuit,",MUIRHEAD,NT,0810,4,2,2,540m²,,Elders Top End Group,House
,,"Price Guide $400,000- $420,000","15/171 Dick Ward Drive,",NIGHTCLIFF,NT,0810,2,2,2,136m²,,Wealthmax Real Estate,Apartment / Unit / Flat
,,"$820,000","11 Parkinson Street,",MUIRHEAD,NT,0810,4,2,2,0,SOLD,"Picture of 11 Parkinson Street, MUIRHEAD NT 0810",House
,,"$450,000","131 Trower Road,",ALAWA,NT,0810,3,1,4,0,SOLD,"Picture of 131 Trower Road, ALAWA NT 0810",House
,,"$575,000","4 Creswell Street,",TIWI,NT,0810,3,1,2,0,SOLD,"Picture of 4 Creswell Street, TIWI NT 0810",House
,,"$450,000","17/82 Nightcliff Rd,",RAPID CREEK,NT,0810,2,2,2,157m²,,"Picture of 17/82 Nightcliff Rd, RAPID CREEK NT 0810",Apartment / Unit / Flat
,,$755 000,"12 Matla Crescent,",LYONS,NT,0810,4,2,2,607m²,,"Picture of 12 Matla Crescent, LYONS NT 0810",House
,,"$429,000","4/14 Sergison Circuit,",RAPID CREEK,NT,0810,2,2,2,134m²,,O'Donoghues First National,Apartment / Unit / Flat
,,"$480,000","14/82 Nightcliff Road,",NIGHTCLIFF,NT,0810,2,2,2,0,,LJ Hooker Darwin,Apartment / Unit / Flat
,,"$460,000","Apartment 5/171 Dick Ward Drive,",NIGHTCLIFF,NT,0810,2,2,2,0,,buymyplace,Apartment / Unit / Flat
,,"$839,000","7 Gardenia Street,",NIGHTCLIFF,NT,0810,3,2,2,"1,110m²",,Sale by Home Owner,House
,,"$400,000","117/15 Musgrave Crescent,",COCONUT GROVE,NT,0810,2,2,2,100m²,,,Apartment / Unit / Flat
,,Expressions of Interest,"33 Orchard Road,",COCONUT GROVE,NT,0810,9,2,8,"3,760m²",,,House
,,"Offers Over $300,000 Considered","13/83 Aralia Street,",RAPID CREEK,NT,0810,2,1,1,0,,,Apartment / Unit / Flat
,,"$650,000","2 Rattray Street,",NAKARA,NT,0810,3,1,0,865m²,,,House
,,"$355,000","5/37 Sunset Drive,",COCONUT GROVE,NT,0810,2,1,2,0,,,Apartment / Unit / Flat
,,"$349,000","3/40 Kurrajong Crescent,",NIGHTCLIFF,NT,0810,2,1,1,0,,,Apartment / Unit / Flat
,,"$260,000","5/11 Nation Crescent,",COCONUT GROVE,NT,0810,2,1,1,0,,,Apartment / Unit / Flat
,,"Offers over $405,000","10/171 Dick Ward Drive,",NIGHTCLIFF,NT,0810,2,2,2,136m²,,,Apartment / Unit / Flat
,,"$315,000","1/5 Hart Court,",COCONUT GROVE,NT,0810,2,1,1,0,,,Apartment / Unit / Flat
,,"Offer Over $450,000","4/82 Nightcliff Road,",RAPID CREEK,NT,0810,2,2,2,0,,,Apartment / Unit / Flat
,,"$820,000","11 Parkinson Street,",MUIRHEAD,NT,0810,4,2,2,0,SOLD,"Picture of 11 Parkinson Street, MUIRHEAD NT 0810",House
,,"$450,000","131 Trower Road,",ALAWA,NT,0810,3,1,4,0,SOLD,"Picture of 131 Trower Road, ALAWA NT 0810",House
,,"$575,000","4 Creswell Street,",TIWI,NT,0810,3,1,2,0,SOLD,"Picture of 4 Creswell Street, TIWI NT 0810",House
,,Please Contact Agent,"1 Claymore Circuit,",BRINKIN,NT,0810,6,4,5,"1,050m²",,"Picture of 1 Claymore Circuit, BRINKIN NT 0810",House
,,Price Guide $2.9 Million Plus,"214 Casuarina Drive,",NIGHTCLIFF,NT,0810,4,4,3,923m²,,"Picture of 214 Casuarina Drive, NIGHTCLIFF NT 0810",House
,,"OFFERS OVER $520,000","118 Tiwi Gardens,",TIWI,NT,0810,0,0,8,817m²,,"Picture of 118 Tiwi Gardens, TIWI NT 0810",House
,,"$295,000","11/41 Progress Drive,",NIGHTCLIFF,NT,0810,2,1,1,0,,,Apartment / Unit / Flat
,,"$429,000.00","302/21 Sergison Circuit,",NIGHTCLIFF,NT,0810,2,2,2,0,,,Apartment / Unit / Flat
,,"$330,000","4/5 Hart Court,",COCONUT GROVE,NT,0810,2,1,1,0,,,Apartment / Unit / Flat
,,"$820,000","11 Parkinson Street,",MUIRHEAD,NT,0810,4,2,2,0,SOLD,"Picture of 11 Parkinson Street, MUIRHEAD NT 0810",House
,,"$450,000","131 Trower Road,",ALAWA,NT,0810,3,1,4,0,SOLD,"Picture of 131 Trower Road, ALAWA NT 0810",House
,,"$575,000","4 Creswell Street,",TIWI,NT,0810,3,1,2,0,SOLD,"Picture of 4 Creswell Street, TIWI NT 0810",House
