agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Jeffrey Li,Midland Realty Group,Contact Agent,"611/88B Christie Street,",ST LEONARDS,NSW,2065,2,2,1,115m²,,"Picture of 611/88B Christie Street, ST LEONARDS NSW 2065",Apartment / Unit / Flat
Wayne Marriott,Marriott Lane Real Estate,"Price Guide: $1,600,00","3/6 Boronia Street,",WOLLSTONECRAFT,NSW,2065,3,2,1,0,NEW,Marriott Lane Real Estate,Townhouse
Brad Cole,Northside Realtors,Auction - Price on Request,"4/8 Gillies Street,",WOLLSTONECRAFT,NSW,2065,2,1,1,0,NEW,Brad Cole,Apartment / Unit / Flat
Chris Davies,Belle Property Crows Nest,Auction - Saturday 1st March,"201/8 Duntroon Avenue,",ST LEONARDS,NSW,2065,2,2,1,0,NEW,Chris Davies,Apartment / Unit / Flat
Peter Chauncy,McGrath Crows Nest,Auction Guide: Price on request,"7A Merrenburn Avenue,",NAREMBURN,NSW,2065,4,3,1,360m²,NEW,Peter Chauncy,House
Chris Girling,Ray White Lower North Shore Group,Auction - Contact Agent,"2/1 Macarthur Avenue,",CROWS NEST,NSW,2065,2,1,0,0,NEW,Chris Girling,Apartment / Unit / Flat
Sean St Clair,Holmes St. Clair,Price guide - Contact agent,"9/49 Lithgow Street,",ST LEONARDS,NSW,2065,3,2,2,0,NEW,Sean St Clair,Apartment / Unit / Flat
Hamish Gibbs,McGrath Crows Nest,"Auction Guide $1,050,000","69/236 Pacific Highway,",CROWS NEST,NSW,2065,2,2,1,0,NEW,Hamish Gibbs,Apartment / Unit / Flat
Brad Cole,Northside Realtors,Auction - Price on Request,"4/133 Willoughby Road,",NAREMBURN,NSW,2065,2,1,1,0,NEW,Brad Cole,Apartment / Unit / Flat
Jeffrey Li,Midland Realty Group,Expression of Interest,"5701/500 Pacific Highway,",ST LEONARDS,NSW,2065,4,4,3,454m²,NEW,Jeffrey Li,Apartment / Unit / Flat
David Gillan,Ray White Lower North Shore Group,Contact David,"3/2a Hume Street,",WOLLSTONECRAFT,NSW,2065,3,2,2,0,NEW,David Gillan,Townhouse
Koji Amaike,Nova Realty Group,Auction : Contact Agent,"1003/48 Atchison Street,",ST LEONARDS,NSW,2065,2,2,2,0,NEW,Koji Amaike,Apartment / Unit / Flat
Gerard Marino,The Property Lab,"Auction Guide $800,000","R214/200-220 Pacific Highway,",CROWS NEST,NSW,2065,1,1,1,0,NEW,Gerard Marino,Apartment / Unit / Flat
Victoria Liu,Richardson & Wrench North Sydney,Auction - Contact Agent,"3/60 Shirley Road,",WOLLSTONECRAFT,NSW,2065,2,1,0,0,NEW,Victoria Liu,Apartment / Unit / Flat
Aris Varvarian,McGrath Crows Nest,"Auction Guide: $750,000","9/70 Chandos Street,",ST LEONARDS,NSW,2065,1,1,0,85m²,NEW,Aris Varvarian,Apartment / Unit / Flat
James Bennett,Belle Property Lane Cove,"AUCTION, Contact Agent","39 Greenwich Road,",GREENWICH,NSW,2065,4,3,3,0,NEW,James Bennett,House
Edwin Tai,Ace Properties,"$1,050,000","4/15 Herbert Street,",NAREMBURN,NSW,2065,2,2,1,0,NEW,Edwin Tai,Apartment / Unit / Flat
Minh Tran,Three Property,"$1,250,000","49/545 Pacific Highway Street,",ST LEONARDS,NSW,2065,2,2,1,0,NEW,Three Property,Apartment / Unit / Flat
,,"$1,930,000","3/23 Shirley Road,",WOLLSTONECRAFT,NSW,2065,3,2,1,0,SOLD,"Picture of 3/23 Shirley Road, WOLLSTONECRAFT NSW 2065",Apartment / Unit / Flat
,,"$1,900,000","2803/500 Pacific Highway,",ST LEONARDS,NSW,2065,2,2,1,0,SOLD,"Picture of 2803/500 Pacific Highway, ST LEONARDS NSW 2065",Apartment / Unit / Flat
,,"$750,000","44/13 Herbert Street,",ST LEONARDS,NSW,2065,1,1,0,0,SOLD,"Picture of 44/13 Herbert Street, ST LEONARDS NSW 2065",Apartment / Unit / Flat
