agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
Domenic Maxwell,Ray White Upper North Shore,For Sale $980k - $1.07m,"7/1316 Pacific Highway,",TURRAMURRA,NSW,2074,3,2,2,0,UPDATED,Domenic Maxwell,Apartment / Unit / Flat
,,"$2,309,000","53 Holmes Street,",TURRAMURRA,NSW,2074,4,2,2,"1,107m²",SOLD,"Picture of 53 Holmes Street, TURRAMURRA NSW 2074",House
,,"$2,050,000","57 Holmes Street,",TURRAMURRA,NSW,2074,4,2,2,929m²,SOLD,"Picture of 57 Holmes Street, TURRAMURRA NSW 2074",House
,,"$2,390,000","76 Kissing Point Road,",TURRAMURRA,NSW,2074,4,2,3,"1,195m²",SOLD,"Picture of 76 Kissing Point Road, TURRAMURRA NSW 2074",House
Matt Bolin,Ray White Upper North Shore,Auction Saturday 22 February - In Rooms,"305/23-29 Gilroy Road,",TURRAMURRA,NSW,2074,3,2,2,0,,Matt Bolin,Apartment / Unit / Flat
Ross Mundy,The Marshall Group RE,Auction Saturday 22nd of February at 10:00am,"9 Banks Avenue,",TURRAMURRA,NSW,2074,5,4,2,0,,Ross Mundy,House
Michael Dempsey,Ray White Upper North Shore,"Auction Saturday 22 February, 10am onsite","7 Boondah Place,",WARRAWEE,NSW,2074,5,3,2,935m²,,Michael Dempsey,House
Michael Dempsey,Ray White Upper North Shore,"Auction Saturday 22 February, 4pm","15 Bangalla Street,",WARRAWEE,NSW,2074,5,3,2,"1,265m²",,Michael Dempsey,House
Susan Astridge,Stone Real Estate Wahroonga / Turramurra,Auction 22nd February,"8 Yosefa Avenue,",WARRAWEE,NSW,2074,5,2,2,910m²,,Susan Astridge,House
Liana Power,Ray White Upper North Shore,"Auction Saturday 22 February, 3pm","75 Warragal Road,",TURRAMURRA,NSW,2074,5,4,1,"1,100m²",,Liana Power,House
Adam McKay,Ray White Upper North Shore,"Auction Saturday 1 March, 5pm","2 Laurel Avenue,",WARRAWEE,NSW,2074,5,3,2,"1,043m²",,Adam McKay,House
Ray Talati,DiJones Upper North Shore,"Auction Guide $650,000","80/5-15C Lamond Drive,",TURRAMURRA,NSW,2074,1,1,1,0,,Ray Talati,Apartment / Unit / Flat
Tom Lintott,The Marshall Group RE,Auction 22nd February at 11.30am,"47 Alice Street,",TURRAMURRA,NSW,2074,5,4,4,929m²,,Tom Lintott,House
Tom Lintott,The Marshall Group RE,Auction 22nd February at 12.30pm,"40 Bowen Avenue,",TURRAMURRA,NSW,2074,5,3,4,"1,220m²",,Tom Lintott,House
Carl Ferris,The Marshall Group RE,Auction 1st March,"11/3 Wonga Wonga Street,",TURRAMURRA,NSW,2074,4,3,2,0,,Carl Ferris,Townhouse
Adam McKay,Ray White Upper North Shore,"For Sale $4,600,000","7 Warrangi Street,",TURRAMURRA,NSW,2074,5,4,2,"1,562m²",,Adam McKay,House
Jessica Cao,Ray White Upper North Shore,"Auction guide: $1,690,000","8/6 Finlay Road,",TURRAMURRA,NSW,2074,4,2,2,0,,Jessica Cao,Townhouse
Julie Rodgers,Turramurra North Real Estate,Contact Agent,"22 Ellalong Road,",TURRAMURRA,NSW,2074,5,2,2,898m²,,Julie Rodgers,House
Susan Astridge,Stone Real Estate Wahroonga / Turramurra,Auction 15th Feburary,"6 Kirkpatrick Street,",TURRAMURRA,NSW,2074,6,3,2,"1,171m²",,Susan Astridge,House
Fiona Thomas,The Marshall Group RE,Auction Saturday 15th Feb 2.30pm,"6 Laurel Avenue,",TURRAMURRA,NSW,2074,5,4,3,"1,568m²",,Fiona Thomas,House
Linda Ratcliff,DiJones Upper North Shore,"Auction Guide $2,900,000","3 Bowen Avenue,",TURRAMURRA,NSW,2074,5,3,2,949m²,,Linda Ratcliff,House
Liana Power,Ray White Upper North Shore,"Auction Saturday 8 February, 12pm ONSITE","36 Vernon Street,",TURRAMURRA,NSW,2074,4,2,1,"1,081m²",AUCTION SAT 8 FEB,Liana Power,House
Liana Power,Ray White Upper North Shore,Auction,"3 Hicks Avenue,",TURRAMURRA,NSW,2074,3,2,2,923m²,AUCTION SAT 8 FEB,Liana Power,House
Domenic Maxwell,Ray White Upper North Shore,"Auction Tuesday 18 February, 6pm","527/1454 Pacific Highway,",TURRAMURRA,NSW,2074,1,1,1,0,,Domenic Maxwell,Apartment / Unit / Flat
,,"$2,309,000","53 Holmes Street,",TURRAMURRA,NSW,2074,4,2,2,"1,107m²",SOLD,"Picture of 53 Holmes Street, TURRAMURRA NSW 2074",House
,,"$2,050,000","57 Holmes Street,",TURRAMURRA,NSW,2074,4,2,2,929m²,SOLD,"Picture of 57 Holmes Street, TURRAMURRA NSW 2074",House
,,"$2,390,000","76 Kissing Point Road,",TURRAMURRA,NSW,2074,4,2,3,"1,195m²",SOLD,"Picture of 76 Kissing Point Road, TURRAMURRA NSW 2074",House
Matt Bolin,Ray White Upper North Shore,For Sale - Contact Agent,"400A Bobbin Head Road,",TURRAMURRA,NSW,2074,5,3,2,"5,760m²",,Matt Bolin,House
Matt Bolin,Ray White Upper North Shore,"Auction Saturday 15 February, 4pm","4 Avoca Road,",TURRAMURRA,NSW,2074,5,3,2,834m²,,Matt Bolin,House
Michael Walter,First National Avenue,CONTACT AGENT,"302/2A Eulbertie Avenue,",WARRAWEE,NSW,2074,3,2,2,188m²,,Michael Walter,Apartment / Unit / Flat
Domenic Maxwell,Ray White Upper North Shore,"For Sale $859,000","6/1 Lamond Drive,",TURRAMURRA,NSW,2074,2,2,1,0,,Domenic Maxwell,Apartment / Unit / Flat
Domenic Maxwell,Ray White Upper North Shore,"For Sale $689,000","13/1292 Pacific Highway,",TURRAMURRA,NSW,2074,2,1,1,0,,Domenic Maxwell,Apartment / Unit / Flat
Domenic Maxwell,Ray White Upper North Shore,For Sale - Contact Agent,"44/1 Lamond Drive,",TURRAMURRA,NSW,2074,1,1,1,0,,Domenic Maxwell,Apartment / Unit / Flat
Nick Muzha,McGrath Wahroonga,"Auction Guide $3,000,000","156 Bobbin Head Road,",TURRAMURRA,NSW,2074,4,2,3,958m²,,Nick Muzha,House
Penelope Prior,DiJones Upper North Shore,For Sale - Contact Agent,"7/6 King Street,",TURRAMURRA,NSW,2074,3,2,1,0,,Penelope Prior,Apartment / Unit / Flat
Andy Lin,Uniland Real Estate | Epping & Castle Hill,Auction if not sold prior,"1258 Pacific Highway,",TURRAMURRA,NSW,2074,5,4,4,936m²,,Andy Lin,House
Graeme Squires,ChanYahl,"Auction Guide $1,800,000 -Tue 18th Feb","5 Rothwell Road,",TURRAMURRA,NSW,2074,2,1,1,0,,Graeme Squires,House
David Walker,Ray White Upper North Shore,"Auction Saturday 8 March, 3pm","25 Gwydir Avenue,",TURRAMURRA,NSW,2074,5,4,3,935m²,,David Walker,House
Adam McKay,Ray White Upper North Shore,"Auction Saturday 8 February, 4pm","7 Ku-Ring-Gai Avenue,",TURRAMURRA,NSW,2074,5,2,2,"1,075m²",AUCTION SAT 8 FEB,Adam McKay,House
Anna Cavill,The Cavill Group,Auction 22nd February 4pm,"64 Finlay Road,",TURRAMURRA,NSW,2074,5,2,2,"4,030m²",,Anna Cavill,House
Anna Cavill,The Cavill Group,Auction 22nd February 4pm,"7a Nambucca Street,",TURRAMURRA,NSW,2074,4,2,2,431m²,,Anna Cavill,House
Matt Bolin,Ray White Upper North Shore,"Auction Saturday 8 February, 4pm","4 Murrua Road,",TURRAMURRA,NSW,2074,4,2,2,961m²,AUCTION SAT 8 FEB,Matt Bolin,House
Domenic Maxwell,Ray White Upper North Shore,"For Sale $559,000","49/1 Lamond Drive,",TURRAMURRA,NSW,2074,1,1,1,0,,Domenic Maxwell,Apartment / Unit / Flat
,,By negotiation,"416 Bobbin Head Road,",NORTH TURRAMURRA,NSW,2074,6,4,2,951m²,,,House
Sash Aptaker,Aptaker & Associates,For Sale | Contact Agent,"2D Ancona Road,",TURRAMURRA,NSW,2074,3,3,2,0,NEW HOME,Sash Aptaker,New house and land
,,3 Bed From $2.5m,"17-21 Gilroy Road,",TURRAMURRA,NSW,2074,3,2,2,0,NEW HOME,,New apartments / off the plan
Wendy Xu,Sydney Sotheby's International Realty,Expressions of Interest,"385 Bobbin Head Road,",TURRAMURRA,NSW,2074,7,5,10,1.01ha,,Wendy Xu,House
,,"$2,309,000","53 Holmes Street,",TURRAMURRA,NSW,2074,4,2,2,"1,107m²",SOLD,"Picture of 53 Holmes Street, TURRAMURRA NSW 2074",House
,,"$2,050,000","57 Holmes Street,",TURRAMURRA,NSW,2074,4,2,2,929m²,SOLD,"Picture of 57 Holmes Street, TURRAMURRA NSW 2074",House
,,"$2,390,000","76 Kissing Point Road,",TURRAMURRA,NSW,2074,4,2,3,"1,195m²",SOLD,"Picture of 76 Kissing Point Road, TURRAMURRA NSW 2074",House
Matt Bolin,Ray White Upper North Shore,For Sale - Contact Agent,"30/28 Curagul Road,",TURRAMURRA,NSW,2074,1,1,0,0,,"Picture of 30/28 Curagul Road, TURRAMURRA NSW 2074",Retirement Living
,,"For Sale $3,550,000","7 Camden Gardens,",TURRAMURRA,NSW,2074,6,3,2,935m²,,DiJones Upper North Shore,House
,,"Auction Guide $4,000,000 - $4,400,000","376 Bobbin Head Road,",TURRAMURRA,NSW,2074,6,7,2,930m²,,DiJones Upper North Shore,House
,,For Sale - Contact Agent,"63 Eastern Road,",TURRAMURRA,NSW,2074,5,4,2,"1,071m²",,DiJones Upper North Shore,House
,,Auction 1st of March,"12,12A,14 Denman Street,",TURRAMURRA,NSW,2074,4,2,2,"5,032m²",NEW,Belle Property Wahroonga | Hornsby | Pymble | Thornleigh,House
,,Contact Agent,"4 Stafford Place,",TURRAMURRA,NSW,2074,4,2,2,923m²,UPDATED,The Marshall Group RE,House
,,"$1,380,000","3/281 Bobbin Head Road,",NORTH TURRAMURRA,NSW,2074,2,2,1,11m²,UPDATED,Vision Lifestyle Projects,Retirement Living
,,3 Beds From $2.5m,"17-21 Gilroy Road,",TURRAMURRA,NSW,2074,3,2,2,0,,,Apartment / Unit / Flat
,,For Sale $1.2m,"528/1454 Pacific Highway,",TURRAMURRA,NSW,2074,3,2,2,0,,The Marshall Group RE,Apartment / Unit / Flat
,,"$750,000","201/381 Bobbin Head Road,",NORTH TURRAMURRA,NSW,2074,1,1,0,0,,Vision Lifestyle Projects,Retirement Living
,,Price to sell,"217/1454 Pacific Highway,",TURRAMURRA,NSW,2074,2,2,1,0,,Holly Properties,Apartment / Unit / Flat
,,"Price Guide $3,200,000","2 Barellan Avenue,",TURRAMURRA,NSW,2074,4,3,2,0,,Belle Property Rhodes,House
,,"$695,000","229/381 Bobbin Head Road,",NORTH TURRAMURRA,NSW,2074,1,1,0,0,,Vision Lifestyle Projects,Retirement Living
,,"$2,309,000","53 Holmes Street,",TURRAMURRA,NSW,2074,4,2,2,"1,107m²",SOLD,"Picture of 53 Holmes Street, TURRAMURRA NSW 2074",House
,,"$2,050,000","57 Holmes Street,",TURRAMURRA,NSW,2074,4,2,2,929m²,SOLD,"Picture of 57 Holmes Street, TURRAMURRA NSW 2074",House
,,"$2,390,000","76 Kissing Point Road,",TURRAMURRA,NSW,2074,4,2,3,"1,195m²",SOLD,"Picture of 76 Kissing Point Road, TURRAMURRA NSW 2074",House
,,"$620,000","6/5 Lamond Drive,",TURRAMURRA,NSW,2074,1,1,1,0,,McConnell Bourn,Apartment / Unit / Flat
,,Offers Invited,"1/2A Womerah Street,",TURRAMURRA,NSW,2074,3,2,2,197m²,,,Apartment / Unit / Flat
,,Contact agent,"16/1-3 Cherry Street,",WARRAWEE,NSW,2074,2,2,1,0,,,Apartment / Unit / Flat
,,"$2,309,000","53 Holmes Street,",TURRAMURRA,NSW,2074,4,2,2,"1,107m²",SOLD,"Picture of 53 Holmes Street, TURRAMURRA NSW 2074",House
,,"$2,050,000","57 Holmes Street,",TURRAMURRA,NSW,2074,4,2,2,929m²,SOLD,"Picture of 57 Holmes Street, TURRAMURRA NSW 2074",House
,,"$2,390,000","76 Kissing Point Road,",TURRAMURRA,NSW,2074,4,2,3,"1,195m²",SOLD,"Picture of 76 Kissing Point Road, TURRAMURRA NSW 2074",House
