agent_name,agency_name,price,address_line1,suburb,state,postcode,bedrooms,bathrooms,car_spaces,SQM,listing_card_tag,alt_image,property_type
,,"$687,500","86 Albrecht Drive,",LARAPINTA,NT,0875,3,2,2,807m²,NEW,"Picture of 86 Albrecht Drive, LARAPINTA NT 0875",House
,,"$388,000","57 Patterson Crescent,",LARAPINTA,NT,0875,3,1,2,843m²,,"Picture of 57 Patterson Crescent, LARAPINTA NT 0875",House
,,"$317,500","12 Holtermann Court,",LARAPINTA,NT,0875,3,1,8,807m²,,"Picture of 12 Holtermann Court, LARAPINTA NT 0875",House
,,"$750,000","84 Albrecht Drive,",LARAPINTA,NT,0875,4,2,3,805m²,,"Picture of 84 Albrecht Drive, LARAPINTA NT 0875",House
,,"$695,000","6 Wright Place,",LARAPINTA,NT,0875,3,2,2,858m²,,Nutrien Harcourts Alice Springs,House
,,"$345,000","49 Lyndavale Drive,",LARAPINTA,NT,0875,3,1,0,819m²,,Nutrien Harcourts Alice Springs,House
,,"$259,000","UNIT 1/74 Lyndavale Drive,",LARAPINTA,NT,0875,2,1,1,178m²,,Property Now,Apartment / Unit / Flat
,,Bargain Buy $350 000,"24 Ellery Drive,",LARAPINTA,NT,0875,3,1,4,820m²,,Nutrien Harcourts Alice Springs,House
,,"$459,000","44 Albrecht Drive,",LARAPINTA,NT,0875,4,1,2,808m²,,LJ Hooker Alice Springs,House
,,"Offers Over $375,000","1/4 Thorold Court,",LARAPINTA,NT,0875,3,1,3,344m²,,Nutrien Harcourts Alice Springs,Duplex
,,"$249,000","7/94 Lyndavale Drive,",LARAPINTA,NT,0875,2,1,2,287m²,,Nutrien Harcourts Alice Springs,Apartment / Unit / Flat
,,"$434,000","3 Holtermann Court,",LARAPINTA,NT,0875,3,1,3,819m²,,LJ Hooker Alice Springs,House
,,"Offers Over $299,000","1/36 Lyndavale Drive,",LARAPINTA,NT,0875,3,1,2,389m²,,LJ Hooker Alice Springs,Apartment / Unit / Flat
,,"$379,000","57 Bokhara Street,",LARAPINTA,NT,0875,3,1,2,807m²,,LJ Hooker Alice Springs,House
,,"$355,000","28 Engoordina Drive,",LARAPINTA,NT,0875,3,1,2,831m²,,LJ Hooker Alice Springs,House
,,"$275,000","4 Wright Place,",LARAPINTA,NT,0875,0,0,0,0,,LJ Hooker Alice Springs,Vacant land
,,"$349,000","6 Saltwell Street,",LARAPINTA,NT,0875,3,1,1,827m²,,LJ Hooker Alice Springs,House
,,"$969,000","24 Irlpme Court,",LARAPINTA,NT,0875,4,2,4,802m²,,,House
,,"$425,000","37 Patterson Crescent,",LARAPINTA,NT,0875,3,1,5,801m²,,,House
,,"$435,000","17 Warber Court,",LARAPINTA,NT,0875,3,1,2,802m²,,,House
,,"$970,000","38 Irlpme Court,",LARAPINTA,NT,0875,5,2,6,"1,130m²",SOLD,"Picture of 38 Irlpme Court, LARAPINTA NT 0875",House
,,"$320,000","5 Crown Ct,",LARAPINTA,NT,0875,3,1,3,812m²,SOLD,"Picture of 5 Crown Ct, LARAPINTA NT 0875",House
,,"$435,000","19 Woolla Court,",LARAPINTA,NT,0875,4,1,3,817m²,SOLD,"Picture of 19 Woolla Court, LARAPINTA NT 0875",House
,,"$285,000","1/3 Grant Road,",LARAPINTA,NT,0875,2,1,1,241m²,,"Picture of 1/3 Grant Road, LARAPINTA NT 0875",Apartment / Unit / Flat
,,"$550,000","7 Mirus Court,",LARAPINTA,NT,0875,4,2,7,801m²,,"Picture of 7 Mirus Court, LARAPINTA NT 0875",House
,,"$359,000","4 Harper Court,",LARAPINTA,NT,0875,3,1,4,979m²,,"Picture of 4 Harper Court, LARAPINTA NT 0875",House
,,"$970,000","38 Irlpme Court,",LARAPINTA,NT,0875,5,2,6,"1,130m²",SOLD,"Picture of 38 Irlpme Court, LARAPINTA NT 0875",House
,,"$320,000","5 Crown Ct,",LARAPINTA,NT,0875,3,1,3,812m²,SOLD,"Picture of 5 Crown Ct, LARAPINTA NT 0875",House
,,"$435,000","19 Woolla Court,",LARAPINTA,NT,0875,4,1,3,817m²,SOLD,"Picture of 19 Woolla Court, LARAPINTA NT 0875",House
